"Note: To obtain data definitions for variables that are included in this file, please select the following "
"         from within the FDIC's Statistics on Depository Institutions (SDI): "

"1. SDI Map, Definitions, and Data Download (top menu bar) "
"2. SDI Map, Definitions (radio button) "
"3. View or print any and all data definitions contained within SDI"


"CERT","DOCKET","RSSDHCR","FED_RSSD","HCTMULT","NAME","CITY","STALP","REPDTE","BKCLASS","INSTCNT","ASSET","FREPO","FREPP","IDOBRMTG","SUBND","EQPP","EQCS","EQSUR","EQUPTOT","SCHA","SCAF","LNLSGR","NTRSMMDA","NTRSOTH","TRN","NTRCDSM","NTRTMLG","UCLOC","UCCOMRES","UCCOMREU","UCSC","UCOTHER","LOCCOM","P9ASSET","NAASSET","NETINC"
"6431","0","1048764","29104","0","Union Center National Bank","Union","NJ","6/30/2011","N","1","1306882","0","73374","120000","0","0","2000","70184","60242","41804","376944","698148","202094","477139","60785","59480","168925","49724","24454","0","0","94971","0","1013","10424","6773"
"6540","13123","1071191","680813","1","The Farmers National Bank of Canfield","Canfield","OH","6/30/2011","N","1","1002159","16969","106870","24473","0","0","2712","30845","58356","0","355821","568635","238003","238987","51102","153536","94759","18228","20429","180","0","37677","0","136","7729","3812"
"6544","10185","1070578","577128","0","Peoples Bank, National Association","Marietta","OH","6/30/2011","N","1","1793184","0","104856","86702","0","0","100","158972","50599","2966","640052","941627","653018","110200","108679","301471","188362","39758","28729","0","0","93608","0","124","31421","5586"
"6548","11523","1119794","504713","1","U.S. Bank National Association","Cincinnati","OH","6/30/2011","N","1","310099589","15876","7695079","33124842","7679246","0","18200","14136872","17558906","13280081","50672015","194866504","123527289","26667804","20428880","15323915","12459673","16363506","4684476","4218137","0","83422949","591990","4508397","3761175","2163131"
"6560","0","1068191","12311","0","The Huntington National Bank","Columbus","OH","6/30/2011","N","1","52799993","0","1983362","1892628","1476846","0","39999","5586714","-1780125","670478","7753622","39204516","23798918","3246218","3261993","8840184","2245996","5364609","586706","86646","0","7147836","10485","134623","604600","258899"
"6600","0","1071276","165628","0","First Financial Bank, National Association","Hamilton","OH","6/30/2011","N","1","6031571","0","170291","37255","7500","0","10075","234897","336226","3001","1131241","4040708","2121882","541685","826803","1017481","567863","338903","127323","11702","236","487217","0","214776","83762","36902"
"6653","11091","1142336","489623","1","The Park National Bank","Newark","OH","6/30/2011","N","1","6565419","37787","534113","519802","30000","0","10000","219182","197313","743293","1027927","4125761","1463909","918391","794470","883227","756004","235614","184702","0","0","335417","7","1888","119782","63279"
"6672","0","1070345","723112","0","Fifth Third Bank","Cincinnati","OH","6/30/2011","SM","1","108109125","5500","1646876","3864361","810870","0","4540","11486177","4404660","340148","14627517","79065421","36993306","21764326","8716399","6564141","3476907","7926007","742118","122028","0","25965404","70368","578255","1819394","644958"
"6784","9461","1076217","1010930","1","United Bank","Parkersburg","WV","6/30/2011","SM","1","3478037","15","201446","11693","0","0","10802","91092","187994","49720","287267","2722318","1140684","285834","456128","590479","451691","195045","128982","0","0","327987","0","3979","24225","24162"
"6821","0","1139925","754929","0","The National Bank of Blacksburg","Blacksburg","VA","6/30/2011","N","1","1031207","0","0","0","0","0","683","2370","130276","136399","185373","593820","134875","377850","67601","187788","124119","28088","37761","0","0","55969","0","572","6849","8436"
"6834","0","2502049","1009420","0","StellarOne Bank","Christiansburg","VA","6/30/2011","SM","1","2926610","4343","1144","60000","0","0","3756","377462","60295","0","457236","2079352","427083","989869","193254","532030","273645","236718","92390","102508","0","11899","0","1","38114","7454"
"6881","13091","2176413","679826","0","The Middleburg Bank","Middleburg","VA","6/30/2011","SM","1","1138860","0","35491","83604","0","0","2240","54540","42655","0","293103","727004","57473","422551","114633","131962","184814","40676","14947","0","0","14835","0","3230","32298","2884"
"6976","9545","1416523","23504","0","The Bridgehampton National Bank","Bridgehampton","NY","6/30/2011","N","1","1189786","0","16197","0","0","0","600","6453","84627","152807","385910","589788","430513","338387","149365","45904","110336","59761","53061","0","0","76256","0","363","7028","5128"
"6985","9221","1133503","161602","1","The Canandaigua National Bank and Trust Company","Canandaigua","NY","6/30/2011","N","1","1670525","166","0","0","0","0","8000","25902","115875","150254","116660","1175238","403394","548831","106017","255226","196700","168006","35890","0","0","36253","0","2177","20439","11010"
"6989","10251","1048867","202907","0","Community Bank, National Association","Canton","NY","6/30/2011","N","1","6364903","0","0","728488","0","0","5407","509605","293104","592074","1439726","3479331","2250826","651026","678930","890563","295879","165037","97346","0","0","273416","0","2500","17833","33829"
"7072","0","1048894","837000","0","The First National Bank of Long Island","Glen Head","NY","6/30/2011","N","1","1854528","0","130869","87500","0","0","1923","34123","138140","73174","722666","947516","501317","414091","255915","98052","180271","78242","25206","0","0","27825","95","0","2544","9769"
"7074","10436","1048812","866000","1","Glens Falls National Bank and Trust Company","Glens Falls","NY","6/30/2011","N","1","1627629","0","72933","82211","0","0","2937","23780","128996","133646","453703","923849","639067","125409","233913","200198","98493","53289","14603","0","0","81478","0","284","2730","9784"
"7213","0","1951350","476810","1","Citibank, National Association","Las Vegas","NV","6/30/2011","N","1","1216291000","53440000","22510000","89108000","4000000","0","751000","109452000","17643000","8465000","230674000","509548000","237328000","5933000","42991000","13235000","14982000","20365000","1782000","193000","164000","220718000","9337000","6242000","10288000","1863000"
"7220","10543","1039454","64619","0","Sterling National Bank","New York","NY","6/30/2011","N","1","2518579","0","34236","152320","0","0","17926","51263","126940","470643","404035","1374142","390939","633362","220864","126526","635825","0","1934","0","0","90595","88373","249","5739","8968"
"7230","10286","1139279","702117","0","NBT Bank, National Association","Norwich","NY","6/30/2011","N","1","5294766","0","175708","364650","0","0","25000","201917","339761","76878","1146731","3664517","2230245","611459","393246","640871","255644","147419","124224","47","0","371092","15741","1458","40191","28749"
"7237","11143","1140510","814216","0","Alliance Bank, National Association","Syracuse","NY","6/30/2011","N","1","1469695","0","51342","130000","0","0","6360","52243","97754","0","457753","884084","347184","343003","88306","197726","139059","55034","8369","0","0","109289","0","78","8262","6927"
"7278","15878","1130865","799612","0","The Suffolk County National Bank of Riverhead","Riverhead","NY","6/30/2011","N","1","1575883","0","0","0","0","0","2333","21391","110611","9603","321970","1059256","232062","681749","207543","91612","202782","58907","24309","0","0","53507","0","0","58601","-4100"
"7414","9583","1117026","802110","1","National Penn Bank","Boyertown","PA","6/30/2011","N","1","8598552","0","738628","633722","0","0","5946","863824","305507","518578","1680735","5178165","3096464","464055","602383","1261026","589329","460026","199127","0","0","773359","440","1645","67424","44452"
"7468","10244","1071306","42420","0","First Commonwealth Bank","Indiana","PA","6/30/2011","NM","1","5632008","0","158165","74522","0","0","38971","398968","284844","0","988666","3992844","1907330","1030754","278089","986214","353174","393020","136917","46","0","814649","20","12960","113490","17665"
"7472","11233","2560263","239613","0","First National Community Bank","Dunmore","PA","6/30/2011","N","1","1086341","0","0","65828","0","0","1499","40525","28176","2043","230011","727980","107649","339114","68183","237752","184081","21106","17913","0","0","100411","0","76","28200","921"
"7551","9396","1117129","474919","1","Fulton Bank, National Association","Lancaster","PA","6/30/2011","N","1","8711095","0","517838","583257","72500","0","12759","549062","469729","26","1083110","6805753","2733347","444661","1100803","1405722","706904","531497","244666","40307","0","1688651","23433","18938","146597","53189"
"7579","11586","1117156","682611","1","Susquehanna Bank","Lititz","PA","6/30/2011","SM","1","14042078","0","614068","1621677","25000","50000","9426","1614740","493075","3974","2480524","9636018","3126716","807117","1903785","2052626","1522773","880870","337137","81367","0","742880","0","18268","190732","41699"
"7748","9875","1136139","678717","0","VIST Bank","Wyomissing","PA","6/30/2011","NM","1","1439463","0","105131","0","0","0","4300","75761","43693","2161","346710","994858","227162","364075","131697","190724","291746","48911","49888","0","0","90725","0","215","37568","2691"
"7759","9352","1116609","354310","0","Univest  Bank and Trust Co.","Souderton","PA","6/30/2011","SM","1","2033386","0","99070","5085","0","0","2400","108838","158329","18","415170","1440809","614039","455836","184329","258945","117513","63867","47664","582","0","308207","1061","659","43513","8821"
"7799","8949","1143623","895710","0","Citizens & Northern Bank","Wellsboro","PA","6/30/2011","NM","1","1298675","0","112843","40682","0","0","2630","72880","66586","0","454537","714103","204758","93805","337628","238951","120899","25410","14139","0","0","135376","0","561","7586","11106"
"7888","10358","3005332","379920","1","First National Bank of Pennsylvania","Greenville","PA","6/30/2011","N","1","9651294","0","585207","137052","9776","0","4255","1101383","105894","1010415","818960","6542338","3087215","829225","1219619","1579664","696940","380359","319578","0","15000","1372794","0","14034","112060","38912"
"7946","0","3587146","934329","1","BNY Mellon, National Association","Pittsburgh","PA","6/30/2011","N","1","11459900","1930000","0","0","30000","0","167285","2364269","169635","115","2129064","4840205","4451714","571327","496340","25520","3048178","303633","3524","0","0","795237","0","1976","37319","63528"
"8136","13530","1118854","648242","0","Independence Bank of Kentucky","Owensboro","KY","6/30/2011","NM","1","1088184","13640","41648","97541","0","6000","1486","44862","22380","208765","130061","678163","86343","395493","79001","130240","169305","39424","25989","0","0","36674","0","33","4447","7970"
"8152","0","1115013","736206","0","Cambridge Trust Company","Cambridge","MA","6/30/2011","NM","1","1156726","0","30000","10725","0","0","1500","26497","62679","74423","386858","641568","61045","742857","78225","57937","69870","75269","19775","0","0","106739","0","135","870","6281"
"8273","0","1049828","936855","1","UMB Bank, National Association","Kansas City","MO","6/30/2011","N","1","10684654","401434","1341491","27104","0","0","20254","183124","525904","57222","4379395","3830967","1976499","3220668","2198669","561215","546518","391001","10107","0","0","1250867","2696","4991","11504","39466"
"8405","9850","1118238","289515","0","Farmers and Merchants Trust Company of Chambersburg","Chambersburg","PA","6/30/2011","NM","1","1003848","0","65261","49304","0","0","1376","25059","55131","0","131721","771997","314000","212880","59582","148491","61031","35559","0","0","0","157829","0","9162","23546","3842"
"8468","0","1025998","507068","0","Exchange Bank","Santa Rosa","CA","6/30/2011","NM","1","1507818","0","0","31000","12000","43860","4291","46026","69610","0","304988","1063269","712643","227869","74170","114332","158790","60077","22365","24131","0","91565","0","828","40983","5993"
"8663","11468","1132104","436159","0","First Bank","Lexington","TN","6/30/2011","NM","1","2052968","4618","29256","35896","6000","0","75","191356","49809","0","610767","1238330","886921","141482","135948","272995","291403","105660","14978","0","0","112162","0","2920","68633","8634"
"8675","12790","3687046","781028","0","Essex Bank","Tappahannock","VA","6/30/2011","SM","1","1064196","0","0","37000","0","0","6119","148317","-42868","72388","232278","605453","121210","67564","176316","332896","213042","29826","13944","0","0","11998","0","85","47072","-257"
"8728","10375","1095674","311845","1","Arvest Bank","Fayetteville","AR","6/30/2011","SM","1","11967632","0","41265","616907","0","2240","4","801528","480390","0","1932843","7209622","6307123","321223","1547481","1007572","738312","250751","255782","0","0","1129086","3335","30717","295660","41999"
"8866","13801","1128769","779351","0","Merchants Bank, National Association","Winona","MN","6/30/2011","N","1","1135552","25","51188","32945","0","0","3015","49315","85927","11858","252534","740891","276186","130370","199620","161096","123481","35867","10740","0","0","161376","0","12","19963","6695"
"8868","0","1126475","900454","0","Anchor Bank,  National Association","Saint Paul","MN","6/30/2011","N","1","1249680","258","54144","11105","0","0","200","29462","86282","3422","248039","899475","367386","417274","117845","92309","64860","33099","20173","85","0","148923","0","422","21332","4597"
"8997","14487","4147006","862824","0","The Palmetto Bank","Greenville","SC","6/30/2011","NM","1","1271674","0","24708","885","0","0","1109","155691","-49432","0","280816","821196","382431","57667","181581","259820","247818","48920","16873","0","0","53867","0","0","71738","-15518"
"9087","10250","1199602","991340","0","1st Source Bank","South Bend","IN","6/30/2011","SM","1","4342464","0","126951","41282","0","0","2818","273489","308462","0","898566","3126650","1749678","232470","206342","807093","528452","147755","10881","1594","0","349558","1918","10000","65394","27420"
"9314","12848","1249712","522847","0","PBI Bank","Louisville","KY","6/30/2011","NM","1","1672777","2312","11000","38937","8325","0","3015","121807","30765","0","155236","1250023","99594","36519","184615","578510","552832","12997","38316","0","0","42691","0","1146","60331","-37655"
"9361","9835","1095982","844343","0","Merchants and Farmers Bank","Kosciusko","MS","6/30/2011","NM","1","1618092","25000","5047","42075","0","0","1095","163686","-27511","0","291608","1046712","176373","613494","124806","267895","244187","27118","18155","0","0","66143","0","904","33493","2625"
"9396","13550","1048773","229801","0","Valley National Bank","Passaic","NJ","6/30/2011","N","1","14449324","0","736482","2062059","100000","0","30411","613701","776760","2002650","861279","9619408","2569501","1603864","2740215","1589815","1280234","526841","379460","0","0","1798181","11675","16321","240039","72556"
"9622","13205","1085509","876634","1","Capital City Bank","Tallahassee","FL","6/30/2011","SM","1","2572994","111","54157","60276","0","0","100","158932","156665","0","292463","1687602","283230","1167258","332877","223585","107500","98139","78803","0","0","130976","0","41","61075","4198"
"9712","12084","1136803","613008","0","Rockland Trust Company","Rockland","MA","6/30/2011","NM","1","4850842","1197","183166","260646","30000","0","2044","331485","166282","233109","305895","3737103","1929353","416368","803007","429609","237548","359892","101292","0","0","693114","0","255","22874","23313"
"9846","12045","1074156","852320","1","Branch Banking and Trust Company","Winston Salem","NC","6/30/2011","NM","1","153341765","899295","903601","13334801","1532228","0","24437","13585107","4252579","8512502","19150798","100659204","68713360","4642153","10028440","14818557","12121079","7890783","2903392","669257","0","18685969","61842","1674260","2163519","409285"
"10044","10433","1202052","722544","1","National Exchange Bank and Trust","Fond Du Lac","WI","6/30/2011","N","1","1253425","0","121519","19000","0","0","5000","12780","179225","0","266990","733425","321017","149090","147932","191065","102553","35700","1029","0","0","150869","0","16","26175","7410"
"10248","13711","1135048","236153","0","First International Bank & Trust","Watford City","ND","6/30/2011","NM","1","1049311","0","3330","40072","0","0","430","36595","54254","29331","169929","728374","146333","356891","78708","197372","128911","3794","26572","0","0","120112","0","4743","15936","5397"
"10359","14291","1843062","466857","0","Happy State Bank","Happy","TX","6/30/2011","NM","1","1604955","0","0","54735","0","0","200","94654","56213","975","367565","1026200","52164","834426","131851","124636","243596","374","48992","25","0","239819","0","0","6168","3017"
"10619","9496","2038409","508346","0","Hawthorn Bank","Jefferson City","MO","6/30/2011","NM","1","1176332","171","28690","43657","0","0","3000","96905","24657","0","219697","855388","158496","310445","77524","271261","156798","10622","21691","292","0","51904","261","99","36132","3583"
"10634","10450","1053272","913856","1","Pinnacle Bank","Lincoln","NE","6/30/2011","NM","1","3025868","54972","43927","61702","0","0","30000","67450","209685","0","747430","2081017","1113169","234149","282613","561291","405286","20770","68035","0","0","365624","0","2532","19657","25565"
"10988","10016","2295837","141556","1","Stearns Bank National Association","Saint Cloud","MN","6/30/2011","N","1","1182098","0","78373","678","0","0","999","5084","229364","3817","68247","912162","220937","140189","71991","199749","229766","11240","53729","0","0","46603","0","5","26648","16868"
"11035","0","2651590","236706","0","Peapack-Gladstone Bank","Gladstone","NJ","6/30/2011","SM","1","1509611","100","0","27331","0","0","3892","45568","62613","140572","249200","967570","929445","86828","141326","132949","73185","72198","7295","0","0","31490","4178","412","14943","4279"
"11063","0","1075612","491224","0","First-Citizens Bank & Trust Company","Raleigh","NC","6/30/2011","NM","1","20797006","10000","457065","483113","125000","0","9697","611182","1312842","2098","3885338","13985401","8074425","788023","3477455","2639876","2695454","3056206","321752","12738","0","1259629","2980","228245","340776","91358"
"11106","12250","1117129","140018","1","Lafayette Ambassador Bank","Easton","PA","6/30/2011","SM","1","1401040","0","92315","67094","7000","0","11174","37134","94191","30","319856","1031654","438314","121552","172764","218781","132815","80034","29999","757","0","179293","300","2456","15238","10766"
"11124","10096","1071397","936426","0","S&T Bank","Indiana","PA","6/30/2011","NM","1","4038190","0","41112","32759","70000","0","1513","219258","249876","0","328168","3202837","994620","753304","438541","769466","408708","132930","131892","0","0","505750","0","0","71253","22241"
"11151","10634","1832048","751759","0","First State Bank Central Texas","Austin","TX","6/30/2011","NM","1","1060231","0","5397","75633","0","0","413","49587","82070","0","384865","579106","243424","32545","225312","131504","211516","0","13555","0","0","52668","0","4177","17508","4784"
"11241","0","1491409","456045","0","Centennial Bank","Conway","AR","6/30/2011","SM","1","3677886","7595","65632","150124","0","0","60","357641","129418","0","541534","2360954","1290045","133380","217691","545030","769568","25523","107656","0","0","138510","0","137204","29773","27805"
"11507","12777","1249002","584920","0","The Fidelity Bank","Fuquay Varina","NC","6/30/2011","NM","1","1402242","0","11134","1194","0","0","730","26425","138139","107713","0","835675","249263","338829","185868","267287","169292","114361","42863","652","0","34643","0","24","10952","2144"
"11578","0","0","933621","0","Burke & Herbert Bank & Trust Company","Alexandria","VA","6/30/2011","NM","1","2350626","694","101254","100000","0","0","3845","10000","226572","500","842539","1241861","650550","627630","121470","242345","253513","45403","48707","0","0","67691","0","614","10633","17584"
"11584","10642","2626691","790721","0","EVB","Tappahannock","VA","6/30/2011","SM","1","1066585","0","4623","117500","0","0","10195","64903","25592","0","216877","752467","239411","205053","77344","163465","153422","59119","10918","0","0","27674","0","1724","22871","775"
"11813","11210","1097614","606046","0","BancorpSouth Bank","Tupelo","MS","6/30/2011","NM","1","13362287","0","426097","56473","0","0","0","681117","692357","0","2548691","9289922","3988879","2053295","1753187","1728766","1596469","402747","327364","0","0","1244004","0","3979","331076","17746"
"11866","8887","1140994","765019","0","The Bryn Mawr Trust Company","Bryn Mawr","PA","6/30/2011","SM","1","1721176","0","9541","150527","22500","0","2059","83519","87966","0","288831","1259371","817960","129684","121635","152499","122003","192875","64220","0","0","126177","0","0","16090","9271"
"11971","9261","1115385","522605","1","Bar Harbor Bank & Trust","Bar Harbor","ME","6/30/2011","NM","1","1152288","0","12922","289674","5000","0","1200","29832","79985","0","366581","731292","160170","127237","43645","250446","148707","39567","4854","0","0","71851","0","1","13508","5940"
"12010","12865","3133637","204004","0","The Provident Bank","Jersey City","NJ","6/30/2011","SB","1","6880281","0","315612","640879","0","0","500","989443","-133189","348794","1252085","4453892","1217440","1985163","590267","811075","411620","264043","213426","0","0","303271","0","0","121348","26454"
"12013","0","0","373601","0","Union County Savings Bank","Elizabeth","NJ","6/30/2011","SB","1","1406400","0","0","0","0","0","0","183688","6517","969081","10090","117596","9826","142797","22496","470630","559664","0","0","0","0","38519","0","6086","10976","6518"
"12054","7209","3212091","137915","1","Emigrant Bank","New York","NY","6/30/2011","SB","1","8413826","294905","430400","50000","0","0","1","803139","214727","0","2705743","3456821","86909","6108145","59902","192697","84967","2823","46247","0","0","126585","0","16206","384245","22354"
"12181","0","2907822","364449","0","Monroe Bank & Trust","Monroe","MI","6/30/2011","NM","1","1232026","0","20000","110000","0","0","31250","49850","-8647","32999","327791","717488","251859","279155","99597","264601","123301","15650","7719","36","0","53764","0","14","69469","-4582"
"12229","12597","1118797","169653","0","First Bank","Creve Coeur","MO","6/30/2011","SM","1","6886487","0","51247","0","0","0","81000","1131258","-597811","14013","2171717","3734603","3753874","251134","239717","1151008","683187","275348","49106","0","0","408236","8629","2761","305803","-17026"
"12368","9709","3242838","233031","0","Regions Bank","Birmingham","AL","6/30/2011","SM","1","126719736","0","1541502","5687533","2177222","0","103","20343243","-4740310","8022","22965881","82390425","60457109","5118453","10778844","13282244","8760585","9026536","2197642","627800","0","19417440","47095","548238","3164690","193167"
"12406","12925","1201112","750239","0","Glenview State Bank","Glenview","IL","6/30/2011","NM","1","1124249","0","31558","10000","0","0","6186","35390","77561","2965","631310","413141","510934","124135","92356","142801","89447","79159","0","0","0","62405","0","265","0","6065"
"12437","11471","1098844","749242","0","Renasant Bank","Tupelo","MS","6/30/2011","NM","1","4253448","0","12816","174401","0","0","3864","396777","143709","252688","565915","2574150","1255557","199568","622438","718532","685402","106414","97882","0","0","152973","0","20265","122584","14158"
"12441","11602","1086533","463735","1","Hancock Bank","Gulfport","MS","6/30/2011","NM","1","5975926","120","1017599","10057","0","0","11866","289953","109841","0","1198663","2972895","492047","2192054","253615","731446","782515","134806","46440","0","0","435325","0","412","79928","18387"
"12614","12804","1885307","667757","0","Community Trust Bank","Choudrant","LA","6/30/2011","NM","1","2055875","5","47300","107513","0","0","5","153145","31397","273","295751","1610184","1018886","64930","210630","172865","230039","18581","117252","0","0","229842","0","0","16504","8850"
"12633","11369","1094314","853952","1","The Central Trust Bank","Jefferson City","MO","6/30/2011","NM","1","2306257","0","558682","981","0","0","4000","50286","117928","0","935305","708378","991101","63602","156021","222935","120475","27696","17975","5643","0","118520","0","265","9796","13939"
"12769","15741","1108163","578255","0","First United Bank","Dimmitt","TX","6/30/2011","NM","1","1008901","0","0","76849","0","0","1500","32500","57776","31680","382407","518985","144012","230540","65641","84540","309962","0","16478","0","0","111656","0","17","1853","7632"
"12854","9447","1204560","783648","0","Centier Bank","Whiting","IN","6/30/2011","NM","1","2086420","0","2958","70000","0","0","1028","64973","107944","0","180203","1580787","94060","646041","337022","488776","264683","85045","953","0","0","131654","0","1158","49016","5472"
"12923","12109","1121340","800657","1","Bremer Bank, National Association","South St. Paul","MN","6/30/2011","N","1","2629837","26566","88241","48914","0","0","4608","176600","89918","87318","365604","1580698","1016468","527231","305464","231096","128459","111850","52119","0","0","324168","34196","1589","21095","8789"
"12982","10461","1246533","542528","0","The Citizens Banking Company","Sandusky","OH","6/30/2011","SM","1","1084520","13000","19156","51970","0","0","14594","123884","-28642","0","206730","765760","136193","388829","65301","198950","97550","27567","26543","0","0","75707","0","3312","22705","2246"
"13012","10818","1478017","2353595","0","First Community Bank","Bluefield","VA","6/30/2011","SM","1","2184336","0","138425","150000","0","40000","6240","113175","113348","4106","341303","1376599","613255","238793","68095","368299","314404","87770","34579","0","0","88179","0","0","22037","11212"
"13060","14582","1202708","280044","0","Baylake Bank","Sturgeon Bay","WI","6/30/2011","SM","1","1017351","0","20560","55000","0","0","220","52425","52077","0","252452","621147","247374","194812","63148","185293","137699","54540","1888","0","0","154646","0","0","22047","1877"
"13074","17969","0","564605","0","Hudson City Savings Bank","Paramus","NJ","6/30/2011","SA","1","51780521","566950","7700000","13654409","0","0","150","3502760","1026685","8535166","10491485","30471838","8313221","3022073","393943","N/A","5187695","187018","N/A","N/A","N/A","2724","0","75951","838287","-462931"
"13102","8964","1208906","874845","0","Lake City Bank","Warsaw","IN","6/30/2011","SM","1","2730235","4981","136026","17448","0","0","2182","111807","170948","0","447585","2151535","954048","168062","185481","484028","485760","132230","86302","14877","0","831255","0","134","37235","14797"
"13421","12558","1053580","450856","0","Union Bank and Trust Company","Lincoln","NE","6/30/2011","NM","1","2435390","0","23648","104300","2700","300","14870","43859","183809","3427","390390","1915712","865554","122680","178892","565191","302078","24501","42844","0","0","273574","0","8580","13676","11809"
"13425","0","1133437","540926","0","SCBT National Association","Orangeburg","SC","6/30/2011","N","1","3837432","160660","187549","1957","0","0","2831","231441","175807","19100","209566","2791060","1528306","258572","374552","584521","462425","235548","64668","0","0","214429","0","90007","69202","8253"
"13675","11753","1070804","67311","0","Firstmerit Bank, National Association","Akron","OH","6/30/2011","N","1","14328404","0","809570","325133","0","0","57639","641059","659327","80857","3497491","8935524","1153811","6809846","1223180","1473025","752714","1086513","309200","0","0","1906446","7846","332935","72674","59774"
"13718","10539","1120754","688079","1","Wells Fargo Bank Northwest, National Association","Ogden","UT","6/30/2011","N","1","18058000","4291000","54000","0","0","0","64000","1397000","218000","0","1281000","11568000","3839000","11702000","76000","1000","174000","124000","0","0","0","3404000","0","517000","32000","216000"
"13876","11178","1118340","399517","0","CNB Bank","Clearfield","PA","6/30/2011","NM","1","1469628","0","10000","73088","0","0","2300","45772","69149","0","542065","815941","93239","642130","200680","179234","134088","41542","4341","0","0","148318","0","1802","16098","7002"
"14028","0","3589560","422433","0","First Guaranty Bank","Hammond","LA","6/30/2011","NM","1","1161098","4200","5462","0","0","0","5560","66262","26237","235812","308172","546495","32471","49535","298997","224497","446536","7078","28615","0","0","44963","0","493","25213","5093"
"14318","10890","1106516","659257","0","First National Bank","Edinburg","TX","6/30/2011","N","1","3732551","10000","0","581108","0","0","1500","162393","183607","0","432605","2559572","708924","69629","200557","505576","1298781","0","53970","0","0","82567","0","7566","97800","4526"
"14521","13639","1202762","187947","0","Bank Iowa","West Des Moines","IA","6/30/2011","SM","1","1064423","16608","7190","66134","0","0","540","33165","55140","0","245400","640683","156359","65286","291750","251162","134334","7502","5724","0","0","65065","0","4188","9965","4471"
"14531","10978","1107205","353555","0","Amarillo National Bank","Amarillo","TX","6/30/2011","N","1","2863326","31768","181205","16404","0","0","5000","50000","249869","9428","278735","2088355","866728","133821","732089","220312","391517","5208","14084","0","0","624457","0","913","9499","32522"
"14650","9204","1245291","731247","0","Hills Bank and Trust Company","Hills","IA","6/30/2011","NM","1","1939306","2","52023","187858","0","0","3725","28597","166799","0","215081","1640219","220441","531748","101613","452099","177332","35655","65610","0","0","145675","0","3175","7535","14263"
"14808","10470","1207431","653648","0","First American Bank","Fort Dodge","IA","6/30/2011","SM","1","1491669","999","95327","115725","0","0","5495","107197","-15291","350","415407","732983","253139","235455","107450","263394","312758","24318","31939","0","0","125528","7486","1","48515","-20673"
"14832","13551","1071669","39420","0","The Lorain National Bank","Lorain","OH","6/30/2011","N","1","1156709","0","756","42499","2000","0","2261","59629","61889","0","231025","831620","273073","97277","99015","289591","224667","78354","19515","0","0","45303","0","0","37954","2115"
"14843","10044","1245228","836843","0","MidWestOne Bank","Iowa City","IA","6/30/2011","NM","1","1626034","419","48189","145939","0","0","1000","120298","41406","2493","499686","1004922","382678","77329","234866","345145","218999","38522","36226","0","0","172350","0","12807","16140","7503"
"15019","14337","1076431","216922","0","First Bank","Troy","NC","6/30/2011","NM","1","3333170","612","68608","92402","0","0","5670","193419","194727","57593","158962","2445851","499286","749196","97264","810424","597241","144197","59505","0","0","79850","0","0","108627","11001"
"15219","9365","1206546","642549","1","Dubuque Bank and Trust Company","Dubuque","IA","6/30/2011","NM","1","1294592","9924","217613","47226","0","0","3002","22621","95087","21294","331481","738502","414256","44172","146999","207223","79818","21207","43218","0","0","158876","0","0","4910","11089"
"15289","13343","1242030","131650","0","Great Western Bank","Watertown","SD","6/30/2011","NM","1","8269390","0","286935","175130","0","0","6659","1339541","84404","650","1701337","5177733","1410830","1391732","492284","1761074","1245089","195743","54862","1765","0","757729","0","0","315675","28657"
"15310","11862","1493654","594433","0","CB&S Bank, Inc.","Russellville","AL","6/30/2011","NM","1","1251966","0","8613","93152","0","0","60","84201","54149","0","518268","572908","600062","52897","35268","188195","127946","32704","13588","0","0","33675","2075","0","38512","6192"
"15359","0","1075694","717924","0","Southern Bank and Trust Company","Mount Olive","NC","6/30/2011","NM","1","1337305","0","75533","961","0","0","832","35013","88823","0","354786","743872","440149","81314","163915","268062","168572","81580","19845","158","0","94591","0","795","2319","2634"
"15399","0","1130584","945053","0","RCB Bank","Claremore","OK","6/30/2011","SM","1","1978889","2111","80025","12014","0","0","1000","94196","103299","0","851014","873685","471568","123952","453699","305605","320967","12769","24837","0","0","76676","0","525","10653","11955"
"15504","0","1075911","93721","1","First Citizens Bank and Trust Company, Inc.","Columbia","SC","6/30/2011","NM","1","8203738","0","251912","0","15929","0","4615","265002","576653","9332","1375309","4619090","3585673","420267","1187023","1260875","572786","567330","36800","0","0","234059","0","12544","124847","30732"
"15614","9432","1210066","139740","0","West Bank","West Des Moines","IA","6/30/2011","NM","1","1245771","2271","46522","106543","0","0","3000","66151","54996","0","257918","836192","268940","346540","81323","95993","169554","12633","66566","0","0","148163","0","0","5510","8950"
"15697","14407","0","810919","0","Beneficial Mutual Savings Bank","Philadelphia","PA","6/30/2011","SB","1","4707725","0","125000","115500","0","0","0","283861","301391","406914","897675","2729497","626094","1992601","267829","719853","194375","83136","91001","0","0","38727","0","25173","118698","1242"
"15797","15396","1106879","474254","0","Broadway National Bank","San Antonio","TX","6/30/2011","N","1","2369037","3","24002","36735","0","0","12250","40150","238449","74615","971032","1103116","1395710","113817","249930","111388","126365","13901","45945","0","0","261350","0","774","29923","13995"
