"Note: To obtain data definitions for variables that are included in this file, please select the following "
"         from within the FDIC's Statistics on Depository Institutions (SDI): "

"1. SDI Map, Definitions, and Data Download (top menu bar) "
"2. SDI Map, Definitions (radio button) "
"3. View or print any and all data definitions contained within SDI"


"CERT","DOCKET","RSSDHCR","FED_RSSD","HCTMULT","NAME","CITY","STALP","REPDTE","BKCLASS","INSTCNT","ASSET","FREPO","FREPP","IDOBRMTG","SUBND","EQPP","EQCS","EQSUR","EQUPTOT","SCHA","SCAF","LNLSGR","NTRSMMDA","NTRSOTH","TRN","NTRCDSM","NTRTMLG","UCLOC","UCCOMRES","UCCOMREU","UCSC","UCOTHER","LOCCOM","P9ASSET","NAASSET","NETINC"
"878","0","3244113","701736","0","The Brand Banking Company","Lawrenceville","GA","3/31/2013","SM","1","1527858","0","0","30000","0","0","400","169450","-6312","0","150638","1187842","196156","359857","41234","531231","189195","15969","48863","0","0","31100","0","0","145185","-6555"
"913","14033","1199611","210434","1","The Northern Trust Company","Chicago","IL","3/31/2013","SM","1","92820519","251500","1183902","3482692","1108175","0","3563","1766084","5464087","861882","27166671","28862933","19326736","346228","10632980","282171","2013956","1751194","113081","10654","0","29283269","35520","11020","251695","165631"
"916","0","3232688","215130","0","The National Republic Bank of Chicago","Chicago","IL","3/31/2013","N","1","1103798","0","0","10000","15000","0","6695","18806","54335","0","41640","953749","3383","31365","36728","636018","288584","389","9588","0","0","718","0","4","243492","2109"
"953","11653","1201671","811046","1","Bankers Trust Company","Des Moines","IA","3/31/2013","NM","1","2839161","0","175595","246147","0","6000","38903","74275","120443","0","431485","1970677","1375504","54944","359068","196474","136005","31806","65186","0","0","662672","706","0","10923","5238"
"958","9909","1205183","738040","0","United Bank of Iowa","Ida Grove","IA","3/31/2013","NM","1","1239784","0","23099","87500","0","0","200","32491","94506","14575","68857","964048","77341","256181","110625","301391","251077","0","4890","0","0","224167","0","514","4726","4693"
"983","0","1199844","60143","1","Comerica Bank","Dallas","TX","3/31/2013","SM","1","64830305","1000","65521","2033406","2039500","0","58527","2774986","4175854","0","10265378","45078143","38039125","1609994","5977700","1958186","3758506","1348140","2001117","823244","0","18939291","67248","41843","494535","144355"
"986","13569","1205688","222147","0","Citizens Bank","Flint","MI","3/31/2013","SM","1","9309422","0","157540","655179","0","0","12498","1025956","152470","1136115","1808790","5136613","2502024","2126171","1025022","1047212","518184","319685","6746","0","0","728285","0","28","64823","15042"
"1003","0","1201934","542649","0","Chemical Bank","Midland","MI","3/31/2013","SM","1","5977933","0","353190","0","0","0","5900","273963","308213","257749","698867","4200111","2531965","695873","345410","908738","525618","158178","191332","0","0","646483","0","11231","66247","13928"
"1005","10541","1401118","74140","0","Isabella Bank","Mount Pleasant","MI","3/31/2013","SM","1","1380081","0","80410","152000","0","0","6831","55794","51897","0","516930","772610","112543","396140","62413","224570","235933","30965","12036","0","0","109154","3840","479","6417","3404"
"1039","9892","2066868","219343","0","The Bank of Edwardsville","Edwardsville","IL","3/31/2013","NM","1","1612887","0","71737","30000","0","0","5400","16740","134635","0","849065","635827","335821","508924","130650","163836","201398","62814","10341","1740","0","77284","0","2705","12856","3115"
"1040","15512","1491351","773247","0","Midland States Bank","Effingham","IL","3/31/2013","SM","1","1523289","615","57705","65714","0","0","400","99837","55962","103254","209917","971228","242094","449243","108579","299011","135320","21512","85368","0","0","209678","0","7806","11730","4373"
"1058","0","1094556","657459","0","Midwest BankCentre","Lemay","MO","3/31/2013","SM","1","1133429","0","20978","68000","0","0","12886","5477","102868","0","309738","727686","525691","63242","76099","173883","76584","41687","46034","0","0","91608","0","407","11695","2178"
"1105","11071","1123670","659855","0","First Interstate Bank","Billings","MT","3/31/2013","SM","1","7410717","4856","520990","2158","15000","0","50000","395223","363214","210911","2011169","4220826","2282615","1658969","829057","591583","666276","114003","162546","3035","0","534958","7732","1978","98594","22362"
"1208","14416","1862036","112163","0","Guaranty Bond Bank, National Association","Mount Pleasant","TX","3/31/2013","N","1","1153801","17085","58052","28156","0","0","3983","39017","67114","103562","314094","636893","218295","329745","75649","149526","180911","0","28411","0","0","47422","0","79","4944","3318"
"1225","0","3649950","871769","0","Farmers and Merchants Bank of Long Beach","Long Beach","CA","3/31/2013","SM","1","5071408","0","574470","0","0","0","2619","12044","715496","2039883","569261","2018625","2100332","551537","238676","220096","627905","80709","3263","0","0","381993","0","69","42993","16729"
"1265","11548","3327025","574976","0","Cashmere Valley Bank","Cashmere","WA","3/31/2013","NM","1","1267306","8399","8119","3322","0","0","0","0","122023","1219","522972","664946","195905","514511","75959","179655","148920","32441","12533","161","0","68042","0","15","2345","2989"
"1281","10107","1029464","58971","0","Washington Trust Bank","Spokane","WA","3/31/2013","NM","1","4369620","0","164446","0","0","0","7535","73235","327405","232710","989411","2936157","2670543","183041","371987","242988","285925","147300","253615","36400","0","889073","2579","583","35986","14957"
"1331","13589","2781910","808260","0","Farmers & Merchants Bank of Central California","Lodi","CA","3/31/2013","NM","1","1970781","0","0","0","0","0","1","43582","176137","67708","515163","1226695","905512","172753","186803","128609","321721","29533","13158","0","0","305473","0","0","9478","6444"
"1399","11453","1128358","751656","1","Frandsen Bank & Trust","Lonsdale","MN","3/31/2013","NM","1","1468570","983","35190","4945","0","0","290","170704","14806","0","514693","781509","275403","643227","49145","200960","65322","36621","21209","0","0","143660","0","92","17060","4574"
"1414","0","1123915","303550","0","KleinBank","Big Lake","MN","3/31/2013","NM","1","1606746","17979","64804","43379","0","0","200","115307","62738","0","779469","637169","820740","96924","54737","224179","102878","65498","37079","0","0","118752","0","32","7773","2746"
"1479","9404","1140659","126254","0","First State Bank","Union City","TN","3/31/2013","NM","1","1759884","4203","21655","46047","0","125","231","94411","93277","320","666047","978832","565350","178399","214075","233007","303833","35742","33896","0","0","92284","0","0","12650","4168"
"1487","11469","1083783","150035","0","First Farmers and Merchants Bank","Columbia","TN","3/31/2013","SM","1","1111584","10000","18766","3100","0","0","1750","27270","80767","30983","382673","576343","437849","88946","189208","126616","120918","45405","10845","0","0","63422","0","24","8759","3063"
"1528","12867","1248939","852544","0","Southern Bancorp Bank","Arkadelphia","AR","3/31/2013","SM","1","1100836","0","30761","16515","0","0","0","90523","31593","0","259493","677019","102479","69603","458289","158420","134950","4401","28006","0","0","108219","0","13","6697","1708"
"1536","16038","1399765","479268","0","Bank of Stockton","Stockton","CA","3/31/2013","NM","1","2146241","0","4763","5675","0","0","1454","89000","176279","4245","738015","1030385","904736","263932","263897","129961","221937","39937","15419","3954","0","287749","0","607","18408","2711"
"1597","11702","1134322","960841","1","Firstbank","Mt. Pleasant","MI","3/31/2013","NM","1","1267099","80","43065","13959","0","0","275","99153","26741","0","325888","791051","110133","273046","379936","165441","149978","33157","17632","0","0","131775","0","64","9988","2859"
"1617","0","1416439","330855","0","The Bank of Missouri","Perryville","MO","3/31/2013","NM","1","1030947","0","36477","78500","0","0","600","33284","76116","0","211804","703535","214572","137421","121152","158428","167735","17102","33451","0","0","40849","0","113","898","3022"
"1768","12587","0","936462","0","Mechanics Bank","Richmond","CA","3/31/2013","NM","1","3269632","0","61228","1353","0","0","969","13250","294214","413258","769784","1684716","1758364","303314","89494","265709","357238","110769","63560","12188","0","162409","0","1772","51165","5324"
"2270","8926","1027004","276579","1","Zions First National Bank","Salt Lake City","UT","3/31/2013","N","1","16847623","1490178","347225","0","0","280000","15000","729915","782344","471873","818100","12446662","4095965","7195305","1192559","322799","278447","1201659","357050","131","0","1673247","575","2241","219791","54012"
"2345","9271","1029893","593865","1","West Coast Bank","Lake Oswego","OR","3/31/2013","NM","1","2414497","0","0","127900","0","0","900","241518","132163","0","728050","1493703","1220805","146913","394183","86739","43301","136773","72481","0","0","359035","0","0","26286","333"
"2711","10648","1070420","786210","0","Traditional Bank, Inc.","Mount Sterling","KY","3/31/2013","NM","1","1082762","130","26720","49388","0","0","4000","9550","97599","0","271073","762884","466955","41009","45295","121561","214292","31616","27651","0","0","52676","0","45","10987","4231"
"2720","9685","1070644","509811","1","Community Trust Bank, Inc.","Pikeville","KY","3/31/2013","SM","1","3652306","2227","228845","1387","0","0","3150","159702","279582","1662","669228","2564763","572535","311465","656736","714785","689512","70423","99264","106","0","228326","0","15533","18337","11540"
"2993","10478","1027004","933957","1","Vectra Bank Colorado, National Association","Farmington","NM","3/31/2013","N","1","2456855","4257","30082","0","0","70000","5185","361359","-131691","34973","146384","2138746","604903","1041477","189297","99651","163395","253818","234870","1419","0","317496","1989","421","23341","10310"
"3066","0","1102312","470050","1","First Financial Bank, National Association","Abilene","TX","3/31/2013","N","1","4426680","3175","263345","0","0","0","16944","197654","242330","903","1945115","2138137","1989808","423545","607233","272526","348321","4784","67978","252","0","419081","0","22","22508","17660"
"3076","0","3140288","122854","0","Independent Bank","Mckinney","TX","3/31/2013","NM","1","1752514","0","0","164552","0","0","986","141134","23408","0","114540","1421997","346445","635386","123036","121787","192585","0","89059","0","0","99473","0","18","1728","7123"
"3250","0","1917600","56351","0","Citizens National Bank","Henderson","TX","3/31/2013","N","1","1034404","0","0","5755","0","0","5400","67813","34793","0","354741","535850","391089","233589","7421","119358","160790","3698","16979","0","0","53893","0","191","512","2029"
"3258","0","3390430","78858","0","Patriot Bank","Houston","TX","3/31/2013","NM","1","1182118","1060","0","57500","0","0","35827","86758","10122","3279","238060","845624","89160","173334","136696","313007","272141","3","49914","0","0","79915","0","2395","8684","1528"
"3276","16121","3035227","548351","1","Austin Bank, Texas National Association","Jacksonville","TX","3/31/2013","N","1","1417570","0","13413","1976","0","0","1000","38022","120108","0","167609","1000326","159941","628371","112223","157486","166882","1681","45741","0","0","82584","0","277","4451","4214"
"3285","0","1108097","613950","1","First National Bank Texas","Killeen","TX","3/31/2013","N","1","1220690","0","22269","0","0","0","1464","2273","92928","0","644416","284421","30368","114899","809313","74894","54949","0","10822","0","0","2276","0","1319","7138","2367"
"3363","0","3594890","774262","0","CommunityBank of Texas, N.A.","Beaumont","TX","3/31/2013","N","1","1734989","0","2456","0","0","0","250","174068","39612","251","82324","1173567","441473","666213","190048","69974","141837","0","97012","0","0","194612","0","33","12394","3215"
"3430","0","1025541","697763","0","Westamerica Bank","San Rafael","CA","3/31/2013","SM","1","4848605","0","90024","25743","0","6000","408560","54397","58256","1162358","970891","2036934","2614954","535607","406475","217422","390398","67132","299","0","0","261450","344","393","29148","17110"
"3510","0","1073757","480228","1","Bank of America, National Association","Charlotte","NC","3/31/2013","N","1","1458091000","16213000","53554000","41274000","12361000","0","3020000","142755000","33559000","49577000","254750000","766495000","479859000","297044000","167450000","52784000","42271000","59774000","10441000","3753000","0","293049000","2885000","35177000","21235000","5157000"
"3511","0","1120754","451965","1","Wells Fargo Bank, National Association","Sioux Falls","SD","3/31/2013","N","1","1271620000","27187000","23606000","40568000","18347000","0","519000","101853000","34762000","0","216301000","778147000","420755000","302411000","132435000","53674000","23071000","77911000","14890000","10013000","0","189200000","1231000","28290000","16604000","4530000"
"3514","13975","1231968","804963","1","Bank of the West","San Francisco","CA","3/31/2013","NM","1","62493262","0","520453","2272037","0","0","6","9734026","1992316","0","7268405","45085781","31607456","2839040","2587012","3592263","5375943","2213113","1042822","101521","0","9113451","18465","21958","522071","141415"
"3603","14165","1206911","936136","0","Old Second National Bank","Aurora","IL","3/31/2013","N","1","1951783","0","20802","0","0","0","2160","156769","37921","0","575746","1119683","718828","235109","266272","312193","188873","111444","22164","0","0","122522","51","277","64896","6491"
"3628","0","1090987","656733","0","MB Financial Bank, National Association","Chicago","IL","3/31/2013","N","1","9362126","0","259561","28837","0","0","5200","1201269","164566","517785","1807604","5700888","1793893","3131612","806551","1064722","707707","238463","146506","0","0","771029","852","241554","108765","25626"
"3657","11088","1199974","850036","0","First American Bank","Elk Grove Villag","IL","3/31/2013","NM","1","2751014","0","21750","106064","0","0","7680","82794","181322","0","1390622","1164878","484943","883947","231079","373784","357116","177207","21060","1610","0","320048","128","395","35759","5572"
"3705","12332","1206760","762447","0","First Mid-Illinois Bank & Trust, National Association","Mattoon","IL","3/31/2013","N","1","1568503","20499","76372","5000","0","0","3750","46998","110480","0","535120","902965","687776","287489","139383","143214","62024","25167","14913","0","0","193417","0","0","12950","3710"
"3709","11987","1208184","1007846","0","First Midwest Bank","Itasca","IL","3/31/2013","SM","1","7939790","0","94281","114573","0","0","40000","677284","341216","31443","1237797","5354996","2899537","1136307","1241880","925214","423866","258878","224478","0","0","1049083","365","30560","122292","19177"
"3832","15401","1098303","208244","1","Old National Bank","Evansville","IN","3/31/2013","N","1","9524452","0","703456","459422","0","0","65070","636611","360837","392379","2822185","5127870","3492910","1841827","582709","847987","342213","356287","58933","4216","0","867295","0","44511","108870","23735"
"3864","10598","1491360","397540","1","The First National Bank of Fort Smith","Fort Smith","AR","3/31/2013","N","1","1060949","2724","0","35532","0","0","20","44372","100455","80623","40385","779108","345288","58245","248429","118419","103576","2975","45980","0","0","131573","2094","471","10712","4153"
"3878","0","3101784","2967349","0","Liberty Bank of Arkansas","Jonesboro","AR","3/31/2013","SM","1","2849722","900","89547","205983","0","0","4","257479","111690","288435","418730","1875495","886595","130906","244585","375526","541093","3945","84238","0","0","102486","0","205","26844","6138"
"3890","11473","1094828","663245","1","Simmons First National Bank","Pine Bluff","AR","3/31/2013","N","1","2085946","0","83319","38030","0","0","35","71408","120538","213196","94390","1021575","315948","468035","520844","268030","172807","16357","32520","0","0","144249","0","24053","44531","3580"
"3931","10999","2067007","933256","0","Alerus Financial, National Association","Grand Forks","ND","3/31/2013","N","1","1321577","0","11077","20000","2500","0","4100","32018","104740","48683","229533","842406","784362","23754","79371","126177","117154","35731","7975","0","0","239568","0","1158","6501","5773"
"4016","12075","1126354","326858","0","The First National Bank in Sioux Falls","Sioux Falls","SD","3/31/2013","N","1","1021926","0","87590","0","0","0","32995","8700","96828","9443","268566","626647","0","550718","76994","101874","58782","17051","32454","0","0","165980","0","100","7126","1664"
"4063","14191","0","595270","0","MidFirst Bank","Oklahoma City","OK","3/31/2013","SA","1","10410563","0","0","3390954","0","0","1000","66779","1113247","301381","293721","8198895","1636433","1484104","695962","1199495","734031","90870","266727","42036","0","426632","917","1995597","92641","73297"
"4190","0","1052220","311050","0","American Heritage Bank","Sapulpa","OK","3/31/2013","SM","1","1038105","22599","130726","0","0","0","2000","40929","43135","135068","364916","395108","32780","414395","117537","122970","128468","983","14624","0","0","30523","0","0","1755","2072"
"4201","0","1062621","398350","1","The Stillwater National Bank and Trust Company","Stillwater","OK","3/31/2013","N","1","1764632","0","45872","20000","15000","0","15698","137597","94499","11777","289787","1155435","730509","21380","87254","293529","296394","8682","102602","0","0","124297","0","0","30817","3000"
"4214","9656","1883693","339858","0","BOKF, National Association","Tulsa","OK","3/31/2013","N","1","27177654","4942","1649129","1733047","347674","0","82517","1039589","1301313","583212","11011330","12354641","14555000","317075","1775532","1192944","1709527","189617","151378","26938","0","6506848","7744","122850","132632","85179"
"4239","12231","1058398","509950","0","First United Bank and Trust Company","Durant","OK","3/31/2013","NM","1","2294497","0","62159","121889","0","0","1868","80216","138648","0","682073","1400885","763454","103615","351424","238860","416401","17674","77314","0","0","46434","0","226","29929","10431"
"4255","9393","1130249","593007","1","The Camden National Bank","Camden","ME","3/31/2013","N","1","2556174","0","170624","151721","0","0","369","20226","233044","0","803620","1579775","999015","234769","203723","275963","254978","183791","59033","0","0","116459","0","49","21568","6015"
"4256","10325","1133932","439404","0","The First, N.A.","Damariscotta","ME","3/31/2013","N","1","1382501","0","91032","170154","0","12500","300","21750","89426","150791","284797","863721","88344","319043","53149","198402","328751","58272","12852","0","0","42446","0","389","20924","2910"
"4297","11780","2277860","112837","1","Capital One, National Association","Mclean","VA","3/31/2013","N","1","243122049","10182167","835045","11859995","0","0","23628","34117367","1297721","1931","50505980","136951542","71090077","94031967","13759846","7023171","3235072","1983945","2556955","796676","0","12846354","26628","1477009","848901","414493"
"4360","9216","1209136","130541","0","Horizon Bank, National Association","Michigan City","IN","3/31/2013","N","1","1734106","0","134185","74715","0","0","2618","102683","77307","2110","479976","1098873","123405","723536","159859","157076","162816","81491","30609","0","0","74780","1243","2","19077","5575"
"4365","11365","1208559","17147","0","First Merchants Bank National Association","Muncie","IN","3/31/2013","N","1","4238609","0","161813","93245","0","125","10871","431668","180794","336696","530437","2906097","530361","1536311","438629","604516","224524","194342","144934","0","0","558807","0","959","46761","12476"
"4382","8814","1208595","693345","1","First Financial Bank, National Association","Terre Haute","IN","3/31/2013","N","1","2864281","54384","42652","112608","0","0","14401","47326","283786","0","765278","1757775","807994","725049","202647","366878","195068","59619","26482","4151","0","295460","8012","1207","58630","6710"
"4433","11448","1203509","186744","1","First Citizens National Bank","Mason City","IA","3/31/2013","N","1","1024807","20000","50232","70264","0","0","4000","18463","98803","0","426007","529239","342203","42146","125886","177996","90704","3115","16218","9494","0","125559","3729","6","2267","3549"
"4534","11325","1094314","506249","1","First National Bank of St. Louis","Clayton","MO","3/31/2013","N","1","1519384","2529","229134","0","0","0","1000","65488","102453","0","231643","1075293","776735","63087","84453","78027","102397","61559","64280","8555","0","118574","1068","44","22708","5571"
"4536","10511","1094314","299046","1","The Boone County National Bank of Columbia","Columbia","MO","3/31/2013","N","1","1468366","0","134610","0","0","0","2100","17456","102202","75195","283256","820788","805992","77564","82467","165447","74692","47481","44404","899","0","80943","0","71","3513","4678"
"4537","10195","1054514","103255","0","Landmark Bank,  National Association","Columbia","MO","3/31/2013","N","1","1783704","0","0","4710","0","20000","11691","31889","107266","5277","395077","1205971","765558","115044","303275","170021","238648","31822","42542","0","0","156914","0","0","7873","5565"
"4666","10192","2107707","983457","1","Armed Forces Bank, National Association","Fort Leavenworth","KS","3/31/2013","N","1","1626907","0","0","115000","0","0","90000","237435","-18155","0","622359","508949","153473","156597","481219","250918","143808","11137","17290","0","0","20352","30","407","61475","1557"
"4767","9366","1066713","474759","0","Sunflower Bank, National Association","Salina","KS","3/31/2013","N","1","1706224","0","137434","85415","0","0","8000","18500","159185","33156","610966","884241","534196","156724","275872","218976","106124","22058","29641","0","0","152106","0","226","1801","4788"
"4789","14120","1135824","65858","0","Emprise Bank","Wichita","KS","3/31/2013","NM","1","1538784","37","0","31","0","0","20000","68999","58322","0","575722","818209","188803","807471","117752","161285","109897","39416","151322","0","0","171393","100","49","5765","4742"
"4799","0","1064278","557858","0","Intrust Bank, National Association","Wichita","KS","3/31/2013","N","1","4074184","3000","365083","0","0","0","12000","67493","271587","1666","1365181","2233250","2085222","141974","691555","210000","205276","22149","103054","2713","0","963738","848","588","16731","10799"
"4857","10579","1132672","61122","0","First United Bank & Trust","Oakland","MD","3/31/2013","NM","1","1317762","1085","38633","135989","0","0","3692","90474","56376","4040","239440","859669","375085","180758","62217","186231","178260","41117","6238","0","0","34571","0","307","30046","2638"
"4865","10451","1248304","506922","0","Sandy Spring Bank","Olney","MD","3/31/2013","SM","1","3929977","476","52631","405000","35000","0","31000","244626","201844","211376","765357","2613452","1943642","241790","234791","292995","213783","347601","248966","0","0","320798","220","54","45455","10760"
"4879","14400","0","591825","0","Communityone Bank, National Association","Asheboro","NC","3/31/2013","N","1","1424974","0","7301","58317","0","0","1500","417097","-332169","25208","292690","837542","604645","55461","118133","256789","223152","107988","6202","0","0","44659","0","178","69811","-4382"
"4972","10429","1098796","133850","0","First Citizens National Bank","Dyersburg","TN","3/31/2013","N","1","1181038","4406","39984","48229","0","0","2000","34334","86415","0","474713","569185","535973","58335","7989","150328","205413","20680","18756","0","0","59406","4029","561","8597","3675"
"4977","10972","1094640","485559","0","First Tennessee Bank, National Association","Memphis","TN","3/31/2013","N","1","24921249","766434","1849681","614069","909439","294816","72457","1831472","828107","0","2988372","16277859","10498784","303495","3920910","857413","965920","1574222","526854","61653","134","4178352","24513","77567","312946","52998"
"4988","15770","1079562","342634","1","Trustmark National Bank","Jackson","MS","3/31/2013","N","1","11740181","0","311365","57294","49879","0","13390","763789","598247","73666","3546083","6698218","1465872","4235126","1591463","1382403","1049505","345961","364354","0","0","1070882","0","82960","85630","24904"
"4993","0","3186576","69333","0","The Citizens National Bank of Meridian","Meridian","MS","3/31/2013","N","1","1078386","131","12661","4900","0","0","1425","81068","39850","238652","67728","665784","273011","104226","133791","225197","200679","33321","3698","0","0","77102","0","87","17994","3351"
"4999","10349","4037349","4262534","0","Cadence Bank, N.A.","Birmingham","AL","3/31/2013","N","1","5778791","5436","18501","0","0","0","1200","915638","18800","875","579331","4087062","3013090","327285","337318","547268","565953","92625","161296","0","0","1148596","0","109562","60545","9616"
"5146","0","1120754","2362458","1","Wells Fargo Bank South Central, National Association","Houston","TX","3/31/2013","N","1","40866000","12216000","0","1500000","0","0","2000","3165000","301000","0","0","29007000","9365000","25872000","165000","369000","1000","23000","0","0","0","0","0","335000","562000","170000"
"5296","0","1199563","917742","1","Associated Bank, National Association","Green Bay","WI","3/31/2013","N","1","22983424","8600","737126","1276860","0","0","215","2341401","506648","54123","4760224","15688015","6836678","6950209","1981963","1347330","620109","1109251","826227","0","0","3544382","131631","21938","224725","55635"
"5452","16015","1066209","527954","1","First National Bank of Omaha","Omaha","NE","3/31/2013","N","1","14067681","10517","11295","231867","150000","0","8502","707238","683974","3058","2247707","9910155","6458280","2338443","1277910","1331711","545209","331669","326944","18247","0","2249531","1917","27077","135372","36360"
"5496","0","1050646","403151","0","Cornerstone Bank","York","NE","3/31/2013","SM","1","1227556","0","450","11200","0","0","3000","77000","20184","138276","166095","760495","230601","69862","453767","197343","160979","2061","4112","0","0","317140","0","680","7466","4930"
"5510","15825","1102367","682563","0","Frost  Bank","San Antonio","TX","3/31/2013","SM","1","22543869","16323","756382","2","0","0","8500","947729","1439333","3068008","5821626","9162922","15762450","498399","1742545","419518","704974","162832","718047","0","0","4883871","3507","10435","91644","56843"
"5551","0","1104923","537560","0","Extraco Banks, National Association","Temple","TX","3/31/2013","N","1","1227662","0","86643","94325","0","0","3750","27259","92240","174230","119986","684869","742348","33503","57095","60767","26916","645","25071","0","0","102091","0","511","3548","3129"
"5570","11570","3111082","488167","0","First Victoria National Bank","Victoria","TX","3/31/2013","N","1","2409319","7614","3400","0","0","0","5932","120540","121410","51907","322310","1607681","1264724","113531","330902","219045","221285","0","51638","0","0","342170","0","325","12948","6596"
"5615","10237","1141487","517049","0","Chambers Bank","Danville","AR","3/31/2013","NM","1","1011929","91550","0","43001","0","0","1","48505","32162","785","39013","724233","61837","238676","85598","240379","255060","2112","10993","0","0","19047","294","5959","13926","357"
