"Note: To obtain data definitions for variables that are included in this file, please select the following "
"         from within the FDIC's Statistics on Depository Institutions (SDI): "

"1. SDI Map, Definitions, and Data Download (top menu bar) "
"2. SDI Map, Definitions (radio button) "
"3. View or print any and all data definitions contained within SDI"


"CERT","DOCKET","RSSDHCR","FED_RSSD","HCTMULT","NAME","CITY","STALP","REPDTE","BKCLASS","INSTCNT","ASSET","FREPO","FREPP","IDOBRMTG","SUBND","EQPP","EQCS","EQSUR","EQUPTOT","SCHA","SCAF","LNLSGR","NTRSMMDA","NTRSOTH","TRN","NTRCDSM","NTRTMLG","UCLOC","UCCOMRES","UCCOMREU","UCSC","UCOTHER","LOCCOM","P9ASSET","NAASSET","NETINC"
"29488","3536","0","318974","0","First Federal Savings and Loan Association","Lakewood","OH","3/31/2004","SA","1","1079761","62200","0","0","0","0","0","0","113769","43376","196866","725522","4116","296830","89332","N/A","276355","37094","N/A","N/A","N/A","744","0","2046","4002","1285"
"29546","3641","2339133","572374","0","Great Southern Bank","Reeds Spring","MO","3/31/2004","NM","1","1596532","0","83634","149924","0","0","8000","14495","118078","1570","275534","1194816","221925","899","301054","250918","435024","28249","93044","24414","0","33418","0","140","7214","6379"
"29683","3879","0","105473","0","Home Federal Bank of Tennessee","Knoxville","TN","3/31/2004","SA","1","1593903","25197","31627","33458","0","0","0","0","224699","792853","56783","634656","180164","213093","295391","N/A","376643","19806","N/A","N/A","N/A","0","0","3945","3148","3072"
"29708","3927","0","211271","0","North American Savings Bank, F.S.B.","Grandview","MO","3/31/2004","SA","1","1324994","0","172500","360823","0","0","2334","26675","94661","6691","188424","1055877","16856","106390","89279","N/A","94644","5533","N/A","N/A","N/A","0","0","0","9356","7123"
"29730","3970","0","595373","0","IndyMac Bank, F.S.B.","Pasadena","CA","3/31/2004","SA","1","13854671","0","1738851","5818245","0","0","1","584065","489134","342","2057016","10185756","1430050","323580","787809","N/A","2455136","302967","N/A","N/A","N/A","1075","0","0","78442","44145"
"29776","4072","0","600875","0","Ohio Savings Bank, F.S.B.","Cleveland","OH","3/31/2004","SA","1","11654722","50000","0","1492858","0","0","892","143997","824640","14810","1630","10999743","367350","1170342","4032826","N/A","2224838","418684","N/A","N/A","N/A","5070","51406","13792","134681","24067"
"29805","4115","0","482772","0","Astoria Federal Savings and Loan Association","New York City","NY","3/31/2004","SA","1","22553355","290000","7085000","1863642","0","0","1","818376","975701","5704492","2648692","12770760","1140298","2983084","1685532","N/A","2505625","286338","N/A","N/A","N/A","49859","0","0","23721","57811"
"29845","4192","0","981275","0","First Federal Bank of the Midwest","Defiance","OH","3/31/2004","SA","1","1030991","127","8289","170527","0","0","1","100799","17885","2665","154299","775146","148527","53750","122340","N/A","174181","51659","N/A","N/A","N/A","540","0","0","2375","2400"
"29950","4410","0","722777","0","Sovereign Bank","Wyomissing","PA","3/31/2004","SA","1","47128521","188586","3812691","8965467","793724","0","1","3206121","1318492","2381681","11338977","27565404","7859294","3430732","10808860","N/A","10627653","2168965","N/A","N/A","N/A","332899","15433","31499","184000","120334"
"29973","4459","1117156","787570","1","Susquehanna Bank","Baltimore","MD","3/31/2004","NM","1","1295931","0","75701","204765","30000","0","61","81105","29787","0","127696","1083957","247128","62875","101450","363236","69480","53193","219049","3772","0","31771","0","1619","1126","2626"
"29979","4474","0","727473","0","AnchorBank, fsb","Madison","WI","3/31/2004","SA","1","3732667","574","0","755328","0","0","1","138433","171788","1285","328969","3103422","350069","37538","585327","N/A","725153","82210","N/A","N/A","N/A","7739","0","0","32351","10757"
"30003","17936","0","640170","0","Guaranty Bank","Milwaukee","WI","3/31/2004","SA","1","1873492","1984","0","110000","0","0","0","12453","142685","1523","43062","1610990","568913","58732","277515","N/A","601216","220572","N/A","N/A","N/A","0","45","0","9010","3729"
"30005","4531","0","791474","0","Citizens First Savings Bank","Port Huron","MI","3/31/2004","SB","1","1094703","14","0","195945","0","0","1","86000","21429","0","57177","966167","287132","89253","126456","184960","91617","11235","64248","0","0","7747","4109","0","3703","1990"
"30012","4544","0","915878","0","Third Federal Savings and Loan Association of Cleveland","Cleveland","OH","3/31/2004","SA","1","8191157","1200","0","107444","0","0","1","0","770818","168112","271676","7383231","0","0","1955561","N/A","1723035","2004298","N/A","N/A","N/A","0","0","0","30832","10733"
"30028","4592","0","917975","0","Ocwen Federal Bank FSB","Fort Lee","NJ","3/31/2004","SA","1","1044316","0","0","159124","0","5000","119","78987","104694","0","0","12160","5416","1654","197308","N/A","231639","0","N/A","N/A","N/A","0","0","0","8698","5570"
"30052","4639","2835514","797775","0","Boiling Springs Savings Bank","Rutherford","NJ","3/31/2004","SB","1","1083949","20068","0","17649","0","0","200","0","133182","0","398496","596035","95912","135485","86258","509780","99839","27264","120190","31","0","12560","0","537","1473","2357"
"30076","4693","0","845573","0","Spencer Savings Bank, SLA","Elmwood Park","NJ","3/31/2004","SA","1","1489913","2500","0","187400","0","0","0","0","195269","30920","602580","776454","16700","392662","83474","N/A","185791","74295","N/A","N/A","N/A","83","0","0","1235","3885"
"30125","17079","0","806378","0","Bank Mutual","Milwaukee","WI","3/31/2004","SA","1","3093831","0","0","299919","0","0","1","275677","242655","22","1164073","1724758","564374","262087","261426","N/A","511440","121629","N/A","N/A","N/A","1873","0","996","6180","6814"
"30174","17283","0","997379","0","Waypoint  Bank","Harrisburg","PA","3/31/2004","SA","1","5341525","0","287291","1806169","0","0","200","158826","258766","0","2507138","2485231","402201","249975","704632","N/A","606159","195905","N/A","N/A","N/A","7041","334","8318","9116","8585"
"30179","4896","0","870379","0","Penn Federal Savings Bank","Newark","NJ","3/31/2004","SA","1","1815844","3500","19350","486139","0","0","48","63068","99524","508843","4817","1213170","19059","414234","145733","N/A","301052","70876","N/A","N/A","N/A","9306","0","0","2879","3405"
"30237","5022","0","249872","0","Parkvale Savings Bank","Monroeville","PA","3/31/2004","SB","1","1607841","147000","6887","177807","0","0","1700","26543","101079","299505","6150","1069856","234683","208945","106771","620983","109582","67866","9848","9747","0","34316","0","0","4159","2856"
"30255","5056","0","1003679","0","First Savings Bank","Woodbridge","NJ","3/31/2004","SB","1","2160184","41500","425000","135650","0","0","2","146064","76212","0","775450","1235701","388355","415425","58574","430449","76618","84092","103455","0","0","89643","0","367","944","6841"
"30294","5120","0","20978","0","First Federal Savings Bank of America","Fall River","MA","3/31/2004","SA","1","2722103","0","89125","879443","0","0","1","171808","52561","685","917542","1575873","310203","354230","295553","N/A","605418","199226","N/A","N/A","N/A","0","139","0","7798","1091"
"30297","5128","0","18078","0","Encore Bank","Houston","TX","3/31/2004","SA","1","1227886","0","90843","311000","0","0","250","102741","-19155","233726","236241","703050","240752","1345","132822","N/A","312229","135","N/A","N/A","N/A","1942","0","0","2979","1503"
"30303","5138","0","29878","0","Maspeth Federal Savings and Loan Association","Maspeth","NY","3/31/2004","SA","1","1308294","0","0","0","0","0","0","0","280236","132986","0","1047090","32612","612865","60799","N/A","242364","0","N/A","N/A","N/A","120","0","0","6072","5211"
"30337","5190","0","125471","0","Provident Bank","Montebello","NY","3/31/2004","SA","1","1708647","0","40245","104468","0","0","386","186156","84091","63015","528793","962659","156617","364852","341780","N/A","351736","69640","N/A","N/A","N/A","0","667","0","4138","3035"
"30341","5198","0","130970","0","Commercial Federal Bank, a Federal Savings Bank","Omaha","NE","3/31/2004","SA","1","12258968","0","100215","4320351","50000","0","90","671536","174427","1","2331040","8355927","1184435","1214136","1600292","N/A","1805634","228409","N/A","N/A","N/A","40189","553","263","77271","18829"
"30387","5266","2744894","510871","0","FirstBank of Puerto Rico","Santurce","PR","3/31/2004","NM","1","13178798","16000","3872593","1046032","82819","208000","179600","23626","567682","4274699","1127963","7431251","62306","873276","904591","414083","4192360","3471","178747","475017","0","18852","98831","22392","85466","36136"
"30494","5442","0","401371","0","Hawthorne Savings, F.S.B.","El Segundo","CA","3/31/2004","SA","1","2739189","0","0","722888","0","0","150","111703","126850","0","371287","2266013","510680","74381","144186","N/A","773258","5073","N/A","N/A","N/A","2733","0","0","4754","7185"
"30559","5551","0","347572","0","BankAtlantic","Fort Lauderdale","FL","3/31/2004","SA","1","4498218","1953","191469","606048","22000","4000","1","376838","108201","25","338489","3807292","870447","233832","1332472","N/A","1295782","327393","N/A","N/A","N/A","4694","976","1","12289","3306"
"30614","5635","0","538576","0","Fidelity Federal Bank & Trust","West Palm Beach","FL","3/31/2004","SA","1","3238312","0","38829","265281","0","0","8739","114025","106819","0","504254","2293658","354134","677488","958016","N/A","1365852","125630","N/A","N/A","N/A","447","0","0","9173","6343"
"30683","5746","0","57273","0","Coastal Federal Bank","Myrtle Beach","SC","3/31/2004","SA","1","1263048","838","164077","291289","0","0","542","18361","76601","1","412187","777076","199950","50342","201966","N/A","307063","36792","N/A","N/A","N/A","4166","0","0","6068","3839"
"30746","5848","0","370271","0","E*TRADE Bank","Arlington","VA","3/31/2004","SA","1","20115145","0","5501684","940695","0","0","13","1028094","176050","-3","9849062","8750984","8451106","991","404574","N/A","4019982","1064708","N/A","N/A","N/A","0","0","0","22670","34661"
"30757","5863","0","75576","0","Coastal Banc, S.S.B.","Houston","TX","3/31/2004","SB","1","2694677","24732","0","801512","0","33000","0","32454","126281","0","506184","2022989","629390","46063","99532","688935","223564","0","208650","0","0","83249","0","167","14775","4952"
"30836","5991","0","564977","0","Territorial Savings Bank","Honolulu","HI","3/31/2004","SA","1","1059956","0","0","63000","0","0","1","22043","57851","533182","0","428469","70900","779797","28522","N/A","412152","1990","N/A","N/A","N/A","1321","0","0","592","4091"
"30879","6051","0","631570","0","Provident Savings Bank, F.S.B.","Riverside","CA","3/31/2004","SA","1","1375226","0","0","387630","0","0","1","31737","65985","62488","214484","896683","348640","45254","195547","N/A","345619","5329","N/A","N/A","N/A","1776","210","0","1823","4166"
"30887","6063","1120754","882671","1","Pacific Northwest Bank","Oak Harbor","WA","3/31/2004","NM","1","2791102","0","269989","62","0","0","0","757556","18339","0","302058","1820472","830396","112313","210718","275028","278363","55111","33637","0","0","432051","1254","1054","22789","8970"
"30890","6069","0","759072","0","Lehman Brothers Bank, FSB","Wilmington","DE","3/31/2004","SA","1","15593739","589","164002","5525832","0","0","1","523366","779971","2551","0","14644411","878711","33270","213388","N/A","913450","1143","N/A","N/A","N/A","0","86052","0","315961","104024"
"30895","6081","0","762474","0","Fidelity Bank","Wichita","KS","3/31/2004","SA","1","1517412","0","62207","536481","0","0","250","12215","89219","315933","372638","706212","166993","36511","164633","N/A","291233","16391","N/A","N/A","N/A","0","0","320","9745","2826"
"30953","6164","0","961576","0","El Dorado Savings Bank, F.S.B.","Placerville","CA","3/31/2004","SA","1","1313529","290000","0","62000","0","0","624","81","123378","525755","36000","358350","61466","151368","582001","N/A","368995","14548","N/A","N/A","N/A","353","0","0","303","2907"
"30968","6189","0","964175","0","Downey Savings and Loan Association, F.A.","Newport Beach","CA","3/31/2004","SA","1","13515934","2300","507027","2499070","0","0","350","111132","857997","0","872430","11627045","142092","3898369","1083353","N/A","3582498","204743","N/A","N/A","N/A","26128","0","0","47881","10814"
"31027","6275","2801546","752970","0","Westernbank Puerto Rico","Mayaguez","PR","3/31/2004","NM","1","12141716","799320","5321148","173144","0","0","13490","518117","317576","5931593","42603","5023974","0","754886","526186","467151","3955243","142","185332","0","0","254847","14979","1478","33125","40839"
"31203","6526","1078846","832377","1","Bank of North Georgia","Alpharetta","GA","3/31/2004","NM","1","1693427","0","107125","80000","0","0","595","104030","60480","0","189650","1454034","1037215","9045","96876","84317","103498","52156","156070","0","0","214555","0","338","11678","5009"
"31286","6671","2322304","309570","0","First Mariner Bank","Baltimore","MD","3/31/2004","NM","1","1060095","12349","57842","95000","5000","0","1523","52931","18682","0","301345","654621","167310","66228","228249","236788","127339","42530","113616","0","0","26021","0","3348","2584","1383"
"31293","6679","0","311377","0","Matrix Capital Bank","Denver","CO","3/31/2004","SA","1","1685180","380","0","506040","0","0","113","60553","47964","39014","194193","1260185","575647","5846","297965","N/A","568151","0","N/A","N/A","N/A","0","0","18634","30396","2152"
"31361","6809","0","339072","0","Colonial Savings, F.A.","Fort Worth","TX","3/31/2004","SA","1","1095823","0","0","354596","0","0","1169","17781","132776","73","145454","647398","0","8976","386534","N/A","350214","11","N/A","N/A","N/A","295","0","648","1891","1206"
"31469","7034","2490575","245276","0","Oriental Bank and Trust","Hato Rey","PR","3/31/2004","NM","1","3424742","0","1648339","325800","0","0","7925","30971","145534","1221898","1367189","724744","13775","76836","142282","466809","365529","2403","0","0","0","12777","9238","19551","14378","16538"
"31628","7276","2734233","197478","0","East-West Bank","San Marino","CA","3/31/2004","NM","1","4617184","279000","0","483192","0","0","23775","164116","227981","0","391551","3643683","348710","1502103","162184","687007","962590","198240","305587","0","0","290647","27462","27","5377","17981"
"31945","7635","0","677176","0","TrustCo Bank","Glenville","NY","3/31/2004","SA","1","2888168","326878","126570","408","0","0","29427","34379","131155","1","1279280","1162881","503070","795509","182233","N/A","330755","122721","N/A","N/A","N/A","15498","0","0","0","10249"
"31954","7645","0","866073","0","Western Financial Bank","Irvine","CA","3/31/2004","SA","1","11477645","0","0","7795845","393937","0","1600","311536","431222","344731","2828143","8051441","1172235","7044","245900","N/A","1267762","698","N/A","N/A","N/A","5861","14626","14520","43238","60820"
"32069","7810","0","402172","0","First Bank of Beverly Hills, F.S.B.","Calabasas","CA","3/31/2004","SA","1","1130609","20975","75000","317337","0","57076","6458","18148","9583","9620","311749","761108","18779","48148","11721","N/A","418550","0","N/A","N/A","N/A","425","0","0","4290","2520"
"32102","7854","2184164","671576","1","Doral Bank","Catano","PR","3/31/2004","NM","1","8019294","0","2576338","1181000","0","0","20000","141511","328054","1796773","2011596","2679035","0","383860","892993","167510","1500395","11149","342803","0","0","29991","780","69","40288","60197"
"32158","7918","0","741871","0","Sterling Savings Bank","Spokane","WA","3/31/2004","SA","1","6082177","5575","564614","1410449","0","110100","7246","287751","137125","2832","1938216","3646246","856417","205843","947065","N/A","1441076","60138","N/A","N/A","N/A","20262","118","8100","18286","13650"
"32165","7935","0","428873","0","Los Padres Bank","Solvang","CA","3/31/2004","SA","1","1003245","3725","65699","256500","0","0","2831","40891","19028","215","421919","537882","43738","23021","104820","N/A","263499","23668","N/A","N/A","N/A","1232","690","0","154","2292"
"32167","7939","0","744470","0","Peoples First Community Bank","Panama City","FL","3/31/2004","SA","1","1379116","0","0","52000","0","5000","451","11098","93726","1649","55836","1143486","37824","80242","743266","N/A","610386","48195","N/A","N/A","N/A","0","0","308","8896","3303"
"32178","7960","0","497570","0","Luther Burbank Savings","Santa Rosa","CA","3/31/2004","SA","1","1410312","0","0","4105","0","0","1680","15855","109011","15443","19488","1345785","436297","3857","34889","N/A","933092","921","N/A","N/A","N/A","0","0","0","1722","8267"
"32185","7971","2452180","559777","1","R-G Premier Bank of Puerto Rico","Hato Rey","PR","3/31/2004","NM","1","6504466","0","1920025","858600","0","75000","3526","186095","199473","50791","2561929","3507547","130421","322166","864967","349936","1507691","1594","144381","0","0","42440","14774","732","72175","26569"
"32188","7975","0","619877","0","USAA Federal Savings Bank","San Antonio","TX","3/31/2004","SA","1","14197018","0","0","1145068","0","75100","18000","247696","929780","1172149","1213","11894231","5473417","0","3093632","N/A","3649460","1872992","N/A","N/A","N/A","0","0","26614","6475","41643"
"32242","8039","0","839572","0","Liberty Savings Bank, F.S.B.","Wilmington","OH","3/31/2004","SA","1","1756544","0","0","273096","0","0","7625","25326","111543","0","534559","1037176","238567","67754","300832","N/A","424364","62484","N/A","N/A","N/A","2707","23085","207","10548","3292"
"32245","8043","0","961624","0","Dollar Bank, FSB","Pittsburgh","PA","3/31/2004","SA","1","5061701","2620","85501","16639","0","0","0","0","389419","227793","543370","4051948","136352","3393646","346924","N/A","1419950","156805","N/A","N/A","N/A","7638","0","2054","15316","10047"
"32247","8045","0","757274","0","BankUnited, FSB","Coral Gables","FL","3/31/2004","SA","1","7580761","829","738568","2613988","0","7247","0","349680","224733","2185664","318903","4721465","117414","1042151","595295","N/A","1740154","38","N/A","N/A","N/A","116686","0","52","18994","14809"
"32276","8083","0","207274","0","New South Federal Savings Bank","Irondale","AL","3/31/2004","SA","1","1310181","0","145524","187045","0","0","10","38765","73078","-5392","229806","1003566","126162","4530","78255","N/A","193592","601","N/A","N/A","N/A","185","0","0","13146","2875"
"32296","8109","0","911973","0","Union Savings Bank","Cincinnati","OH","3/31/2004","SA","1","1253790","12340","0","0","0","0","117","2033","88942","14552","0","865750","295","337370","97676","N/A","312863","19286","N/A","N/A","N/A","0","0","249","6420","9501"
"32316","8134","0","215372","0","Commercial Capital Bank, FSB","Irvine","CA","3/31/2004","SA","1","1954343","64000","58502","970477","0","0","10126","120607","36893","100","504451","1204722","447792","4587","37223","N/A","465599","0","N/A","N/A","N/A","366","0","0","75","7318"
"32324","8145","0","686477","0","Chevy Chase Bank, F.S.B.","Mclean","VA","3/31/2004","SA","1","12419471","50000","3000","2495734","175000","120622","10","107348","417908","429581","0","9736472","2303861","1212434","3433845","N/A","2424564","1011678","N/A","N/A","N/A","136563","0","0","16332","28940"
"32337","8159","2452180","789976","1","R-G Crown Bank","Casselberry","FL","3/31/2004","SA","1","1304308","0","85620","258120","0","0","5383","145045","5211","-30911","298758","844692","180763","28446","103781","N/A","353471","7492","N/A","N/A","N/A","0","0","998","5551","6483"
"32423","8247","0","806677","0","La Jolla Bank, FSB","La Jolla","CA","3/31/2004","SA","1","1655732","0","0","343800","5000","0","13600","29486","95233","77655","0","1556628","3638","659588","129504","N/A","704170","11594","N/A","N/A","N/A","4564","711","3951","2660","11358"
"32469","8297","2694814","43173","0","United Commercial Bank","San Francisco","CA","3/31/2004","NM","1","5716773","38000","0","370304","0","0","75000","207107","269097","312803","1201615","3872349","1029011","868181","104785","1025849","1605182","62532","195165","0","0","205509","14819","6879","6526","21693"
"32470","8298","2352990","47377","1","Southern Financial Bank","Warrenton","VA","3/31/2004","SM","1","1098967","0","154194","97000","0","0","2000","66339","44646","281481","135616","594593","28989","66711","152814","110766","368001","2795","60776","0","0","47277","615","2748","6736","441"
"32489","8324","0","258771","0","HomeStreet Bank","Seattle","WA","3/31/2004","SB","1","1566967","0","5639","393807","0","0","10","21840","134273","286","81660","1381522","334527","237600","30529","157184","223865","73311","311071","0","0","36048","0","550","2662","4538"
"32526","8384","0","54973","0","American Savings Bank, FSB","Honolulu","HI","3/31/2004","SA","1","6506876","50258","848965","935771","0","75000","1","244743","247542","0","2807251","3116044","327949","565824","2022487","N/A","939235","319321","N/A","N/A","N/A","86649","536","0","4487","17279"
"32541","8412","0","146672","0","Flagstar Bank, FSB","Troy","MI","3/31/2004","SA","1","12161649","0","0","4068759","0","0","3000","183865","613245","30818","0","11089958","1394527","1436904","467008","N/A","3466184","217113","N/A","N/A","N/A","7739","15819","0","61978","38562"
"32574","8474","0","1176881","0","Beal Bank, s.s.b.","Plano","TX","3/31/2004","SB","1","7198375","1400000","20000","2861654","0","0","2400","511623","768369","1890206","317461","3142521","198129","15630","47364","461270","2282736","0","248379","0","0","0","0","0","206758","161569"
"32575","8475","0","2600516","0","NetBank","Alpharetta","GA","3/31/2004","SA","1","4100220","21263","0","927153","0","0","2564","276072","49606","0","301954","3246940","1340825","0","597093","N/A","780967","73916","N/A","N/A","N/A","0","0","0","103098","5304"
"32614","8529","0","1356713","0","Union Federal Bank of Indianapolis","Indianapolis","IN","3/31/2004","SA","1","3610707","0","19410","559193","0","0","1","79174","169292","64","631653","2461100","139443","798666","1207701","N/A","2026954","60567","N/A","N/A","N/A","0","0","79848","44592","15244"
"32618","8534","0","1363300","0","Guaranty Bank","Austin","TX","3/31/2004","SA","1","17004158","90328","1363422","5360019","305107","0","16","866912","137018","4982287","1048704","9870986","3336388","251525","1921294","N/A","2916092","41811","N/A","N/A","N/A","0","686","36883","101751","31869"
"32623","8539","0","1363270","0","First American Bank, SSB","Bryan","TX","3/31/2004","SB","1","3494293","0","9462","446538","0","0","240","85366","260623","0","350019","2866105","1277688","126386","221812","692743","342613","0","335406","46032","0","239902","19526","36","27688","11389"
"32633","8551","0","1222108","0","Washington Mutual Bank, FA","Stockton","CA","3/31/2004","SA","1","247916296","1855451","19589872","60091125","3052757","179275","300","12571009","7155269","103","21741871","194061712","100187715","10601788","4655285","N/A","69103070","25212686","N/A","N/A","N/A","0","52362","77696","1425189","580240"
"32773","12134","1427239","128904","0","Eastern Bank","Boston","MA","3/31/2004","SB","1","4715188","0","320925","224300","0","0","600","122100","346966","0","920277","3478607","2010992","422820","365760","554791","290489","50914","229863","0","0","891926","2436","23","15705","14721"
"32964","13300","2107707","635859","1","Bank Midwest, National Association","Kansas City","MO","3/31/2004","N","1","2621134","0","53222","706728","0","0","45000","100167","140999","332469","260572","1743336","371741","142993","386550","563621","93307","70231","204674","0","0","157066","211","143","14606","12683"
"32992","0","0","1456501","0","Morgan Stanley Bank","West Valley City","UT","3/31/2004","NM","1","4137822","436075","1005000","308088","600000","0","0","1501664","29959","676021","1994","2934922","417344","0","74533","0","114511","0","0","2748","0","12212338","0","0","0","7161"
"33029","0","1086533","1464122","1","Hancock Bank of Louisiana","Baton Rouge","LA","3/31/2004","NM","1","1776999","0","244430","348","0","0","500","110396","70817","54701","498038","1085430","66495","578370","220108","289240","172433","47453","59570","0","0","123854","0","1822","4669","8141"
"33143","14077","2549857","1469211","0","Treasury Bank, National Association","Alexandria","VA","3/31/2004","N","1","23733323","825000","692619","8675000","0","0","200","1681811","237075","0","2900030","18985269","7633241","915","145037","1861371","2575667","3035841","0","0","0","3532160","0","0","7773","58209"
"33184","9555","1232497","1494240","1","RBC Centura Bank","Rocky Mount","NC","3/31/2004","SM","1","20198145","28525","1941773","4504089","621436","0","98227","2975764","84458","5950","4833902","12182683","5424447","291990","425345","2021898","706645","1215607","814594","42873","0","1353083","1116","9138","94526","13875"
"33306","10042","1839319","1842065","1","The PrivateBank and Trust Company","Chicago","IL","3/31/2004","NM","1","1926444","0","36400","230271","0","0","1769","74221","78046","0","446343","1183048","593605","11516","211859","54951","611715","58847","155245","0","0","153085","0","618","116","6225"
"33318","0","1871159","1830035","1","MBNA America Bank, National Association","Wilmington","DE","3/31/2004","N","1","57698842","3523500","94000","8621334","1343002","0","600000","1314456","9261070","333186","4507968","28418287","7713090","114103","687104","11341646","11269000","0","0","7764","0","19604450","0","451180","69113","486359"
"33332","10339","1026632","1853856","1","U.S. Trust Company, National Association","Greenwich","CT","3/31/2004","N","1","2963237","629500","430000","0","0","5000","2112","675320","93491","0","1149246","533327","1562765","1040","85326","3005","51019","51325","0","0","0","424741","0","50","158","7806"
"33535","0","0","1916751","0","Advanta Bank Corp.","Draper","UT","3/31/2004","NM","1","1034077","264906","0","18561","0","0","0","63214","203545","0","30095","573953","0","2177","9690","346593","314641","0","0","0","0","0","0","11973","9898","17638"
"33653","0","0","908508","0","Bank of China","New York City","NY","3/31/2004","OI","1","1860603","110315","199505","43541","N/A","N/A","N/A","N/A","N/A","1490","626482","704034","N/A","N/A","95212","N/A","70796","N/A","N/A","N/A","N/A","N/A","30126","0","9570","N/A"
"33686","0","0","790105","0","Bank Hapoalim B.M.","New York City","NY","3/31/2004","OI","1","4450492","797085","0","400","N/A","N/A","N/A","N/A","N/A","0","824958","2334600","N/A","N/A","71907","N/A","3080792","N/A","N/A","N/A","N/A","N/A","1539","69519","75224","N/A"
"33778","0","0","2017570","0","GE Capital Financial Inc.","Salt Lake City","UT","3/31/2004","NM","1","1811391","0","0","615204","0","0","200","610373","466551","0","2461","1787913","0","757","8881","3274","40618","110","0","509","0","0","0","0","32360","26085"
"33789","0","1066209","2033123","1","First National Bank of Kansas","Overland Park","KS","3/31/2004","N","1","1080392","28300","0","8762","25000","0","1501","60024","6281","65519","0","960092","277355","118657","57085","376035","137459","29264","59112","0","0","218379","0","10000","717","2473"
"33826","11814","2078816","2078290","0","Columbia State Bank","Tacoma","WA","3/31/2004","NM","1","1795610","15000","0","22","0","0","1393","71992","104208","4353","487488","1147609","517522","387761","244001","224845","231227","18438","64146","7632","0","366789","1307","2","12688","5478"
"33863","0","1857108","2129008","1","Household Bank (SB), National Association","Las Vegas","NV","3/31/2004","N","1","4119273","0","0","150686","861588","0","200","2420546","62934","265","2612255","0","0","0","0","0","500","0","0","0","0","0","0","0","0","106873"
"33869","0","1073551","484422","1","Wachovia Bank, National Association","Charlotte","NC","3/31/2004","N","1","364474000","5323000","24801000","29231000","9352000","0","455000","24216000","7207000","0","101297000","179141000","146988000","15498000","30704000","21659000","9838000","34980000","8260000","0","0","81807000","1720000","328000","1031000","1118000"
"33891","11905","0","2187071","0","Washington Mutual Bank FSB","Salt Lake City","UT","3/31/2004","SA","1","25599850","5451","0","9221","0","0","0","24371179","359883","97","20497389","616923","451399","44496","31248","N/A","231194","165842","N/A","N/A","N/A","0","0","63","9905","56953"
"33895","11968","0","2190802","0","Pan American Bank, FSB","Burlingame","CA","3/31/2004","SA","1","1653422","40000","1004536","0","0","0","12880","52033","42665","0","1115915","458432","57738","5146","16852","N/A","75607","0","N/A","N/A","N/A","66","0","496","123","4935"
"33897","0","2349815","2197098","1","BankWest of Nevada","Las Vegas","NV","3/31/2004","NM","1","1380885","40515","10770","195000","0","0","3606","20588","52154","89085","499632","604716","316719","380744","219621","13540","161897","8171","82415","0","0","109317","0","10","1080","4119"
"33905","0","2634874","2209553","0","Heritage Bank of Commerce","San Jose","CA","3/31/2004","SM","1","1068368","67700","0","48600","0","0","41029","17493","48572","0","204705","696251","317226","162051","265805","39724","108652","51237","69307","0","0","170283","0","630","4171","2364"
"33931","0","1073551","1224812","1","Wachovia Bank of Delaware, National Association","Wilmington","DE","3/31/2004","N","1","2854004","58305","652291","20758","25000","0","500","138977","141821","0","126890","2364919","1219143","146755","164710","201987","54399","795843","6919","0","0","168681","0","10152","2486","19241"
"33947","0","1238565","2121196","1","TD Waterhouse Bank, National Association","Jersey City","NJ","3/31/2004","N","1","8535052","0","0","0","0","0","129500","214500","93149","2617459","5759951","41631","7246176","0","95582","6297","956","13809","0","0","0","162149","0","0","44","1586"
"33954","0","0","2253891","0","Capital One Bank","Glen Allen","VA","3/31/2004","SM","1","26343549","459000","817360","5902129","597939","0","100004","1156768","1762420","0","6881561","14472933","0","0","100309","274740","10739604","0","0","0","0","0","0","194216","0","275154"
"33966","17519","0","2264954","0","World Savings Bank, FSB (Texas)","Houston","TX","3/31/2004","SA","1","11668877","10420609","0","10250000","0","0","150","531803","87669","0","0","778547","573589","2606","0","N/A","435219","0","N/A","N/A","N/A","0","0","0","5782","4659"
"34055","14641","1068025","2332602","1","Key Bank USA, National Association","Cleveland","OH","3/31/2004","N","1","9825645","0","4250506","877970","74864","0","65931","813434","232366","0","4404","9124283","220576","0","77915","1374150","1735322","76169","0","0","0","256729","0","22147","142241","41152"
"34061","0","1026632","2333412","1","United States Trust Company of New York","New York City","NY","3/31/2004","SM","1","6338405","30000","355666","615222","0","0","14995","237319","116165","0","746754","4984351","2163195","1456","1179000","5147","1411059","158670","0","0","0","186453","0","184","891","561"
"34147","14169","2896458","2434113","0","Bank Rhode Island","Providence","RI","3/31/2004","NM","1","1128544","18693","20685","174324","0","0","3000","55658","31725","0","208909","826777","17059","491256","106508","189585","32750","53687","13923","0","0","96572","938","0","2398","2274"
"34191","13181","0","2478407","0","Capital One, F.S.B.","Mclean","VA","3/31/2004","SA","1","13473697","625000","0","0","0","0","1","1551999","384254","-94674","2227433","10125009","1930238","0","54164","N/A","1614652","404","N/A","N/A","N/A","0","0","143011","0","92065"
"34193","0","0","2467670","0","Cross Country Bank","Wilmington","DE","3/31/2004","NM","1","1114031","153000","0","0","0","0","3500","3389","515053","32448","97237","977872","30350","7675","14037","47670","456182","0","39","0","0","1186","0","44701","8","92708"
