"Note: To obtain data definitions for variables that are included in this file, please select the following "
"         from within the FDIC's Statistics on Depository Institutions (SDI): "

"1. SDI Map, Definitions, and Data Download (top menu bar) "
"2. SDI Map, Definitions (radio button) "
"3. View or print any and all data definitions contained within SDI"


"CERT","DOCKET","RSSDHCR","FED_RSSD","HCTMULT","NAME","CITY","STALP","REPDTE","BKCLASS","INSTCNT","ASSET","FREPO","FREPP","IDOBRMTG","SUBND","EQPP","EQCS","EQSUR","EQUPTOT","SCHA","SCAF","LNLSGR","NTRSMMDA","NTRSOTH","TRN","NTRCDSM","NTRTMLG","UCLOC","UCCOMRES","UCCOMREU","UCSC","UCOTHER","LOCCOM","P9ASSET","NAASSET","NETINC"
"867","0","1131787","675332","1","SunTrust Bank","Atlanta","GA","3/31/2009","SM","1","174236666","1735372","4712189","15714510","3128988","0","21600","11991757","6765878","0","16960843","131025883","65184904","3598754","12368493","17324692","20525598","17051682","2411160","603006","0","48978058","93778","1341568","4639819","-782786"
"873","14036","1078846","395238","1","Columbus Bank and Trust Company","Columbus","GA","3/31/2009","NM","1","5914198","669036","983888","275245","0","0","3154","162850","580528","0","603142","3708014","1233206","715714","370840","900235","211831","110200","152564","2548","0","600323","0","5402","171870","-11168"
"878","0","3244113","701736","0","The Brand Banking Company","Lawrenceville","GA","3/31/2009","SM","1","1065879","0","13200","25225","0","0","400","18600","64988","0","138367","833745","175000","101141","58750","401503","200693","14340","29494","0","0","26415","0","0","14767","358"
"895","10867","1133277","488439","0","GreenBank","Greeneville","TN","3/31/2009","NM","1","2791728","6027","31019","229252","0","0","1290","343566","120670","647","193270","2245443","562395","69021","206973","817554","394887","108164","139231","0","0","88973","0","4058","104563","5592"
"913","14033","1199611","210434","1","The Northern Trust Company","Chicago","IL","3/31/2009","SM","1","65796327","451916","8038820","3969746","1549138","0","3563","1155560","3307334","863685","16330554","18529348","6420240","134953","4886929","318713","2217865","1202047","195395","203856","0","23384597","16105","7694","75159","141783"
"916","0","3232688","215130","0","The National Republic Bank of Chicago","Chicago","IL","3/31/2009","N","1","1146020","4325","28954","28800","27000","0","6695","18806","67105","7974","220715","885603","5597","11163","34903","845201","67305","1114","143260","0","0","4030","0","5011","12055","10287"
"953","11653","1201671","811046","1","Bankers Trust Company, National Association","Des Moines","IA","3/31/2009","N","1","2502577","41800","242860","411907","10000","6000","31907","31917","90377","0","564290","1658175","858634","30144","266288","314421","183783","23268","143414","0","0","355354","24","99","42150","3876"
"983","0","1199844","60143","1","Comerica Bank","Dallas","TX","3/31/2009","SM","1","67462382","0","608696","12974286","2244920","320000","58527","1581270","3711825","0","10813302","48660019","21240534","1193382","3771408","8253442","6837040","1790505","2669275","664884","0","14615918","152032","206891","982991","26638"
"986","13569","1205688","222147","1","Citizens Bank","Flint","MI","3/31/2009","SM","1","12155475","0","273810","1680666","0","0","279160","582571","241353","115756","2098616","8717607","2577962","1653143","404946","2987384","1321494","534021","212206","0","0","1036706","0","1015","490356","-40023"
"993","13249","1070345","913940","1","Fifth Third Bank","Grand Rapids","MI","3/31/2009","SM","1","54189656","0","3710646","533808","320000","0","16379","5451964","810080","37581","5510027","37476725","16066168","9355844","2424000","8786662","4770734","4422523","1353445","0","0","10943936","13188","375185","1682889","-122888"
"1003","0","1201934","542649","0","Chemical Bank","Midland","MI","3/31/2009","SM","1","3967940","0","250063","125025","0","0","5900","191077","254271","108600","501594","2979925","1486794","325952","203688","756172","332184","87501","64974","0","0","340691","0","10239","94800","3118"
"1005","10541","1401118","74140","0","Isabella Bank","Mount Pleasant","MI","3/31/2009","SM","1","1070335","0","75705","104568","0","0","6831","55794","19255","0","242067","731810","92857","247962","50504","241879","148528","21058","550","0","0","128686","6824","879","10721","1919"
"1020","0","3594612","983448","1","M&I Marshall and Ilsley Bank","Milwaukee","WI","3/31/2009","SM","1","54994415","49698","4386192","8686509","1920978","0","30600","4918575","-416915","181023","6459291","44482275","16755254","960563","1962955","8191445","4265889","1887682","1755082","39497","0","11224174","30290","7810","1957819","-76569"
"1039","9892","2066868","219343","0","The Bank of Edwardsville","Edwardsville","IL","3/31/2009","NM","1","1262222","0","93079","30000","0","0","5400","16740","98417","9399","367389","769615","250728","185974","167144","242157","151705","55124","24714","82","0","104609","0","2566","11491","1943"
"1058","0","1094556","657459","0","Midwest BankCentre","Lemay","MO","3/31/2009","SM","1","1033246","0","67422","115000","0","0","12886","5477","89286","0","239571","664820","286415","45638","57202","267231","74218","43164","22396","0","0","67425","0","192","1804","2009"
"1081","10680","3594612","543253","1","Southwest Bank, An M&I Bank","Saint Louis","MO","3/31/2009","SM","1","6509465","1821868","611885","1605","0","0","2129","757998","136322","0","698025","3298577","1261315","34395","97575","2997739","473173","95665","77029","0","0","1077963","1210","314","39385","7763"
"1105","11071","1123670","659855","1","First Interstate Bank","Billings","MT","3/31/2009","SM","1","5652223","150868","384464","61301","15000","0","50000","147434","251252","110141","830592","4022485","1766863","736950","554627","888672","751244","115921","154041","913","0","459900","18949","11195","58911","18001"
"1225","0","3649950","871769","0","Farmers and Merchants Bank of Long Beach","Long Beach","CA","3/31/2009","SM","1","3874330","0","419244","0","0","0","2618","12044","554038","1176506","404344","2014004","1138225","370488","185579","331825","845091","61110","64466","0","0","237369","0","14144","72511","10034"
"1265","11548","3327025","574976","0","Cashmere Valley Bank","Cashmere","WA","3/31/2009","NM","1","1018924","4837","4519","5831","0","0","0","0","80021","2355","402764","555561","171654","270817","50512","311915","117705","22452","19204","0","0","39985","0","20","7875","3073"
"1281","10107","1029464","58971","0","Washington Trust Bank","Spokane","WA","3/31/2009","NM","1","4044149","235","282472","289140","0","0","7535","122665","247038","0","607649","3257927","1602984","118474","253104","502707","574296","223963","202916","25263","0","752020","1167","2865","104055","368"
"1331","13589","2781910","808260","0","Farmers & Merchants Bank of Central California","Lodi","CA","3/31/2009","NM","1","1731610","0","60000","690","0","0","1","43581","127255","70952","256876","1168737","553252","119959","109992","227087","467200","52562","20573","0","0","281439","0","0","2981","6184"
"1414","0","1123915","303550","0","KleinBank","Big Lake","MN","3/31/2009","NM","1","1550268","3197","72124","77292","0","0","200","105006","64346","0","366612","1058643","587246","77462","55804","329433","155411","94657","19238","0","0","129091","0","2727","34611","1777"
"1479","9404","1140659","126254","0","First State Bank","Union City","TN","3/31/2009","NM","1","1400072","7763","55689","54679","0","0","231","60133","54698","300","243722","1051338","353076","105859","119228","347444","236298","33660","66609","0","0","76831","0","0","22267","-1155"
"1536","16038","1399765","479268","0","Bank of Stockton","Stockton","CA","3/31/2009","NM","1","1710077","0","13277","1733","0","0","1454","89000","80320","10123","170270","1243911","622959","159511","169834","180871","352470","43985","22338","7348","0","360588","0","522","29485","2640"
"1768","12587","0","936462","0","The Mechanics Bank","Richmond","CA","3/31/2009","NM","1","2762884","0","122296","117457","0","0","969","13250","274757","0","650137","1851637","1185594","143466","102021","309756","447744","150088","106205","17358","0","260282","0","0","38078","5116"
"1769","0","1883693","658559","1","Colorado State Bank and Trust, N. A.","Denver","CO","3/31/2009","N","1","1367824","116760","8356","31674","0","0","2000","152908","-17222","0","712293","386031","557537","18905","19987","248583","336389","27832","11023","0","0","82878","0","17","17713","-1185"
"2111","0","1078846","580623","1","The National Bank of South Carolina","Sumter","SC","3/31/2009","N","1","4956886","12284","273413","40736","0","0","4650","138163","314156","0","433726","4244128","2054222","52283","298988","998381","724195","170043","234812","19823","0","344383","0","7576","208815","-18200"
"2270","8926","1027004","276579","1","Zions First National Bank","Salt Lake City","UT","3/31/2009","N","1","21163200","1046753","2608821","10531","210000","250000","15000","448743","529629","507259","1305603","14544364","7437358","4367026","914788","658220","1316196","1156219","390898","24136","0","7888899","2901","47077","472817","-92896"
"2345","9271","1029893","593865","1","West Coast Bank","Lake Oswego","OR","3/31/2009","NM","1","2492328","775","0","201059","0","0","900","91276","126295","0","231015","2003746","992942","84364","364161","331891","283824","180819","46118","0","0","434923","0","0","128280","-23191"
"2720","9685","1070644","509811","1","Community Trust Bank, Inc.","Pikeville","KY","3/31/2009","SM","1","3009066","97498","175204","60708","0","0","2850","142073","210011","23782","264999","2338692","429041","217703","500929","743676","503754","65817","96059","148","0","235853","0","12760","39406","7202"
"2993","10478","1027004","933957","1","Vectra Bank Colorado, National Association","Farmington","NM","3/31/2009","N","1","2566552","87772","109807","100000","55000","10000","5185","313320","-143122","70627","190367","2039492","714531","673326","150358","233938","270920","201652","206901","22485","0","359114","1481","1713","37578","-1575"
"2994","14572","3229473","875954","1","Bank of Choice","Greeley","CO","3/31/2009","NM","1","1236235","0","39579","154990","0","0","2000","105925","16117","36971","74170","933362","87804","149713","172844","339012","161738","17210","46061","11518","0","60403","0","5919","27160","-5447"
"3036","52234","1919770","515353","0","Mile High Banks","Longmont","CO","3/31/2009","NM","1","1297799","0","134","85000","0","0","300","58175","51624","371","1007","1224124","26928","96458","67439","607052","301551","7567","68695","0","0","7596","0","8613","48272","-4984"
"3258","0","3390430","78858","0","Patriot Bank","Houston","TX","3/31/2009","NM","1","1009591","332","0","145700","0","0","35827","70966","6756","0","10925","932801","117496","103275","85511","170824","270061","5","160540","0","0","66275","0","2076","4940","1152"
"3276","16121","3035227","548351","1","Austin Bank, Texas National Association","Jacksonville","TX","3/31/2009","N","1","1063807","31325","22869","3089","0","0","1000","27022","71220","0","141503","786198","121823","342761","122533","167091","169564","1682","25880","0","0","53560","0","317","1419","2278"
"3361","14662","1120754","896566","1","Century Bank, National Association","Texarkana","TX","3/31/2009","N","1","1436344","49250","0","0","0","0","200","258802","1439","0","17513","1196594","139007","340640","103984","264178","315185","0","80461","0","0","93359","0","3816","113575","1453"
"3430","0","1025541","697763","0","Westamerica Bank","San Rafael","CA","3/31/2009","NM","1","5388304","0","449091","86772","0","6000","408560","54397","55732","918745","434575","3445308","1438443","757786","868272","572869","622485","87732","21922","0","0","323585","1766","10611","49039","52913"
"3510","0","1073757","480228","1","Bank of America, National Association","Charlotte","NC","3/31/2009","N","1","1432862003","131245511","112230139","142862980","24357272","0","3020039","114735535","17540181","415408","205690166","679363673","265475054","159614172","105018912","111417079","123950119","96772513","14663640","7111454","0","268664364","2489457","9211931","21511811","1881275"
"3511","0","1120754","451965","1","Wells Fargo Bank, National Association","Sioux Falls","SD","3/31/2009","N","1","552170000","8502000","45406000","46503000","16011000","0","520000","29112000","15464000","0","102802000","360859000","150689000","94061000","24287000","29928000","17689000","48126000","8831000","5389000","0","84143000","286000","11807000","5319000","1218000"
"3514","13975","1231968","804963","1","Bank of the West","San Francisco","CA","3/31/2009","NM","1","66214874","150000","3871577","14146829","179650","0","5","8079801","810920","0","7060566","46980001","19700752","1907906","2719078","3790397","4115745","2211883","827793","225115","0","6223152","40723","129867","1164830","-84976"
"3603","14165","1206911","936136","0","Old Second National Bank","Aurora","IL","3/31/2009","N","1","2898487","3765","62914","10973","0","0","2160","123209","188249","0","361766","2268007","763933","136877","374798","725803","489066","163469","99859","0","0","165718","11923","6045","112038","2439"
"3628","0","1090987","656733","0","MB Financial Bank, National Association","Chicago","IL","3/31/2009","N","1","9008336","0","380048","472266","50000","0","5200","1005721","101528","0","1114224","6491693","1007433","1788541","424422","2487785","1188427","357008","315559","0","0","862885","49434","2418","274469","-26954"
"3657","11088","1199974","850036","0","First American Bank","Elk Grove Villag","IL","3/31/2009","NM","1","2883735","0","119049","664467","0","0","7680","57794","171935","0","670599","2031176","340080","562000","185677","539731","217257","363618","25528","170","0","410856","41672","1573","75310","2438"
"3705","12332","1206760","762447","0","First Mid-Illinois Bank & Trust, National Association","Mattoon","IL","3/31/2009","N","1","1086666","40000","69887","37750","0","0","3750","41838","65060","458","211451","710479","351505","85405","84485","206803","135063","21108","11954","8995","0","101906","2775","0","7729","2550"
"3709","11987","1208184","1007846","0","First Midwest Bank","Itasca","IL","3/31/2009","SM","1","8195844","942","859824","850736","0","0","40000","577284","303627","81566","1897989","5378753","2004737","757808","765636","1284550","700799","287178","367304","0","0","787897","489","73929","183541","8407"
"3731","14330","1207600","669443","0","Citizens First National Bank","Princeton","IL","3/31/2009","N","1","1215200","0","38799","33267","0","0","9905","51997","50292","15137","259397","775886","153378","179106","132582","300974","254236","27761","0","0","0","108121","0","145","33136","1462"
"3735","11872","1208661","938840","0","Amcore Bank, National Association","Rockford","IL","3/31/2009","N","1","5284516","0","199434","305103","50000","0","3002","161169","129091","0","933012","3600357","905753","264588","409455","2274668","534390","132882","115502","985","0","304950","4480","8784","392510","-28529"
"3744","12025","1206591","457547","0","Centrue Bank","Streator","IL","3/31/2009","SM","1","1365969","0","22695","90277","0","0","1270","120999","30609","0","221223","985836","259345","91027","126264","361740","253630","33630","42691","0","0","148958","2573","0","15398","1571"
"3832","15401","1098303","208244","1","Old National Bank","Evansville","IN","3/31/2009","N","1","8197173","0","873367","464922","150000","0","65070","405822","166874","92989","2687966","4641094","2504010","884458","368884","1444523","671724","294853","49307","1846","0","790733","0","2435","77406","10301"
"3878","0","3101784","2967349","0","Liberty Bank of Arkansas","Jonesboro","AR","3/31/2009","SM","1","2629150","0","64709","291863","0","0","4","257479","86954","156006","420296","1786132","494838","81727","158928","627983","555191","6822","60774","0","0","92970","0","0","34228","4076"
"3890","11473","1094828","663245","1","Simmons First National Bank","Pine Bluff","AR","3/31/2009","N","1","1415526","1000","87672","40825","0","0","35","34408","88685","91645","204321","973490","252456","270607","252342","228933","146032","10573","31557","0","0","228220","0","4102","3248","2621"
"4016","12075","1126354","326858","0","The First National Bank in Sioux Falls","Sioux Falls","SD","3/31/2009","N","1","1126579","930","164778","95919","0","0","16350","8700","79063","13293","328741","734363","0","388891","68417","164602","131037","16759","30197","0","0","187419","0","879","20794","-3354"
"4048","11433","1062135","142955","0","SpiritBank","Tulsa","OK","3/31/2009","NM","1","1339326","497","20574","238047","6250","0","1271","54191","60208","0","114090","1117195","135561","195344","75714","372939","172294","933","92338","358","0","83258","0","3626","22796","1580"
"4063","14191","0","595270","0","MidFirst Bank","Oklahoma City","OK","3/31/2009","SA","1","14453929","300","800000","4843353","0","0","1000","66779","624590","378744","2659732","9939713","1038906","1067946","444529","N/A","454814","87146","N/A","N/A","N/A","1738","167526","1357325","182460","51703"
"4201","0","1062621","398350","1","The Stillwater National Bank and Trust Company","Stillwater","OK","3/31/2009","N","1","2791738","0","83422","148375","15000","0","15698","117597","172193","7344","140052","2502146","703821","11785","68304","932529","502414","11914","377789","0","0","156965","0","10063","72081","2165"
"4214","9656","1883693","339858","1","Bank of Oklahoma, National Association","Tulsa","OK","3/31/2009","N","1","16388589","59073","3750798","1675251","398443","0","52878","179092","693516","235248","5236200","8386934","4626161","95828","492392","1632117","1244211","66980","198533","6502","0","3391276","13634","40389","254402","60379"
"4239","12231","1058398","509950","0","First United Bank and Trust Company","Durant","OK","3/31/2009","NM","1","2075262","63100","87046","43378","0","0","1868","80216","119056","0","251008","1531727","593533","67978","289387","400068","380831","15991","89703","0","0","90585","0","56","33099","6944"
"4255","9393","1130249","593007","1","The Camden National Bank","Camden","ME","3/31/2009","N","1","2273930","0","226131","347594","0","0","369","20226","173069","41515","590666","1478484","521514","135901","172541","465009","194450","150928","19238","2483","0","102715","1546","0","17251","6593"
"4256","10325","1133932","439404","0","The First, N.A.","Damariscotta","ME","3/31/2009","N","1","1366777","0","48077","206048","0","25000","300","21750","69627","297215","11638","991963","111904","203433","42844","246464","383069","61418","17522","0","0","72466","400","3932","13073","3777"
"4297","11780","2277860","112837","1","Capital One, National Association","Mclean","VA","3/31/2009","N","1","118175485","0","819172","11226967","161459","0","23627","21701558","-770167","9003","30402360","68238522","36620119","7058869","7585032","17671894","7472836","1120951","1422645","495979","0","7228344","49299","187110","916596","67706"
"4360","9216","1209136","130541","1","Horizon Bank, National Association","Michigan City","IN","3/31/2009","N","1","1439468","15000","138770","177487","0","0","2618","71732","49702","2070","325219","941857","238228","265724","73035","185510","221280","55250","15930","0","0","42057","0","729","9739","2961"
"4365","11365","1208559","17147","1","First Merchants Bank National Association","Muncie","IN","3/31/2009","N","1","2033484","80341","88521","136621","0","125","5985","86838","101775","2034","152468","1612614","69829","602344","185859","494962","243597","40777","11209","0","0","303938","0","6512","49437","1771"
"4382","8814","1208595","693345","1","First Financial Bank, National Association","Terre Haute","IN","3/31/2009","N","1","2214997","0","37798","324421","0","0","14400","40740","221183","0","594021","1434763","398013","393737","130461","424898","192630","44119","50378","1932","0","181237","13513","5050","23400","4525"
"4392","11234","1132654","23241","0","Integra Bank National Association","Evansville","IN","3/31/2009","N","1","3546768","0","187040","383508","0","0","4700","327729","-2655","0","538619","2433955","958925","224876","141246","536049","749205","134230","219184","0","0","272151","0","2444","186770","-22558"
"4533","10264","3299207","381343","0","Citizens Bank and Trust Company","Chillicothe","MO","3/31/2009","NM","1","1259688","47535","46361","78664","0","0","900","64617","25111","0","398384","715739","168173","198444","82706","412730","159164","10398","33418","0","0","68543","0","16","24481","1629"
"4534","11325","1094314","506249","1","First National Bank of St. Louis","Clayton","MO","3/31/2009","N","1","1587497","7313","219032","0","0","0","1000","65488","86494","0","107154","1244597","617964","51623","95777","209527","228324","73047","62793","9096","0","130143","0","175","10197","4498"
"4536","10511","1094314","299046","1","The Boone County National Bank of Columbia","Columbia","MO","3/31/2009","N","1","1164591","75034","130789","0","0","0","2100","7599","75856","46262","208809","773117","538669","18205","58622","221738","106040","38945","31929","4461","0","72290","0","61","12785","2937"
"4767","9366","1066713","474759","0","Sunflower Bank, National Association","Salina","KS","3/31/2009","N","1","1663309","30000","125642","278449","0","0","8000","18500","115545","71014","458627","956354","402578","92204","192148","281895","126913","20971","46033","0","0","144992","0","43","10451","6173"
"4789","14120","1135824","65858","0","Emprise Bank","Wichita","KS","3/31/2009","NM","1","1240329","417","0","61094","0","0","20000","68999","22454","0","259669","839456","159131","428543","143267","219656","111073","37993","72552","4207","0","147371","1375","856","3135","3664"
"4799","0","1064278","557858","0","Intrust Bank, National Association","Wichita","KS","3/31/2009","N","1","3476497","1075","364145","7511","0","0","12000","67493","249097","2617","622367","2545273","1384983","104353","528161","338149","391438","22180","105905","3978","0","948675","1692","536","11028","15388"
"4857","10579","1132672","61122","0","First United Bank & Trust","Oakland","MD","3/31/2009","NM","1","1651429","0","42330","241211","0","0","3692","76868","33022","0","334888","1117195","428125","118071","53961","439053","205647","43555","45922","0","0","46360","0","469","38196","2664"
"4865","10451","1248304","506922","0","Sandy Spring Bank","Olney","MD","3/31/2009","SM","1","3514695","392","92657","412312","35000","0","31000","220027","137557","156877","471811","2473411","1413182","151154","148360","473190","369238","377308","113423","0","0","236563","0","9546","110762","2363"
"4879","14400","1133473","591825","0","Communityone Bank, National Association","Asheboro","NC","3/31/2009","N","1","2151329","235","22572","247928","15000","0","1500","176967","55933","64990","263007","1632522","510685","40397","145012","484889","439083","130997","125360","0","0","80934","0","4371","113178","-5372"
"4910","11641","0","86527","0","The First National Bank of Shelby","Shelby","NC","3/31/2009","N","1","1047378","0","18756","258987","0","0","4000","8000","94444","116772","259253","584723","35717","199975","45157","190150","187424","26641","17054","59","0","18691","0","1515","7448","1831"
"4977","10972","1094640","485559","0","First Tennessee Bank, National Association","Memphis","TN","3/31/2009","N","1","30971310","515858","2492640","6392068","1067948","294817","72457","1841386","1407010","0","2820834","21216810","6600960","493188","4081176","1989141","1752877","3445335","712717","14966","0","3302965","22654","250800","1133109","-58433"
"4988","15770","1079562","342634","1","Trustmark National Bank","Jackson","MS","3/31/2009","N","1","9648235","3226","667921","523380","49750","0","13390","785486","427835","256677","1612288","6835418","895282","2531386","1024055","1449541","1074555","354386","247407","0","0","708164","69","31132","133164","26651"
"4993","0","3186576","69333","0","The Citizens National Bank of Meridian","Meridian","MS","3/31/2009","N","1","1199897","37983","8997","108611","0","0","1425","81068","19037","249720","91037","755174","249155","95840","123088","317952","190455","25386","22217","0","0","92961","0","2038","6655","3998"
"4999","10349","1100037","115641","0","Cadence Bank, N.A.","Starkville","MS","3/31/2009","N","1","2049823","22729","88806","192423","0","0","1200","206244","-54878","18556","565098","1293019","649025","43412","87516","315912","506435","53026","71462","0","0","101681","0","5824","38346","-83854"
"5146","0","1120754","2362458","1","Wells Fargo Bank South Central, National Association","Anchorage","AK","3/31/2009","N","1","28042000","0","5355000","7000000","0","0","2000","1478000","132000","0","0","28518000","0","13791000","0","0","1000","56000","0","0","0","0","0","234000","893000","54000"
"5296","0","1199563","917742","1","Associated Bank, National Association","Green Bay","WI","3/31/2009","N","1","23999487","31578","1914161","3296433","0","0","214","1991997","638348","0","5304692","16047465","5424917","3629253","1901992","3316206","1636766","1297874","576736","0","0","2924060","20398","32954","417584","48829"
"5452","16015","1066209","527954","1","First National Bank of Omaha","Omaha","NE","3/31/2009","N","1","9656536","31955","282211","259824","225000","0","5330","221867","350352","483603","1633392","5472817","3014559","1655047","771866","1697202","758002","240376","492400","8920","0","2529545","664","32200","62936","-8869"
"5510","15825","1102367","682563","0","The Frost National Bank","San Antonio","TX","3/31/2009","N","1","15375671","87675","683815","236575","150000","0","8500","947473","1010554","6761","3961916","8785642","8721829","282637","1319831","661458","1125825","114753","643973","0","0","3749330","2109","26287","114233","47357"
"5551","0","1104923","537560","0","Extraco Banks, National Association","Temple","TX","3/31/2009","N","1","1107574","1500","86649","123620","0","0","3750","26585","66005","134559","81559","737769","537501","30003","80635","97881","46620","134","52360","0","0","42335","0","1682","3268","3013"
"5570","11570","3111082","488167","0","First Victoria National Bank","Victoria","TX","3/31/2009","N","1","1463242","10280","500","57078","0","0","5932","59072","77761","0","195827","1109800","557924","45090","125705","248952","274780","0","67815","0","0","279905","260","1044","7315","923"
"5633","10278","1096505","673440","1","First Security Bank","Searcy","AR","3/31/2009","NM","1","2593255","34639","95054","254102","0","0","600","63547","150111","0","898692","1452264","808528","91585","133008","496254","480022","19520","58811","0","0","108109","0","122","12298","7260"
"5649","0","3846375","30810","1","Discover Bank","Greenwood","DE","3/31/2009","NM","1","37526840","0","195000","2866558","0","0","523639","2179188","2296503","85200","9017873","28039460","4116956","2177","149203","20773189","2257377","2855","0","0","0","116495","0","637531","238661","-69330"
"5702","12087","1081873","184937","1","Community Bank & Trust","Cornelia","GA","3/31/2009","NM","1","1272478","0","90","80250","0","0","500","49500","26992","3042","170437","969941","87311","207565","71920","432699","298155","9407","23730","0","0","15246","0","11518","60546","-2027"
"5766","0","1209109","623445","1","MainSource Bank","Greensburg","IN","3/31/2009","NM","1","2452337","10814","61596","279844","0","0","8079","220274","75777","0","466839","1700898","665859","143010","234580","476751","276931","103676","49271","0","0","175632","10486","2941","81704","1103"
"5903","9754","1097306","121642","0","BankPlus","Belzoni","MS","3/31/2009","NM","1","2126220","2706","89825","261725","0","0","900","169100","19708","175364","259643","1483025","819465","84090","140761","234134","299327","34349","74347","0","0","99207","1302","3894","9339","5932"
"5950","13976","1143481","470724","0","Bank of Granite","Granite Falls","NC","3/31/2009","NM","1","1142562","11600","0","42821","0","0","7424","29503","26343","21091","65111","909829","216352","209828","89235","293533","218036","55164","29869","0","0","64672","0","434","43290","-3201"
