"Note: To obtain data definitions for variables that are included in this file, please select the following "
"         from within the FDIC's Statistics on Depository Institutions (SDI): "

"1. SDI Map, Definitions, and Data Download (top menu bar) "
"2. SDI Map, Definitions (radio button) "
"3. View or print any and all data definitions contained within SDI"


"CERT","DOCKET","RSSDHCR","FED_RSSD","HCTMULT","NAME","CITY","STALP","REPDTE","BKCLASS","INSTCNT","ASSET","FREPO","FREPP","IDOBRMTG","SUBND","EQPP","EQCS","EQSUR","EQUPTOT","SCHA","SCAF","LNLSGR","NTRSMMDA","NTRSOTH","TRN","NTRCDSM","NTRTMLG","UCLOC","UCCOMRES","UCCOMREU","UCSC","UCOTHER","LOCCOM","P9ASSET","NAASSET","NETINC"
"680","11652","1888193","272218","1","Wilmington Trust Company","Wilmington","DE","3/31/2008","SM","1","10377373","466600","1075960","649503","0","0","500","127794","784688","1017","1142735","8142041","2390222","274100","835764","1144701","2812240","299216","916461","0","0","1641953","1305","12033","42430","39514"
"803","0","1070448","645625","1","Wesbanco Bank, Inc.","Wheeling","WV","3/31/2008","NM","1","3986614","28000","199563","341926","53","0","7820","39939","436886","0","784617","2742373","938372","331515","284343","927984","446534","155146","111003","147","0","337156","0","12473","14822","9207"
"867","0","1131787","675332","1","SunTrust Bank","Atlanta","GA","3/31/2008","SM","1","174716429","2457107","10229793","15691422","3576282","0","21600","11669878","8243261","0","13313937","131162318","59120056","3990007","11810617","16703492","23138456","20442161","4646859","801871","0","57364316","145802","743893","2036768","320102"
"873","14036","1078846","395238","1","Columbus Bank and Trust Company","Columbus","GA","3/31/2008","NM","1","6084023","1840881","1716781","117115","0","0","3154","161602","712690","0","608288","3251771","1094827","739709","146042","690720","119405","92931","317247","4367","0","646309","0","11732","21909","15322"
"878","0","3244113","701736","0","The Brand Banking Company","Lawrenceville","GA","3/31/2008","SM","1","1050482","0","14540","74743","0","0","400","17100","67187","0","144347","842832","148938","102810","56835","376400","181904","12854","78069","0","0","68258","0","0","3663","2181"
"895","10867","1133277","488439","0","GreenBank","Greeneville","TN","3/31/2008","NM","1","2908508","0","132796","272342","0","0","1290","266287","137758","1118","231349","2338329","601308","71631","252786","784065","368375","120197","421352","0","0","109533","0","201","29901","8235"
"913","14033","1199611","210434","1","The Northern Trust Company","Chicago","IL","3/31/2008","SM","1","67961839","7045825","2681886","4740624","1364519","0","3563","655560","3009084","879129","9856701","16417953","5446480","109961","2156040","313116","1777613","1234297","122278","224956","0","20347826","13490","13205","17479","338858"
"953","11653","1201671","811046","1","Bankers Trust Company, National Association","Des Moines","IA","3/31/2008","N","1","2196203","5910","287554","444023","10000","6000","31908","31918","82757","0","472808","1542529","646862","29423","239397","231216","131858","24330","143788","0","0","327828","1233","791","10261","5279"
"983","0","1199844","60143","1","Comerica Bank","Dallas","TX","3/31/2008","SM","1","66967229","45300","1407466","8452316","2400942","320000","58527","1581270","3907314","0","8527204","52566267","24439314","1250231","4136298","3193980","12728493","1925628","4734077","1006232","0","18910918","233636","80137","538246","126649"
"986","13569","1205688","222147","1","Citizens Bank","Flint","MI","3/31/2008","SM","1","12538893","20000","843688","2256129","0","0","29160","582571","552703","112321","1985091","9473729","2175906","1761479","390073","2376244","1467219","645936","467308","0","0","1332872","252138","4059","271280","15012"
"993","13249","1070345","913940","1","Fifth Third Bank","Grand Rapids","MI","3/31/2008","SM","1","54163255","235385","7116331","53939","320000","0","16379","3740060","2540445","31011","4721431","41473532","17992885","9529583","2412635","6295648","2803016","4789654","2994248","0","0","12586512","8810","303588","869800","-41827"
"1003","0","1201934","542649","0","Chemical Bank","Midland","MI","3/31/2008","SM","1","3792605","135000","182666","130049","0","0","5900","191680","305711","88157","490950","2795786","1093996","288407","462948","800112","307179","95381","113446","0","0","276547","0","10570","61356","9991"
"1005","10541","1401118","74140","0","Isabella Bank","Mount Pleasant","MI","3/31/2008","SM","1","1047531","0","41570","73181","0","0","6831","55794","24093","0","229598","709062","127993","192766","112584","247127","154251","20686","5780","0","0","81459","5598","1436","7028","2305"
"1020","0","3594612","983448","1","M&I Marshall and Ilsley Bank","Milwaukee","WI","3/31/2008","SM","1","57083635","235013","3824537","8557430","1894192","0","30600","3751856","1823852","311112","6489210","44678387","17070626","819600","1664384","5604317","6128871","2060313","3245036","54438","0","12232332","91720","6883","735026","112128"
"1039","9892","2066868","219343","0","The Bank of Edwardsville","Edwardsville","IL","3/31/2008","NM","1","1139444","0","74750","0","0","0","5400","16740","99266","25394","365739","640744","254992","159617","146789","226430","144702","46813","32194","40","0","78664","0","704","4889","2696"
"1081","10680","3594612","543253","1","Southwest Bank, An M&I Bank","Saint Louis","MO","3/31/2008","SM","1","4667403","144101","116948","31840","0","0","2129","724683","120659","0","522516","3322698","1332095","31918","105743","1622049","370972","102837","164865","2449","0","1036184","869","34","13936","12758"
"1105","11071","1123670","659855","1","First Interstate Bank","Billings","MT","3/31/2008","SM","1","5189922","22518","571626","12942","15000","0","50000","147434","223636","115531","936083","3649510","1699486","735917","488527","649357","550609","90839","208294","346184","0","134999","12793","3653","33864","16892"
"1225","0","3649950","871769","0","Farmers and Merchants Bank of Long Beach","Long Beach","CA","3/31/2008","SM","1","3319158","170000","487355","0","0","0","2913","12044","646811","964328","387483","1645777","955451","297498","126720","241203","532307","29537","93708","0","0","271891","300","23156","6756","12757"
"1281","10107","1029464","58971","0","Washington Trust Bank","Spokane","WA","3/31/2008","NM","1","3820764","130030","319231","240140","0","0","7535","32665","288947","0","588136","2939796","1444475","112901","271251","499184","558767","134840","237257","20288","0","1002560","195","2381","3748","12610"
"1331","13589","2781910","808260","0","Farmers & Merchants Bank of Central California","Lodi","CA","3/31/2008","NM","1","1565470","0","40000","49441","0","0","1","43582","110288","104419","221408","1111284","470111","115515","139964","174515","396166","62217","40076","0","0","308836","0","10","1117","6199"
"1414","0","1123915","303550","0","KleinBank","Big Lake","MN","3/31/2008","NM","1","1515280","1417","109086","77986","0","0","200","105006","54761","0","374985","1013910","572991","64462","61957","296683","145945","95365","40448","0","0","121342","0","463","13753","5087"
"1479","9404","1140659","126254","0","First State Bank","Union City","TN","3/31/2008","NM","1","1205278","188","67556","57854","0","0","231","45133","59072","300","204922","898717","251053","87805","99334","254735","269069","33654","82736","0","0","61171","0","0","6196","1789"
"1536","16038","1399765","479268","0","Bank of Stockton","Stockton","CA","3/31/2008","NM","1","1752232","75900","35029","4671","0","0","1454","89000","134636","7391","328521","1193144","526224","151055","189357","197362","393717","41606","28090","21385","0","314338","0","342","7413","5730"
"1768","12587","0","936462","0","The Mechanics Bank","Richmond","CA","3/31/2008","NM","1","2706040","85700","110687","146655","0","0","969","13250","266815","0","521740","1826880","1199123","138378","92528","281401","408686","157524","166064","23511","0","292984","0","66","40","6735"
"1769","0","1883693","658559","1","Colorado State Bank and Trust, N. A.","Denver","CO","3/31/2008","N","1","1308544","402641","21960","2572","0","0","2000","148783","6097","0","508335","234870","565856","22233","63795","196278","258984","22109","6481","0","0","75682","0","283","8101","-831"
"2111","0","1078846","580623","1","The National Bank of South Carolina","Sumter","SC","3/31/2008","N","1","4816792","1226","427413","61127","0","0","4650","105553","338569","0","444975","4076251","1780160","159204","297305","1066145","527436","180880","388180","4849","0","309905","0","11823","45006","12246"
"2270","8926","1027004","276579","1","Zions First National Bank","Salt Lake City","UT","3/31/2008","N","1","18720669","1245688","2367181","2563350","464000","0","15000","272568","761126","330290","1603457","13573069","3627424","4076785","1119448","586926","862156","1181532","689949","40567","0","8111226","15671","51783","45554","57295"
"2345","9271","1029893","593865","1","West Coast Bank","Lake Oswego","OR","3/31/2008","NM","1","2607534","17836","0","255052","0","0","900","81177","159892","0","226868","2197648","1072361","68171","356858","261386","309519","197970","218970","0","0","415375","0","0","99038","3319"
"2720","9685","1070644","509811","1","Community Trust Bank, Inc.","Pikeville","KY","3/31/2008","SM","1","2893202","56000","157250","40858","0","0","2850","141527","206417","31137","297826","2253156","453550","197136","463879","731551","470607","69669","87250","141","0","203754","0","14365","28239","8987"
"2993","10478","1027004","933957","1","Vectra Bank Colorado, National Association","Farmington","NM","3/31/2008","N","1","2766324","0","370632","225000","55000","0","5185","322121","9340","22933","345782","2032943","589170","701471","144933","159460","153534","225173","212319","31016","0","377025","1555","934","19042","5624"
"3036","52234","1919770","515353","0","Mile High Banks, National Association","Limon","CO","3/31/2008","N","1","1229865","3500","8837","116000","0","0","300","56350","52544","447","0","1190431","46772","6698","78361","518081","342774","5618","217488","0","0","10927","0","3646","21165","1393"
"3066","0","1102312","470050","1","First Financial Bank, National Association","Abilene","TX","3/31/2008","N","1","1004152","27325","111302","0","0","0","5000","28272","45997","8361","388812","453738","345005","100742","165169","118765","72878","1060","8309","3998","0","140087","0","18","536","4003"
"3361","14662","1109946","896566","0","Century Bank, National Association","Texarkana","TX","3/31/2008","N","1","1423897","0","3187","0","0","0","200","78198","36871","9679","114960","1208225","108451","259669","91175","406981","431212","385","143309","0","0","110175","0","1640","10722","2009"
"3430","0","1025541","697763","0","Westamerica Bank","San Rafael","CA","3/31/2008","NM","1","4306325","0","617745","0","0","6000","314834","54397","45531","1016613","473572","2448320","1324990","398898","777749","188421","510309","74929","17726","0","0","282387","92","268","5380","27090"
"3510","0","1073757","480228","1","Bank of America, National Association","Charlotte","NC","3/31/2008","N","1","1355154455","141107229","180401320","115120310","21182829","0","2893890","86405373","21847262","862250","212657141","686875113","237658867","129739121","83664780","97068074","96889080","113513460","18943202","14050270","0","304564385","4018073","584919","6290113","1201264"
"3511","0","1120754","451965","1","Wells Fargo Bank, National Association","Sioux Falls","SD","3/31/2008","N","1","486886000","16267000","15982000","36217000","10865000","0","520000","27134000","15658000","0","71525000","318461000","131691000","82609000","26750000","28228000","17247000","57793000","12068000","7956000","0","76535000","352000","6123000","1859000","1578000"
"3514","13975","1231968","804963","1","Bank of the West","San Francisco","CA","3/31/2008","NM","1","62021354","294440","5393889","8915424","192821","0","5","7727466","1129940","0","8010899","44501923","15988795","1848576","3017635","4121065","10625757","1897629","1524688","308092","0","6415175","50049","58200","401190","73986"
"3603","14165","1206911","936136","0","Old Second National Bank","Aurora","IL","3/31/2008","N","1","2998079","2800","126919","110768","0","0","2160","122873","192006","0","544501","2190365","849764","118080","317699","659426","477458","200944","132602","0","0","141749","12885","1591","12354","6998"
"3628","0","1090987","656733","0","MB Financial Bank, National Association","Chicago","IL","3/31/2008","N","1","8074996","0","469736","756760","50000","0","5200","853207","148781","0","1181064","5829101","775479","1520507","192729","1755756","1448769","584399","629726","0","0","955302","57559","4216","46667","8470"
"3657","11088","1199974","850036","0","First American Bank","Carpentersville","IL","3/31/2008","NM","1","2604441","45000","0","158195","0","0","7680","57794","182395","0","242202","2152181","380506","577614","206648","717320","297331","541320","71378","901","0","387238","39684","4422","33504","1921"
"3705","12332","1206760","762447","0","First Mid-Illinois Bank & Trust, National Association","Mattoon","IL","3/31/2008","N","1","1015170","18288","54251","42750","0","0","3750","41782","66616","1043","169741","737841","360421","53664","57290","224591","103938","19619","42354","1675","0","103437","1272","0","8242","3232"
"3709","11987","1208184","1007846","0","First Midwest Bank","Itasca","IL","3/31/2008","SM","1","8264472","0","569662","844064","0","0","40000","577252","274884","95651","2095631","5042717","2042242","832451","760819","1340323","817280","254813","388244","0","0","762390","308","33479","17073","28933"
"3731","14330","1207600","669443","0","Citizens First National Bank","Princeton","IL","3/31/2008","N","1","1086675","745","34482","11537","0","0","9905","49809","48043","16168","215925","732895","151027","190429","125657","250234","202076","26686","0","0","0","118061","0","639","13471","2439"
"3735","11872","1208661","938840","1","Amcore Bank, National Association","Rockford","IL","3/31/2008","N","1","5135631","900","344236","374917","50000","0","3002","132752","226958","0","888831","3912328","1699728","276616","475152","1224385","286817","160912","257312","6226","0","356922","4182","1107","112945","-24173"
"3744","12025","1206591","457547","0","Centrue Bank","Streator","IL","3/31/2008","SM","1","1385346","0","49166","115457","0","0","1270","120998","33185","0","202981","1016485","288672","83280","107578","359923","212756","36402","0","0","0","199115","3408","221","4058","3127"
"3832","15401","1098303","208244","1","Old National Bank","Evansville","IN","3/31/2008","N","1","7574796","0","754606","334500","150000","0","65070","405822","252987","119380","1971687","4690870","2183946","903510","598686","1255564","476448","342495","33119","13690","0","778849","0","1548","70223","19802"
"3878","0","3101784","2967349","0","Liberty Bank of Arkansas","Jonesboro","AR","3/31/2008","NM","1","2435965","0","92090","141355","0","0","4","207479","83305","80200","368505","1740684","443070","69761","153559","649910","582958","6650","97539","0","0","106413","0","0","33486","4920"
"3890","11473","1094828","663245","1","Simmons First National Bank","Pine Bluff","AR","3/31/2008","N","1","1432022","53775","160512","34720","0","0","35","34408","88938","77135","181082","910488","194279","233418","249345","258066","161122","10664","50397","0","0","219521","0","1656","2117","5948"
"4016","12075","1126354","326858","0","The First National Bank in Sioux Falls","Sioux Falls","SD","3/31/2008","N","1","1135455","749","170827","208469","0","0","6350","8700","79412","13454","294816","764135","0","310511","117718","106554","119735","20260","43231","0","0","315093","0","3067","6283","4358"
"4048","11433","1062135","142955","0","SpiritBank","Tulsa","OK","3/31/2008","NM","1","1255592","1819","59765","218250","9500","0","1271","28441","54983","0","130153","1023904","205316","186392","49977","310542","126239","294","47574","0","0","107920","0","1947","14053","-787"
"4063","14191","0","595270","0","MidFirst Bank","Oklahoma City","OK","3/31/2008","SA","1","14145839","300","148500","6560484","0","0","1000","96779","739482","3263","4210328","8785187","958175","662543","394324","N/A","500645","79120","N/A","N/A","N/A","1901","177460","701718","33874","68219"
"4201","0","1062621","398350","1","The Stillwater National Bank and Trust Company","Stillwater","OK","3/31/2008","N","1","2539817","0","191044","97926","15000","0","15698","60597","161308","8339","187315","2259739","765794","9993","61797","812294","329034","7730","607525","0","0","192269","0","2498","22050","6063"
"4214","9656","1883693","339858","1","Bank of Oklahoma, National Association","Tulsa","OK","3/31/2008","N","1","14971989","214532","3995093","1403927","398306","0","52877","173912","728528","239664","4198190","8222988","3029150","88141","1540754","1251974","978152","61369","423208","12394","0","3588650","8896","8316","77855","48196"
"4239","12231","1058398","509950","0","First United Bank and Trust Company","Durant","OK","3/31/2008","NM","1","1853443","4300","120997","58628","0","0","1868","80216","112599","0","286797","1393108","541315","61258","236248","337815","291761","16016","193705","0","0","103793","0","67","29084","10556"
"4255","9393","1130249","593007","1","The Camden National Bank","Camden","ME","3/31/2008","N","1","2276981","1740","195574","468032","0","0","369","20226","171809","42418","551528","1518158","551901","132095","164690","396840","154993","152367","1160","0","0","124452","1434","988","14565","6502"
"4256","10325","1133932","439404","0","The First, N.A.","Damariscotta","ME","3/31/2008","N","1","1216631","0","42542","252712","0","0","300","21750","63019","192300","25555","936095","127360","200897","38953","329833","129803","54869","19952","0","0","58361","0","1978","3359","3615"
"4264","18082","0","252706","0","Ocean Bank","Portsmouth","NH","3/31/2008","SA","1","2282924","39585","39437","254","0","0","0","684156","3229","665","205073","1417217","132718","819405","48701","N/A","47208","132918","N/A","N/A","N/A","2415","137","1275","21896","2805"
"4297","11780","2277860","112837","1","Capital One, National Association","Mclean","VA","3/31/2008","N","1","104822854","416000","915258","11884490","163892","0","23630","20202811","220060","0","15875152","68150574","32740655","8207699","8217386","12011137","6501301","1067207","1945951","697086","0","6978678","19696","115727","448910","-106546"
"4360","9216","1209136","130541","1","Horizon Bank, National Association","Michigan City","IN","3/31/2008","N","1","1248649","33000","93661","157613","0","0","2618","51732","43757","0","238993","856070","102431","287173","90273","209899","194290","50994","14008","28839","0","9967","0","931","2859","2906"
"4365","11365","1208559","17147","1","First Merchants Bank National Association","Muncie","IN","3/31/2008","N","1","1937459","22481","242614","128732","0","125","5985","75302","107062","2982","214602","1531154","52085","500752","135917","398565","279477","41307","30111","0","0","326241","0","4080","15765","5639"
"4382","8814","1208595","693345","1","First Financial Bank, National Association","Terre Haute","IN","3/31/2008","N","1","2216822","41657","29688","324461","0","0","14400","40740","220031","0","601997","1381016","359657","401015","132583","432268","226816","38840","28323","108852","0","56299","17331","3606","9603","6701"
"4392","11234","1132654","23241","0","Integra Bank National Association","Evansville","IN","3/31/2008","N","1","3392807","0","272022","337200","0","0","4700","287871","142785","0","629059","2347230","975593","122541","148507","595612","470574","137198","482115","0","0","312703","0","2544","27517","6302"
"4533","10264","3299207","381343","0","Citizens Bank and Trust Company","Chillicothe","MO","3/31/2008","NM","1","1028276","6663","26504","135363","0","0","900","51817","26083","0","287588","654313","148077","176106","51008","297323","109132","8489","62538","0","0","47306","0","351","9262","1749"
"4534","11325","1094314","506249","1","First National Bank of St. Louis","Clayton","MO","3/31/2008","N","1","1479644","24809","283626","0","0","0","1000","65488","80166","0","224253","1154157","607794","41160","69149","143594","177950","74042","102458","1834","0","136721","0","164","2279","4394"
"4536","10511","1094314","299046","1","The Boone County National Bank of Columbia","Columbia","MO","3/31/2008","N","1","1064154","21551","112184","0","0","0","2100","7599","73604","47603","163663","765105","479865","18944","58651","215138","90785","36572","61120","5070","0","66295","0","112","6454","3614"
"4767","9366","1066713","474759","0","Sunflower Bank, National Association","Salina","KS","3/31/2008","N","1","1605947","7000","115645","257335","0","0","8000","18500","114387","38505","481852","934017","356924","79518","187459","314146","140833","19845","86705","0","0","152501","0","311","12649","7870"
"4789","14120","1135824","65858","0","Emprise Bank","Wichita","KS","3/31/2008","NM","1","1167008","949","0","65455","0","0","20000","66499","20425","0","271018","764026","152857","393858","113862","210489","115783","35821","135769","667","0","156833","0","4277","3363","5448"
"4799","0","1064278","557858","0","Intrust Bank, National Association","Wichita","KS","3/31/2008","N","1","3563025","70005","495922","6443","0","0","12000","67493","253897","5968","690370","2532576","1410671","89176","474726","375696","344623","22164","126976","4037","0","855106","1212","145","3272","24352"
"4857","10579","1132672","61122","0","First United Bank & Trust","Oakland","MD","3/31/2008","NM","1","1556961","0","29348","244260","0","0","3692","45664","69629","0","377483","1048885","454121","98611","64553","354356","177804","41869","63540","0","0","52683","0","2542","4656","3500"
"4865","10451","1248304","506922","0","Sandy Spring Bank","Olney","MD","3/31/2008","SM","1","3152909","48032","101666","338271","35000","0","30429","137453","140984","202344","206490","2367678","1297916","156488","114920","449482","325986","399849","164121","0","0","254635","0","8245","37354","8254"
"4879","14400","1133473","591825","0","Communityone Bank, National Association","Asheboro","NC","3/31/2008","N","1","2033811","532","63815","192413","0","0","1500","176343","92272","28030","186003","1556240","379905","42237","221061","437498","409005","127139","233767","0","0","96683","0","2474","13924","2886"
"4886","10664","1076132","45627","0","First Charter Bank","Charlotte","NC","3/31/2008","SM","1","4787611","8653","208814","775856","0","0","5665","277739","218137","0","820481","3495332","1206357","104615","331580","966241","658392","463150","502949","0","0","323350","0","0","62058","6183"
"4977","10972","1094640","485559","0","First Tennessee Bank, National Association","Memphis","TN","3/31/2008","N","1","37063967","898615","3783182","9953097","1245751","294816","72457","499153","1733708","240","2880014","25756949","6892556","1472181","2940638","2547692","2488793","5623641","2235370","22766","3505","3592242","36286","300185","537252","18884"
"4988","15770","1079562","342634","1","Trustmark National Bank","Jackson","MS","3/31/2008","N","1","8950552","0","490701","86453","49717","0","13390","576135","396028","267315","582697","7097059","1150384","2595836","906555","1529095","989247","389998","425573","200","0","652308","84","20854","77533","26507"
"4993","0","3186576","69333","0","The Citizens National Bank of Meridian","Meridian","MS","3/31/2008","N","1","1136808","592","4261","170540","0","0","1425","81068","15454","231684","167355","666108","239840","114143","58992","275568","170882","21959","25159","114","0","63660","0","448","456","4535"
"4999","10349","1100037","115641","0","Cadence Bank, N.A.","Starkville","MS","3/31/2008","N","1","1996378","2356","109038","261982","0","0","1200","176243","37521","20557","400953","1363800","571889","40042","122790","298075","364588","53472","177133","0","0","131538","0","3112","10549","2973"
"5146","0","1120754","2362458","1","WF National Bank South Central","Faribault","MN","3/31/2008","N","1","27710000","0","7364000","9757000","80000","0","2000","1458000","212000","0","0","27691000","0","8714000","0","0","1000","78000","0","0","0","0","0","94000","135000","117000"
"5296","0","1199563","917742","1","Associated Bank, National Association","Green Bay","WI","3/31/2008","N","1","21625399","20250","2372549","2504517","0","0","215","1989147","580201","0","3421326","15745718","3931105","3222111","2044534","2837595","1876024","2455538","1090109","0","0","2803346","27956","24282","174875","69408"
"5452","16015","1066209","527954","1","First National Bank of Omaha","Omaha","NE","3/31/2008","N","1","9432217","904607","580622","320823","225000","0","5330","221867","480780","329522","649435","5691989","2624198","1097746","714254","1956109","801815","242588","963010","22063","0","2407226","6215","11016","58289","99205"
"5510","15825","1102367","682563","0","The Frost National Bank","San Antonio","TX","3/31/2008","N","1","13886593","523725","971299","9089","150000","0","8500","946390","788597","7779","3274646","8035373","7719951","249078","1351373","586921","917836","92812","954616","0","0","3680393","10984","18052","28641","55479"
"5551","0","1104923","537560","0","Extraco Banks, National Association","Temple","TX","3/31/2008","N","1","1088901","104500","79238","85401","0","0","3750","26424","66257","83212","141300","675883","533105","52103","82828","104287","50356","0","57942","0","0","52941","0","149","2631","4229"
"5570","11570","3111082","488167","0","First Victoria National Bank","Victoria","TX","3/31/2008","N","1","1362112","14891","2176","76078","0","0","5932","58387","69682","0","140989","1001369","469508","38159","184243","244290","199927","0","73741","0","0","185905","526","1186","1975","3917"
"5633","10278","1096505","673440","1","First Security Bank","Searcy","AR","3/31/2008","NM","1","1856515","11283","38865","57014","0","0","600","52672","108796","0","506233","1146478","622957","64270","87532","469524","343596","17848","74684","0","0","88183","0","1","16309","4070"
"5649","0","0","30810","0","Discover Bank","Greenwood","DE","3/31/2008","NM","1","31123609","3240000","0","266217","0","0","523639","954630","2011640","77542","485838","20406719","4543874","2308","161395","19635116","964979","4921","0","0","0","856","0","314970","111481","223439"
"5702","12087","1081873","184937","1","Community Bank & Trust","Cornelia","GA","3/31/2008","NM","1","1148448","11110","9045","25250","0","0","500","46500","43498","5327","127720","914493","97687","213548","77379","350613","264441","11617","37278","0","0","19297","0","6689","8772","2773"
"5766","0","1209109","623445","1","MainSource Bank","Greensburg","IN","3/31/2008","NM","1","2113611","7036","40526","176682","0","0","7776","182450","77776","0","434469","1413080","548899","122928","222451","469394","250805","98540","105664","0","0","146221","9568","823","16833","6707"
"5903","9754","1097306","121642","0","BankPlus","Belzoni","MS","3/31/2008","NM","1","2087587","0","144534","251560","0","0","900","154100","20946","206987","245284","1430283","757854","69960","145836","254943","277576","43253","70232","0","0","136098","1257","6078","2086","6001"
"5950","13976","1143481","470724","0","Bank of Granite","Granite Falls","NC","3/31/2008","NM","1","1192025","6400","1647","24488","0","0","7424","29503","67590","27239","65663","930653","255147","212155","116731","236008","227250","54123","64369","0","0","78349","86","969","40260","1821"
"6268","9006","1111716","166803","1","The Merchants Bank","Burlington","VT","3/31/2008","NM","1","1275990","0","136709","69030","0","0","2186","22058","72466","3759","445195","752287","359549","18531","160495","258630","107744","61942","7784","0","0","68644","0","53","6965","2947"
"6384","0","1069778","817824","1","PNC Bank, National Association","Pittsburgh","PA","3/31/2008","N","1","128622866","2699919","6920146","15419248","2490415","500000","240060","7586382","3997356","0","28046438","71242183","42622370","2581348","11276497","14770913","5239713","8450612","2968935","2757663","0","37824870","127014","100376","561192","92494"
"6423","9315","2611718","9807","0","Amboy Bank","Old Bridge","NJ","3/31/2008","SM","1","2695636","0","149538","332377","0","0","20000","63858","188610","538687","32191","1981985","965432","437222","94349","197260","222830","116817","597811","0","0","50278","0","8474","169596","13505"
"6443","13462","1117156","189419","1","Susquehanna Bank DV","Bryn Mawr","PA","3/31/2008","SM","1","3208651","0","160053","520940","50000","0","8097","433877","56654","0","453152","2193630","761123","131103","350546","402184","306085","75699","130142","11463","0","173215","0","2616","23584","6884"
