"Note: To obtain data definitions for variables that are included in this file, please select the following "
"         from within the FDIC's Statistics on Depository Institutions (SDI): "

"1. SDI Map, Definitions, and Data Download (top menu bar) "
"2. SDI Map, Definitions (radio button) "
"3. View or print any and all data definitions contained within SDI"


"CERT","DOCKET","RSSDHCR","FED_RSSD","HCTMULT","NAME","CITY","STALP","REPDTE","BKCLASS","INSTCNT","ASSET","FREPO","FREPP","IDOBRMTG","SUBND","EQPP","EQCS","EQSUR","EQUPTOT","SCHA","SCAF","LNLSGR","NTRSMMDA","NTRSOTH","TRN","NTRCDSM","NTRTMLG","UCLOC","UCCOMRES","UCCOMREU","UCSC","UCOTHER","LOCCOM","P9ASSET","NAASSET","NETINC"
"913","14033","1199611","210434","1","The Northern Trust Company","Chicago","IL","3/31/2005","SM","1","39413821","2093734","2333649","2853785","1131048","0","3563","455560","1992101","935108","7153943","11482408","4865634","159630","2000569","327736","1481888","927111","57916","185046","17493","14013852","11124","5060","26302","95814"
"953","11653","1201671","811046","1","Bankers Trust Company, National Association","Des Moines","IA","3/31/2005","N","1","1674508","10715","255509","338447","0","6000","31908","31908","41397","0","406025","1136128","518867","30241","149314","142598","107919","27592","36973","0","0","250667","328","442","4427","3666"
"983","0","1199844","60143","1","Comerica Bank","Detroit","MI","3/31/2005","SM","1","53889749","3605757","311116","1773988","1741445","320000","58527","1575767","3561129","0","3646926","41833807","30828710","1565192","4284314","2846672","2578524","1985010","3129220","0","0","19445439","266388","23108","269412","211927"
"986","13569","1205688","222147","1","Citizens Bank","Flint","MI","3/31/2005","SM","1","5886682","28500","833674","582537","0","0","12498","242067","230882","50000","1184789","4259871","1289698","905307","484381","623563","624462","318037","127113","0","0","826816","226921","0","21720","16908"
"993","13249","1070345","913940","1","Fifth Third Bank","Grand Rapids","MI","3/31/2005","SM","1","46372807","528673","2354777","3218154","170470","0","16379","3641073","1923640","22504","9342018","32235285","16155449","8970489","2392915","5166205","1817994","3509474","1569892","0","0","8324718","13216","57256","135467","141046"
"1003","0","1201934","542649","1","Chemical Bank and Trust Company","Midland","MI","3/31/2005","SM","1","1675497","23800","71799","50114","0","0","5900","36120","147004","110184","448619","985700","594429","194624","173329","275645","117305","33559","34804","80","0","89490","0","1636","1610","6650"
"1020","0","1199497","983448","1","M&I Marshall and Ilsley Bank","Milwaukee","WI","3/31/2005","SM","1","35189910","89337","1571304","5368382","913090","0","30600","1785461","828182","687552","4530585","27398694","11474987","1038003","1330177","2463843","4489009","1218364","2071666","16831","0","8810845","83902","786","107509","118927"
"1039","9892","2066868","219343","0","The Bank of Edwardsville","Edwardsville","IL","3/31/2005","NM","1","1022018","0","70027","24000","0","0","5400","16740","73201","1000","374099","561233","276341","151086","154671","175596","70772","24921","32572","1230","0","48973","0","1567","8450","2234"
"1081","10680","1199497","543253","1","Southwest Bank of St. Louis","Saint Louis","MO","3/31/2005","SM","1","2738861","63937","326532","165921","0","0","2129","502109","22754","0","437662","1832163","914904","62658","40210","409815","268666","40616","95144","0","0","648829","1023","33","9016","7814"
"1105","11071","1123670","659855","0","First Interstate Bank","Billings","MT","3/31/2005","SM","1","4179202","121890","479683","55144","0","0","50000","147434","149717","106004","728743","2767916","1210555","645422","436387","599528","381117","58675","177520","295263","0","81371","24974","3657","16189","12260"
"1225","0","0","871769","0","Farmers and Merchants Bank of Long Beach","Long Beach","CA","3/31/2005","SM","1","3050385","127000","339579","0","0","0","3126","8510","596039","1187779","406651","1204487","987728","560103","168745","144416","233892","6274","40451","0","0","302893","0","2433","3836","13562"
"1281","10107","1029464","58971","0","Washington Trust Bank","Spokane","WA","3/31/2005","NM","1","2612280","24000","77202","120226","0","0","7535","32665","192977","0","325834","2111646","1063874","127932","310282","275665","378390","120097","106837","21252","0","801882","659","815","10851","8690"
"1331","13589","2781910","808260","0","Farmers & Merchants Bank of Central California","Lodi","CA","3/31/2005","SM","1","1219472","2700","0","40878","0","0","1","43581","82119","113146","156362","856052","398760","166046","112401","144485","210564","66547","41469","0","0","238158","0","32","478","4563"
"1536","16038","1399765","479268","0","Bank of Stockton","Stockton","CA","3/31/2005","NM","1","1719955","42000","19255","8818","0","0","1454","68000","137011","4355","313410","1213552","527919","195849","295339","188587","238055","39668","103212","0","0","280989","0","108","3898","5105"
"1768","12587","0","936462","0","The Mechanics Bank","Richmond","CA","3/31/2005","NM","1","2485616","61000","51771","81947","0","0","969","13250","210723","0","738214","1564320","1074781","182865","100684","302867","442965","123071","96225","0","0","172962","0","0","1414","5761"
"2095","13051","1075126","922728","1","Riggs Bank National Association","Mclean","VA","3/31/2005","N","1","5761004","725000","515452","667340","0","0","20771","362522","31903","0","1527845","2889442","1592728","145392","814528","340885","1136956","413733","42695","1162","0","876924","4984","5733","1","-9926"
"2111","0","1078846","580623","1","The National Bank of South Carolina","Sumter","SC","3/31/2005","N","1","3388647","12892","202315","147775","0","0","4650","88410","191460","0","306278","2864940","1073631","171670","369603","188617","921162","130377","30573","0","0","28692","0","896","10554","15438"
"2270","8926","1027004","276579","1","Zions First National Bank","Salt Lake City","UT","3/31/2005","N","1","11830125","849169","1605998","204801","311311","0","15000","229246","505835","366458","922958","8145994","2651779","2785118","738663","316569","1195234","721215","616619","49121","0","7938687","14081","8540","20069","41171"
"2345","9271","1029893","593865","1","West Coast Bank","Lake Oswego","OR","3/31/2005","NM","1","1803241","8624","0","109142","0","0","900","47197","119206","0","246883","1434490","726431","87948","344129","181808","173375","121894","153511","0","0","324334","0","305","3696","4771"
"2558","0","1073757","76201","1","Fleet National Bank","Providence","RI","3/31/2005","N","1","213056075","35551642","7065158","7343302","3767237","0","2209","42782752","836393","266279","18131505","102415131","76960260","7645287","25310549","11566379","6020968","16980829","1678243","1138977","0","36239697","1833495","54943","769553","854894"
"2720","9685","1070644","509811","1","Community Trust Bank, Inc.","Pikeville","KY","3/31/2005","SM","1","2753936","88181","119762","162255","0","0","2850","139665","142204","59752","441132","1937285","372944","228479","425898","722166","423420","70468","135349","76","0","188554","0","3870","13101","8814"
"2756","0","1069125","374149","1","National City Bank of Kentucky","Louisville","KY","3/31/2005","N","1","9660919","434620","1435562","809646","213755","0","21000","53828","545142","0","891533","7842002","1558137","1364805","972116","933553","359236","75700","130440","525","0","2032562","9679","26840","18389","9080"
"2993","10478","1027004","933957","1","Vectra Bank Colorado, National Association","Farmington","NM","3/31/2005","N","1","2289348","0","88933","200000","66247","0","5185","374529","-59784","0","496401","1451003","365277","741678","226197","150263","100026","169195","191695","23255","0","280922","41670","2049","9895","4059"
"3297","10658","2189897","800750","1","The Laredo National Bank","Laredo","TX","3/31/2005","N","1","2838423","324100","165204","52341","0","0","6019","36000","192801","8273","587248","1657927","728320","83696","140450","325211","1084141","2347","83169","5366","0","67021","2676","4054","11682","9242"
"3430","0","1025541","697763","0","Westamerica Bank","San Rafael","CA","3/31/2005","SM","1","5162784","0","688391","0","0","6000","318447","54397","100096","1331870","712155","2708052","1873001","423530","875884","311012","463303","94947","67585","0","0","310206","22","107","8316","20945"
"3510","0","1073757","480228","1","Bank of America, National Association","Charlotte","NC","3/31/2005","N","1","838247353","47094171","118667012","42293009","7228000","0","2834186","37015945","16295290","8647","199807820","397638139","166023372","100521803","65721771","58470819","56042684","47604568","15406568","4982682","0","186703119","2971095","89947","1632539","3214572"
"3511","0","1120754","451965","1","Wells Fargo Bank, National Association","Sioux Falls","SD","3/31/2005","N","1","367427000","3981000","14738000","14191000","7606000","0","520000","24521000","8240000","0","25486000","282340000","92294000","96974000","21474000","14044000","35419000","40395000","9909000","5334000","0","56023000","275000","2237000","804000","1562000"
"3514","13975","1231968","804963","1","Bank of the West","San Francisco","CA","3/31/2005","NM","1","40955966","197580","1848726","4513140","362532","0","20743","6240827","533686","0","6621776","27711032","10362641","2277217","5111010","2439274","5757325","939446","1468370","240545","0","3890883","68051","23666","122244","122372"
"3603","14165","1206911","936136","1","The Old Second National Bank of Aurora","Aurora","IL","3/31/2005","N","1","1523523","42235","173808","0","0","0","2160","14068","97204","0","330273","1065262","404806","86867","228922","326583","174901","71155","39492","0","0","89753","1344","1331","4000","4888"
"3604","0","1231333","938233","1","Harris Bank Barrington, National Association","Barrington","IL","3/31/2005","N","1","1543758","210450","235380","0","15000","0","7230","9616","100549","0","125292","1150859","338995","315691","309765","107977","95457","213071","35040","0","0","49436","0","485","746","4752"
"3628","0","1090987","656733","1","MB Financial Bank, National Association","Chicago","IL","3/31/2005","N","1","5020705","5400","370164","318659","0","0","6400","427169","99323","0","1203796","3257188","293975","1379467","131743","1020806","917387","175061","383001","0","0","405251","5152","0","24317","17557"
"3657","11088","1199974","850036","0","First American Bank","Carpentersville","IL","3/31/2005","NM","1","2142507","23000","0","11279","0","0","7680","43794","140967","0","227236","1742676","338430","528642","168236","529432","356892","477169","129766","10355","0","236451","26313","2201","1202","4088"
"3685","0","1231333","885337","1","Harris Bank Joliet, National Association","Joliet","IL","3/31/2005","N","1","1205601","62325","19058","0","0","0","6700","196844","12473","0","251993","713216","249863","284678","110909","162175","143773","53519","34255","350","0","91901","0","2276","3790","1155"
"3709","11987","1208184","1007846","0","First Midwest Bank","Itasca","IL","3/31/2005","SM","1","6874768","0","739077","440676","0","0","40000","287669","259708","73250","2117565","4143940","1759519","646763","757033","1297967","557496","295415","447500","0","0","635167","2599","4625","16346","27356"
"3735","11872","1208661","938840","1","Amcore Bank, National Association","Rockford","IL","3/31/2005","N","1","4940693","0","514569","152852","0","0","3002","129809","245668","0","1168768","3383173","1266940","392953","547791","756590","893654","137692","190351","2364","0","478932","0","1897","29409","13557"
"3753","10807","1210413","925840","0","State Financial Bank, National Association","Hales Corners","WI","3/31/2005","N","1","1460837","3266","140364","67300","0","0","600","136315","21790","275","334991","971932","301562","200597","214594","211493","158890","55926","68596","0","0","122586","0","92","7582","4320"
"3832","15401","1098303","208244","1","Old National Bank","Evansville","IN","3/31/2005","N","1","8589652","17111","682720","606243","150000","0","65070","322953","302479","170194","2704883","4973430","2722623","478808","617481","1486089","1090996","346963","149584","25219","0","713317","21206","1779","55161","15640"
"3890","11473","1094828","663245","1","Simmons First National Bank","Pine Bluff","AR","3/31/2005","N","1","1181260","56580","96020","14761","0","0","1400","33043","75250","62424","163439","779686","121390","206235","265831","243780","114819","9285","53050","0","0","178920","0","892","3782","3455"
"4063","14191","0","595270","0","MidFirst Bank","Oklahoma City","OK","3/31/2005","SA","1","9577625","100","950989","4671850","0","0","1000","66779","652419","740368","2208208","5981354","135189","367930","920449","N/A","1028945","32604","N/A","N/A","N/A","816","59340","16187","4433","98371"
"4201","0","1062621","398350","1","The Stillwater National Bank and Trust Company","Stillwater","OK","3/31/2005","N","1","1958285","6400","51738","107742","0","0","15698","38597","108025","2489","189531","1646786","554995","8575","84249","303159","675250","7115","233758","0","0","139432","77","1037","12737","6226"
"4214","9656","1883693","339858","1","Bank of Oklahoma, National Association","Tulsa","OK","3/31/2005","N","1","12295025","14861","3898511","491181","149116","0","52877","128698","688174","222451","4425513","5915126","2063572","93655","1230496","858792","1652686","41900","307429","13739","0","2474147","7211","5528","36759","41109"
"4239","12231","1058398","509950","0","First United Bank and Trust Company","Durant","OK","3/31/2005","NM","1","1295496","37000","23714","55729","0","0","1868","73205","49691","34","188334","955838","343895","63503","196591","256701","219526","8297","78917","0","0","67094","0","74","10975","6121"
"4255","9393","1130249","593007","1","The Camden National Bank","Camden","ME","3/31/2005","N","1","1063564","0","30553","226805","0","0","369","877","74636","9071","239877","760214","266568","71200","62363","149658","173541","148427","93","0","0","89634","0","0","8177","3537"
"4264","11387","1114605","252706","1","Ocean National Bank","Portsmouth","NH","3/31/2005","N","1","1613680","0","87189","0","0","0","2010","306808","-72","0","362213","972745","456130","227586","171341","246073","106658","88756","38635","1107","0","76649","18","508","8195","3486"
"4297","11780","1078921","112837","0","Hibernia National Bank","New Orleans","LA","3/31/2005","N","1","22190753","454500","573447","1679294","0","0","23630","744496","1231329","33008","4328319","15882894","6103660","2599090","2412097","3269747","2376711","790127","623230","16385","0","2725961","3987","8283","62193","80015"
"4347","14128","1069125","362445","1","National City Bank of Indiana","Indianapolis","IN","3/31/2005","N","1","28441820","117021","2457778","9303649","221158","0","21296","1836571","915099","0","513233","21936320","2295599","1681708","1548437","1223710","1100174","211698","195816","311","0","2076708","10264","340940","175522","141500"
"4382","8814","1208595","693345","1","First Financial Bank, National Association","Terre Haute","IN","3/31/2005","N","1","1968320","2450","23865","324873","0","0","10400","26175","212707","0","447810","1332349","216105","114937","456273","372983","193981","30582","18015","0","0","171246","5402","5775","19170","5947"
"4392","11234","1132654","23241","0","Integra Bank National Association","Evansville","IN","3/31/2005","N","1","2752256","0","299151","271016","0","0","4700","159429","99233","0","799937","1673743","798542","123102","135463","517561","322829","129573","132915","0","0","218397","0","132","17883","7237"
"4533","10264","3299207","381343","0","Citizens Bank and Trust Company","Chillicothe","MO","3/31/2005","NM","1","1031693","3244","59521","100982","0","0","900","48617","28409","0","331849","630638","125704","182001","57668","331432","92898","5808","17647","0","0","39768","0","285","4710","2223"
"4534","11325","1094314","506249","1","First National Bank of St. Louis","Clayton","MO","3/31/2005","N","1","1199218","6897","218953","5000","0","0","1000","47300","64033","0","183202","951877","509440","43089","82988","124989","95571","53289","52841","7709","0","179515","0","217","2039","4366"
"4767","9366","1066713","474759","0","Sunflower Bank, National Association","Salina","KS","3/31/2005","N","1","1106713","3120","38834","100700","0","0","8000","18500","81039","29222","256910","720326","314825","86900","145883","219656","82180","16928","53759","0","0","123797","0","10","17844","4304"
"4799","0","1064278","557858","0","Intrust Bank, National Association","Wichita","KS","3/31/2005","N","1","2754143","6135","229489","5081","0","0","12000","67493","172658","6670","455339","2086196","893433","286359","454748","366576","230232","19946","86781","0","0","679000","1240","914","4041","7936"
"4842","10671","1072442","802129","1","Farmers & Mechanics Bank","Frederick","MD","3/31/2005","SM","1","1692786","28457","76603","80535","39900","0","3626","343512","30986","200","438528","888812","497687","173680","115026","224575","96327","119463","70751","0","0","118076","0","0","1491","5689"
"4852","0","1072442","229427","1","The Citizens National Bank","Laurel","MD","3/31/2005","N","1","1259041","0","100335","60","37000","0","1340","52322","91294","600","191258","976945","431836","159143","129438","160623","89487","36158","52545","0","0","85482","0","0","109","4806"
"4857","10579","1132672","61122","0","First United Bank & Trust","Oakland","MD","3/31/2005","NM","1","1246088","0","86379","122725","0","0","3692","45664","56781","0","220398","918368","226553","60148","193885","200532","242255","49989","1234","0","0","94397","0","2018","2597","3064"
"4865","10451","1248304","506922","0","Sandy Spring Bank","Olney","MD","3/31/2005","SM","1","2279655","6240","148791","139971","35000","0","30429","31097","123461","304909","296583","1483143","873631","228469","183584","276910","194516","239966","137930","0","0","152660","0","1532","672","7956"
"4886","10664","1076132","45627","0","First Charter Bank","Charlotte","NC","3/31/2005","SM","1","4497686","1951","275645","1112948","0","0","5665","131931","164408","0","1376021","2710195","633128","125581","633469","524746","847044","362403","371453","0","0","148025","0","0","9284","10500"
"4977","10972","1094640","485559","0","First Tennessee Bank, National Association","Memphis","TN","3/31/2005","N","1","34890954","1598995","2905786","2215212","916150","295400","72457","322265","1961107","442","2737467","22493630","5216185","1962125","2969991","2069608","10891276","6293698","2671820","90409","20700","3322613","68681","29965","49424","114311"
"4978","9645","1131787","460855","1","National Bank of Commerce","Memphis","TN","3/31/2005","N","1","27805943","13235","2059390","2665077","150000","0","7000","7256089","-66353","0","5612188","14832018","4500687","1658638","2251912","3595939","3472730","1797637","1495022","0","0","1920849","0","21124","93410","82012"
"4979","9608","3242838","423355","1","Union Planters Bank, National Association","Memphis","TN","3/31/2005","N","1","34722095","518016","2753382","1567692","318350","0","18047","6388268","187481","0","2750290","22387607","4736292","6810129","3009423","5610330","2604814","1932478","1592056","63073","0","3656574","113790","39717","187589","94498"
"4988","15770","1079562","342634","1","Trustmark National Bank","Jackson","MS","3/31/2005","N","1","8023185","3000","809430","1065549","0","0","13390","361042","322488","300234","1448355","5456879","816406","1123622","1689939","1226879","522391","350543","260683","30","0","557221","1210","1505","35608","26340"
"4999","10349","1100037","115641","1","National Bank of Commerce","Starkville","MS","3/31/2005","N","1","1054331","1567","30120","93361","0","0","1200","62795","20450","24852","338149","596844","284463","42178","139264","208570","161385","21059","27720","0","0","49161","0","1097","1255","3658"
"5029","12334","1069125","42541","1","National City Bank of the Midwest","Bannockburn","IL","3/31/2005","N","1","24059639","87988","1496220","1900110","0","0","198617","1388741","873854","0","1456447","19959503","5962513","4171612","2292697","3332756","1270351","4797353","824342","0","0","2819358","4222","63159","92380","85597"
"5296","0","1199563","917742","1","Associated Bank, National Association","Green Bay","WI","3/31/2005","N","1","17923586","116046","1739646","3838919","75000","0","215","1157577","488658","0","4287728","11963921","1595146","3626214","1294524","2796557","1134526","1355130","691735","0","0","1616112","25128","16247","68980","69275"
"5305","10382","1205688","282141","1","F & M Bank-Wisconsin","Kaukauna","WI","3/31/2005","SM","1","1538701","0","67430","149269","0","0","1467","131326","64744","1399","468141","970146","325249","279672","116538","255837","132792","117733","22570","0","0","100658","0","10","13824","3830"
"5452","16015","1066209","527954","1","First National Bank of Omaha","Omaha","NE","3/31/2005","N","1","6267923","211281","389193","487436","125000","0","5330","90867","351198","858246","358571","3430067","1764485","86748","849330","1144497","772528","169113","377387","69017","0","1755832","938","8197","22819","-898"
"5510","15825","1102367","682563","0","The Frost National Bank","San Antonio","TX","3/31/2005","N","1","9881168","367100","594723","799","150000","0","8500","343266","497623","15700","2944234","5411788","5857594","225929","1077247","375663","642922","51322","553180","0","0","2191295","3840","6244","32883","39631"
"5633","10278","1096505","673440","1","First Security Bank","Searcy","AR","3/31/2005","NM","1","1182965","3724","14026","17162","0","0","600","46550","57786","0","282299","778403","393121","61367","109615","283708","195122","9546","58045","0","0","54602","0","0","2484","3647"
"5649","0","0","30810","0","Discover Bank","Greenwood","DE","3/31/2005","NM","1","18512436","400000","0","1811817","0","0","35","778632","2144394","8820","2303","17451964","652395","4278","62840","1006606","10998318","9666","0","0","0","10405","0","265434","116942","189458"
"5766","0","1209109","623445","1","MainSource Bank","Greensburg","IN","3/31/2005","NM","1","1185982","1943","22198","94654","0","0","2910","75454","39114","2978","316904","750006","234332","96794","242939","264318","105231","52218","14867","0","0","64754","14887","2424","11522","3722"
"5903","9754","1097306","121642","0","BankPlus","Belzoni","MS","3/31/2005","NM","1","1383806","13092","42878","111466","0","0","900","119100","9231","219478","4633","1019425","527221","59145","101497","213798","193456","17415","65518","0","0","57095","1065","2750","1219","4783"
"5915","13762","1232385","90403","0","Atlantic Bank of New York","New York","NY","3/31/2005","NM","1","3070729","0","656548","205703","0","0","7782","67323","174595","0","1506689","1303300","956632","452488","123504","166125","209262","13554","78586","0","0","106189","26472","0","3005","8283"
"5950","13976","1143481","470724","0","Bank of Granite","Granite Falls","NC","3/31/2005","NM","1","1002760","0","1902","41088","0","0","7424","29503","94443","46228","100452","779317","166808","165909","149704","180014","159960","37645","48905","0","0","66855","701","4211","6791","3314"
"5982","11226","1071203","576710","1","Sky Bank","Salineville","OH","3/31/2005","SM","1","14818966","0","942149","1697467","76000","0","584","1162447","222917","0","2888521","10690804","2748471","2256663","818794","3035863","1662455","839872","609122","5426","0","1917563","9977","26885","134884","32029"
"6214","9003","1245796","62101","1","Citizens Bank New Hampshire","Manchester","NH","3/31/2005","SB","1","8463574","0","1426649","270561","0","0","760","446684","194109","0","3021486","4967274","1133938","2558922","664065","952292","698257","692865","13165","0","0","997390","6817","145","4667","33280"
"6252","0","0","121709","0","Providian National Bank","Tilton","NH","3/31/2005","N","1","12993947","397191","0","0","0","0","200","1060911","2200442","0","3613332","7141601","347727","77024","61016","1437096","7262170","0","0","0","0","798","0","93331","33322","135570"
"6268","9006","1111716","166803","1","The Merchants Bank","Burlington","VT","3/31/2005","NM","1","1067234","0","0","136579","0","0","2186","19661","58635","18608","390658","584639","431102","32717","176417","156219","38612","49549","23975","0","0","52534","0","0","3638","3155"
"6384","0","1069778","817824","1","PNC Bank, National Association","Pittsburgh","PA","3/31/2005","N","1","75524305","1254694","3212836","5745002","1885232","500000","218918","986131","4252082","0","17612194","44900560","27077200","2748347","9375591","7465033","3684386","5996877","1407427","2275086","0","20539956","137114","70095","130006","237693"
"6423","9315","2611718","9807","0","Amboy National Bank","Old Bridge","NJ","3/31/2005","N","1","2400876","0","120141","342377","0","0","20000","63858","107675","326820","106124","1907030","879946","256387","111382","267649","205574","123601","869056","0","0","32514","0","93","12514","19694"
"6431","0","1048764","29104","0","Union Center National Bank","Union","NJ","3/31/2005","N","1","1011927","9900","136482","105000","0","0","2000","22426","43224","153087","402101","383631","160861","240598","42910","84718","167041","58380","17640","0","0","32821","0","0","0","1865"
"6443","13462","1117156","189419","1","Susquehanna Patriot Bank","Marlton","NJ","3/31/2005","SM","1","2091837","0","134608","248008","20000","0","8202","267169","39284","0","393797","1323699","498937","116915","318062","238951","181534","86137","131615","6207","0","97045","0","4106","7044","5985"
"6515","12001","1138517","156916","0","The Yardville National Bank","Yardville","NJ","3/31/2005","N","1","2811223","36135","10000","722505","0","0","2205","123668","73282","81262","726234","1828488","877543","222369","108980","454065","185097","53235","199789","0","0","202153","3741","494","8466","6531"
"6544","10185","1070578","577128","0","Peoples Bank, National Association","Marietta","OH","3/31/2005","N","1","1776249","2600","183065","272541","0","0","100","143467","40610","0","562303","1014147","357603","135007","126695","323428","169062","37433","72791","0","0","38052","0","85","6105","5143"
"6548","11523","1119794","504713","1","U.S. Bank National Association","Cincinnati","OH","3/31/2005","N","1","197847178","2861316","10290860","27701315","6814193","0","18200","11792288","7675058","121159","42725035","127213031","66413160","5899698","16552625","12906746","12828569","11274700","5680095","2783814","0","53200808","344025","269721","587374","983002"
"6557","11514","1069125","259518","1","National City Bank","Cleveland","OH","3/31/2005","N","1","67317318","284850","3380791","17573726","1630780","0","7311","3376685","3282237","0","4130971","53785401","11516444","5216566","5207259","4361028","5726507","13574660","1686613","337263","0","9257226","264573","119537","174801","213129"
"6560","0","1068191","12311","0","The Huntington National Bank","Columbus","OH","3/31/2005","N","1","31731672","135017","1269276","3794291","966533","0","39999","348193","1198781","0","3943509","24305251","9640932","3339529","1814911","2569281","4234275","2743036","860419","19765","0","5484977","99583","50086","59893","95189"
"6600","0","1071276","165628","1","First Financial Bank, National Association","Hamilton","OH","3/31/2005","N","1","1958517","13050","44615","160902","5000","0","10075","58884","64044","4164","267511","1473225","278639","209680","404459","417522","268033","101315","53913","373","0","97113","0","228","8982","6909"
"6653","11091","1142336","489623","1","The Park National Bank","Newark","OH","3/31/2005","N","1","1902455","48965","235776","152667","20000","0","10000","63870","59243","76560","471041","1168994","194102","345667","303853","355746","133209","91353","48972","0","0","189997","0","1147","4214","7415"
