"Note: To obtain data definitions for variables that are included in this file, please select the following "
"         from within the FDIC's Statistics on Depository Institutions (SDI): "

"1. SDI Map, Definitions, and Data Download (top menu bar) "
"2. SDI Map, Definitions (radio button) "
"3. View or print any and all data definitions contained within SDI"


"CERT","DOCKET","RSSDHCR","FED_RSSD","HCTMULT","NAME","CITY","STALP","REPDTE","BKCLASS","INSTCNT","ASSET","FREPO","FREPP","IDOBRMTG","SUBND","EQPP","EQCS","EQSUR","EQUPTOT","SCHA","SCAF","LNLSGR","NTRSMMDA","NTRSOTH","TRN","NTRCDSM","NTRTMLG","UCLOC","UCCOMRES","UCCOMREU","UCSC","UCOTHER","LOCCOM","P9ASSET","NAASSET","NETINC"
"1081","10680","3594612","543253","1","Southwest Bank, An M&I Bank","Saint Louis","MO","3/31/2010","SM","1","5884617","990109","20594","1832","0","0","2129","758702","154476","10000","823981","3078392","1431274","36618","90647","2858096","459378","79654","41058","1746","0","1079432","1690","47","62014","3609"
"1105","11071","1123670","659855","0","First Interstate Bank","Billings","MT","3/31/2010","SM","1","7191170","5354","615612","10023","15000","0","50000","395223","267403","130275","1393664","4478684","2114231","946123","551348","904870","1271928","121686","138036","1140","0","508103","18150","3041","122341","14129"
"1225","0","3649950","871769","0","Farmers and Merchants Bank of Long Beach","Long Beach","CA","3/31/2010","SM","1","4089752","0","547268","0","0","0","2619","12044","582990","1268354","457857","2028596","1297418","415031","147424","297209","773175","66821","25478","0","0","199854","0","12295","102977","13301"
"1265","11548","3327025","574976","0","Cashmere Valley Bank","Cashmere","WA","3/31/2010","NM","1","1058225","6163","5521","5367","0","0","0","0","87981","2134","447537","518558","159534","381194","55785","204152","143082","24803","9565","30","0","37577","0","694","10392","2245"
"1281","10107","1029464","58971","0","Washington Trust Bank","Spokane","WA","3/31/2010","NM","1","3944673","0","192928","20144","0","0","7535","144164","264281","0","831920","2889246","1869133","122135","269165","496973","526833","181056","164795","14224","0","744531","491","430","83770","2153"
"1331","13589","2781910","808260","0","Farmers & Merchants Bank of Central California","Lodi","CA","3/31/2010","NM","1","1751375","0","60000","635","0","0","1","43582","135518","69218","322166","1165997","654272","126909","131766","179896","393984","46477","8289","0","0","270083","0","1369","5630","6281"
"1414","0","1123915","303550","1","KleinBank","Big Lake","MN","3/31/2010","NM","1","1463367","14545","48246","52205","0","0","200","105006","36750","0","362267","945503","614934","80008","57654","296042","148408","90149","34505","0","0","120950","0","2032","39277","3370"
"1479","9404","1140659","126254","0","First State Bank","Union City","TN","3/31/2010","NM","1","1468310","23313","22644","51013","0","0","231","85113","49339","302","343686","987924","380979","115637","125101","328976","301312","30786","24633","0","0","89358","0","0","11035","1535"
"1536","16038","1399765","479268","0","Bank of Stockton","Stockton","CA","3/31/2010","NM","1","1975169","0","9288","1721","0","0","1454","89000","106221","6152","495481","1155369","817729","177699","200623","185336","334164","40804","22573","2738","0","288543","0","114","19425","2713"
"1768","12587","0","936462","0","The Mechanics Bank","Richmond","CA","3/31/2010","NM","1","2904393","0","105609","82701","0","0","969","13250","280192","14769","630410","1824024","1319724","172844","111768","328315","428781","137363","35187","11954","0","265026","0","3376","35978","2013"
"1769","0","1883693","658559","1","Colorado State Bank and Trust, N. A.","Denver","CO","3/31/2010","N","1","1288351","302180","10388","1393","0","0","2000","155035","-11756","0","486307","352499","563661","18118","29576","219616","289794","28391","9434","0","0","95424","0","0","13922","-173"
"2111","0","1078846","580623","1","The National Bank of South Carolina","Sumter","SC","3/31/2010","N","1","4370118","187404","26222","40840","0","0","4650","359863","-6041","0","376570","3444945","2005154","54567","307951","951078","598280","146927","97493","16754","0","367534","0","5970","305959","-102309"
"2270","8926","1027004","276579","1","Zions First National Bank","Salt Lake City","UT","3/31/2010","N","1","17195645","118745","882819","394","0","480000","15000","717755","532713","555874","1245900","13687067","5653803","5249789","1105810","450318","424654","1120175","319077","17594","0","1568417","2432","13510","700598","-49774"
"2345","9271","1029893","593865","1","West Coast Bank","Lake Oswego","OR","3/31/2010","NM","1","2666887","3859","0","263299","0","0","900","235189","63908","0","568481","1667548","1042960","101077","445236","305941","189856","160919","22711","0","0","389481","0","0","85469","-669"
"2720","9685","1070644","509811","1","Community Trust Bank, Inc.","Pikeville","KY","3/31/2010","SM","1","3154006","95450","204369","20242","0","0","2850","142264","220538","10291","309006","2429264","418212","226878","540390","768255","590705","64321","76386","110","0","226047","0","17589","37327","7185"
"2773","9437","3536386","861434","1","Aliant Bank","Alexander City","AL","3/31/2010","SM","1","1020370","10000","5856","76388","0","0","211","63678","37773","17053","180735","666523","32446","289399","79256","192188","236662","49285","21384","0","0","40384","0","82","34691","1055"
"2993","10478","1027004","933957","1","Vectra Bank Colorado, National Association","Farmington","NM","3/31/2010","N","1","2375928","16034","108763","0","0","70000","5185","358750","-168975","71215","222855","1918054","630111","843987","176441","154862","155828","189062","111640","3932","0","253739","1846","797","93761","-998"
"2994","14572","3229473","875954","1","Bank of Choice","Greeley","CO","3/31/2010","NM","1","1316578","0","19333","123930","0","0","2000","117408","-33598","0","143171","801925","75748","187429","285661","273843","257883","12606","24259","7264","0","46279","0","5243","59812","-4358"
"3036","52234","1919770","515353","0","Mile High Banks","Longmont","CO","3/31/2010","NM","1","1319914","0","0","40000","0","0","300","58175","30428","109","0","1032191","35038","165448","58884","471326","456599","5396","24579","0","0","7633","0","125","69461","1677"
"3066","0","1102312","470050","1","First Financial Bank, National Association","Abilene","TX","3/31/2010","N","1","1122007","4500","135917","0","0","0","5000","28486","70894","924","557001","404540","409139","95250","174839","97156","87648","1581","6799","172","0","137689","0","46","295","4868"
"3210","0","1107522","253356","1","The Moody National Bank","Galveston","TX","3/31/2010","N","1","1001100","22025","46165","0","0","0","1500","3500","71708","13520","389347","467581","410452","62982","153703","75953","168762","0","25983","0","0","72619","0","0","9490","34"
"3258","0","3390430","78858","0","Patriot Bank","Houston","TX","3/31/2010","NM","1","1316220","7711","0","125500","0","0","35827","80012","7713","0","171160","1006870","135722","205968","119625","253568","348541","25","68644","0","0","95103","0","1600","7806","-789"
"3276","16121","3035227","548351","1","Austin Bank, Texas National Association","Jacksonville","TX","3/31/2010","N","1","1055598","0","14389","2917","0","0","1000","27022","82052","0","125959","805379","125695","345572","120924","158173","162491","1828","29296","0","0","55827","0","13","3765","3275"
"3363","0","3594890","774262","0","CommunityBank of Texas, N.A.","Beaumont","TX","3/31/2010","N","1","1301191","4000","8044","2000","0","0","250","174068","8144","2031","137631","880539","321895","405127","138715","88290","150385","0","35546","3000","0","135968","0","128","9355","2169"
"3430","0","1025541","697763","0","Westamerica Bank","San Rafael","CA","3/31/2010","NM","1","4702820","0","207350","10307","0","6000","408560","54397","52489","690585","411885","2956083","2136004","438321","416610","355644","551303","77412","19280","0","0","385433","76","1063","98449","24148"
"3510","0","1073757","480228","1","Bank of America, National Association","Charlotte","NC","3/31/2010","N","1","1496322329","55942132","115732239","130542083","24832931","0","3020043","140430255","24268911","90161","294437436","741621407","351097936","185997473","118369262","89081041","79623249","90101467","11166282","7171584","0","649314501","2272335","29157064","31073523","1197910"
"3511","0","1120754","451965","1","Wells Fargo Bank, National Association","Sioux Falls","SD","3/31/2010","N","1","1065890000","4290000","19565000","55783000","21583000","0","520000","98967000","25577000","0","140265000","732127000","439245000","113314000","60425000","67379000","37879000","93290000","10623000","4717000","0","186939000","1240000","36951000","22420000","2047000"
"3514","13975","1231968","804963","1","Bank of the West","San Francisco","CA","3/31/2010","NM","1","61178361","160000","1728501","6822680","102451","0","6","9726088","643017","0","6579602","43712947","23402562","2149295","2265215","3691851","4475550","2224135","568845","41942","0","6161180","27517","80173","1546926","24325"
"3603","14165","1206911","936136","0","Old Second National Bank","Aurora","IL","3/31/2010","N","1","2477149","1077","21319","4390","0","0","2160","144769","118895","0","192171","1967059","793671","190602","319213","529117","337880","147323","33594","0","0","362657","10194","981","177017","-7487"
"3628","0","1090987","656733","0","MB Financial Bank, National Association","Chicago","IL","3/31/2010","N","1","10135067","0","304423","229330","50000","0","5200","1162873","112014","0","2145740","6414857","2027440","2238610","583416","1938760","1385849","336460","155607","0","0","890262","1603","136596","323017","1599"
"3657","11088","1199974","850036","0","First American Bank","Elk Grove Villag","IL","3/31/2010","NM","1","2858131","0","78750","215124","0","0","7680","82794","189441","0","778659","1870732","430891","686662","224834","530492","393015","273708","18847","0","0","381762","10918","1895","86094","4987"
"3705","12332","1206760","762447","0","First Mid-Illinois Bank & Trust, National Association","Mattoon","IL","3/31/2010","N","1","1082766","60000","65192","27750","0","0","3750","46890","77584","314","236475","686702","442628","138279","73278","132576","68989","20382","11049","5224","0","102949","0","0","16324","2789"
"3709","11987","1208184","1007846","0","First Midwest Bank","Itasca","IL","3/31/2010","SM","1","7390881","0","239355","147808","0","0","40000","677284","303097","90449","1147576","5184970","2375498","780388","877346","1264384","651140","269066","242127","0","0","677180","257","60459","112396","11867"
"3731","14330","1207600","669443","0","Citizens First National Bank","Princeton","IL","3/31/2010","N","1","1200371","0","39082","24014","0","0","9905","60930","27903","13947","250459","756824","255673","191716","157897","255005","172233","26983","0","0","0","102200","0","22","53447","516"
"3735","11872","1208661","938840","0","Amcore Bank, National Association","Rockford","IL","3/31/2010","N","1","3066240","0","33307","132341","50000","0","3002","162906","-91185","0","476235","2014656","486256","159375","255197","1340990","501667","90167","30986","674","0","153928","3000","5734","303148","-25442"
"3744","12025","1206591","457547","0","Centrue Bank","Streator","IL","3/31/2010","SM","1","1283066","0","14671","76060","0","0","1270","141998","-10462","0","272212","846638","246629","96132","100537","440129","167917","30702","6755","0","0","95195","1259","0","79261","-5967"
"3832","15401","1098303","208244","1","Old National Bank","Evansville","IN","3/31/2010","N","1","7667931","0","455267","499372","150000","0","65070","405822","189222","450036","2498065","3771415","2479527","1000401","384429","1270189","581907","311267","14812","10406","0","736457","0","1314","68144","10321"
"3864","10598","1491360","397540","1","The First National Bank of Fort Smith","Fort Smith","AR","3/31/2010","N","1","1067853","2113","0","37022","0","0","20","44372","99908","103894","45835","783091","268412","43890","186840","175821","207269","3549","52266","0","0","176923","0","11137","13766","3282"
"3878","0","3101784","2967349","0","Liberty Bank of Arkansas","Jonesboro","AR","3/31/2010","SM","1","2547279","1990","69574","229489","0","0","4","257479","91259","66090","532448","1659249","581427","97452","176095","445564","591539","5908","41923","0","0","88066","0","453","33437","4232"
"3890","11473","1094828","663245","1","Simmons First National Bank","Pine Bluff","AR","3/31/2010","N","1","1692601","0","203648","33253","0","0","35","34408","91524","175376","54609","952658","245716","317561","404609","201368","148489","9610","32530","0","0","133216","0","3567","2794","1992"
"3931","10999","2067007","933256","0","Alerus Financial, National Association","Grand Forks","ND","3/31/2010","N","1","1124321","563","2083","40421","2500","0","4100","12018","71726","19861","256877","645657","616111","13373","43281","185567","123264","17252","8067","0","0","204040","0","1154","23572","706"
"4016","12075","1126354","326858","0","The First National Bank in Sioux Falls","Sioux Falls","SD","3/31/2010","N","1","1097736","0","156378","27310","0","0","32995","8700","83765","13505","355939","606757","0","345119","86988","229255","119217","17463","20845","0","0","181984","0","15","31904","56"
"4048","11433","1062135","142955","0","SpiritBank","Tulsa","OK","3/31/2010","NM","1","1271117","203","20205","94585","5750","0","1271","54191","58256","0","79702","1066364","106149","228027","79283","286035","330166","322","54585","0","0","129173","0","8693","42171","-428"
"4063","14191","0","595270","0","MidFirst Bank","Oklahoma City","OK","3/31/2010","SA","1","12327441","600","0","3386723","0","0","1000","66779","726113","294736","749177","9701166","1294237","993776","581792","N/A","793230","83951","N/A","N/A","N/A","1688","155371","1991426","313595","-27568"
"4201","0","1062621","398350","1","The Stillwater National Bank and Trust Company","Stillwater","OK","3/31/2010","N","1","2701070","0","33252","63325","15000","0","15698","117597","185843","6670","205377","2360702","752893","13400","83495","816331","587894","9777","156006","0","0","139102","0","3","91204","4967"
"4214","9656","1883693","339858","1","Bank of Oklahoma, National Association","Tulsa","OK","3/31/2010","N","1","16643644","47747","4491324","1111585","398578","0","52877","184266","952244","226822","6752289","7261918","6072458","101707","503626","652436","708335","65068","106262","34159","0","3339000","7841","9054","243593","61965"
"4239","12231","1058398","509950","0","First United Bank and Trust Company","Durant","OK","3/31/2010","NM","1","2134183","38130","72335","38638","0","0","1868","80216","105859","0","379437","1488658","609841","73648","299219","349848","488349","14575","52037","0","0","54169","0","146","33753","4326"
"4255","9393","1130249","593007","1","The Camden National Bank","Camden","ME","3/31/2010","N","1","2196923","0","236529","218206","0","0","369","20226","191359","37900","460702","1530066","511424","152630","253547","352514","245335","152420","30175","28","0","106917","3248","211","18005","5639"
"4256","10325","1133932","439404","0","The First, N.A.","Damariscotta","ME","3/31/2010","N","1","1304414","0","56588","180325","0","25000","300","21750","73242","165024","131024","939159","84694","224983","43553","228670","357647","57961","4168","0","0","73689","0","16","23017","2708"
"4297","11780","2277860","112837","1","Capital One, National Association","Mclean","VA","3/31/2010","N","1","123046451","0","920874","1317642","154579","0","23627","23716912","-61718","13090","28547865","68746028","41290622","20086348","9954625","12843504","5648644","1811268","1028116","382939","0","9331411","14071","1343851","1460494","255341"
"4360","9216","1209136","130541","0","Horizon Bank, National Association","Michigan City","IN","3/31/2010","N","1","1297732","0","155457","117778","0","0","2618","71732","54804","17122","351188","818102","75026","369493","82012","162330","196394","58428","14579","0","0","50438","0","346","14860","1974"
"4365","11365","1208559","17147","1","First Merchants Bank National Association","Muncie","IN","3/31/2010","N","1","4345939","7044","112826","202229","0","125","10870","416220","104211","163485","473670","3138186","474287","1301929","278781","981619","416121","133915","29826","0","0","334803","0","2600","122891","3334"
"4382","8814","1208595","693345","1","First Financial Bank, National Association","Terre Haute","IN","3/31/2010","N","1","2385031","12645","37296","244477","0","0","14400","40740","239186","0","571261","1567180","462885","452079","164963","449746","234119","43600","17093","7154","0","231237","17563","6391","38642","5494"
"4392","11234","1132654","23241","0","Integra Bank National Association","Evansville","IN","3/31/2010","N","1","2909638","0","142134","169720","0","0","4700","348344","-204421","0","356693","2016169","837334","312045","140310","827077","305948","118289","72666","0","0","211729","0","1361","220744","-51873"
"4533","10264","3299207","381343","0","Citizens Bank and Trust Company","Chillicothe","MO","3/31/2010","NM","1","1107536","3177","44783","15118","0","0","900","82617","12656","0","337718","616975","135440","215219","60415","315033","219432","9863","12614","0","0","40422","353","2783","36713","2267"
"4534","11325","1094314","506249","1","First National Bank of St. Louis","Clayton","MO","3/31/2010","N","1","1501952","6172","200786","0","0","0","1000","65488","93490","0","130715","1176877","696562","47482","75272","124654","186646","70063","65194","6703","0","126531","1182","875","27080","4609"
"4536","10511","1094314","299046","1","The Boone County National Bank of Columbia","Columbia","MO","3/31/2010","N","1","1219574","6677","133406","0","0","0","2100","17174","84007","50438","285614","722945","605877","23195","58264","203029","88013","38178","37771","1634","0","70378","0","142","7226","3516"
"4537","10195","1054514","103255","0","Landmark Bank,  National Association","Columbia","MO","3/31/2010","N","1","1514559","0","0","32825","0","15000","11692","30526","66140","19051","124394","1104930","566835","63281","203078","226781","289432","29978","39809","0","0","126049","0","0","14770","1732"
"4767","9366","1066713","474759","0","Sunflower Bank, National Association","Salina","KS","3/31/2010","N","1","1764588","0","138052","218915","0","0","8000","18500","131276","72722","580194","944480","434123","104269","205662","297874","190621","22087","33239","0","0","182221","0","1","28010","5119"
"4789","14120","1135824","65858","0","Emprise Bank","Wichita","KS","3/31/2010","NM","1","1401004","1","0","55519","0","0","20000","68999","32374","0","433004","780055","193227","500845","138987","194954","187987","39742","53296","181","0","144883","400","770","6329","3398"
"4799","0","1064278","557858","0","Intrust Bank, National Association","Wichita","KS","3/31/2010","N","1","3675163","3455","310101","5840","0","0","12000","67493","251533","4336","819883","2368874","1594101","113154","581734","292050","422659","21522","68950","3643","0","873790","312","1045","58805","5185"
"4857","10579","1132672","61122","0","First United Bank & Trust","Oakland","MD","3/31/2010","NM","1","1776898","141","41748","217160","0","0","3692","83867","44707","0","158862","1102288","439146","106509","53033","472920","297775","47224","5406","0","0","38931","0","539","46695","-4465"
"4865","10451","1248304","506922","0","Sandy Spring Bank","Olney","MD","3/31/2010","SM","1","3673411","1543","79853","411340","35000","0","31000","220002","123421","119376","831909","2265594","1673983","162046","149092","408937","356145","359819","100817","0","0","235022","0","25086","110719","630"
"4879","14400","0","591825","0","Communityone Bank, National Association","Asheboro","NC","3/31/2010","N","1","2030050","0","13907","151085","15000","0","1500","177113","-31867","84547","183353","1591361","571481","43790","156781","446965","467209","136401","61429","0","0","76852","0","4236","196405","-3291"
"4910","11641","0","86527","0","The First National Bank of Shelby","Shelby","NC","3/31/2010","N","1","1072268","730","20371","187029","0","0","4000","8000","95466","101076","285498","577656","35311","199938","47347","201758","269162","27541","16792","0","0","23299","0","276","24056","625"
"4977","10972","1094640","485559","0","First Tennessee Bank, National Association","Memphis","TN","3/31/2010","N","1","25713088","523237","2648347","1720390","932158","294816","72457","1838167","1232517","0","2482054","17990681","8441576","361439","4096900","1488954","866109","2917532","345461","10361","35605","3433612","15959","167190","928208","-4524"
"4988","15770","1079562","342634","1","Trustmark National Bank","Jackson","MS","3/31/2010","N","1","9164007","0","628108","207784","49782","0","13390","674814","464475","215888","1706565","6242983","1010242","2619361","1084152","1283470","967211","338524","137272","0","0","866182","63","56982","164986","22994"
"4993","0","3186576","69333","0","The Citizens National Bank of Meridian","Meridian","MS","3/31/2010","N","1","1197175","141","7525","98515","0","0","1425","81068","23202","220962","94794","750229","316601","89396","83398","295216","198141","26575","18847","0","0","57753","0","295","14537","865"
"4999","10349","1100037","115641","0","Cadence Bank, N.A.","Starkville","MS","3/31/2010","N","1","1879036","341","90005","96730","0","0","1200","217244","-78788","2670","344716","1046611","662268","47263","81272","317403","435555","48649","17335","0","0","71738","0","3733","66046","-957"
"5146","0","1120754","2362458","1","Wells Fargo Bank South Central, National Association","Houston","TX","3/31/2010","N","1","37737000","3800000","0","18465000","0","0","2000","3165000","265000","0","0","33095000","5324000","8551000","55000","0","1368000","43000","0","0","0","0","0","955000","1473000","170000"
"5296","0","1199563","917742","1","Associated Bank, National Association","Green Bay","WI","3/31/2010","N","1","22809664","220","751109","1027126","0","0","215","2310896","486062","0","5258342","13446426","6530209","4865289","1975219","2638365","1475145","1203124","265952","0","0","2427066","18010","27108","1170206","-19825"
"5452","16015","1066209","527954","1","First National Bank of Omaha","Omaha","NE","3/31/2010","N","1","11433327","15505","75331","2884158","225000","0","5330","284059","518380","0","1301541","7948786","2803657","1682999","1123254","1043511","422893","231591","255434","5762","0","1939950","670","45919","200278","185029"
"5510","15825","1102367","682563","0","The Frost National Bank","San Antonio","TX","3/31/2010","N","1","16803603","6240","598043","6558","150000","0","8500","948305","1089206","5927","4675283","8197821","10766306","295784","1340813","542699","864482","136847","461918","0","0","3641673","4507","34590","144617","50164"
"5551","0","1104923","537560","0","Extraco Banks, National Association","Temple","TX","3/31/2010","N","1","1167282","0","87679","128156","0","0","3750","26760","73595","132511","107893","714849","565315","30163","107349","93717","45866","351","40043","0","0","61953","0","133","3279","3705"
