"Note: To obtain data definitions for variables that are included in this file, please select the following "
"         from within the FDIC's Statistics on Depository Institutions (SDI): "

"1. SDI Map, Definitions, and Data Download (top menu bar) "
"2. SDI Map, Definitions (radio button) "
"3. View or print any and all data definitions contained within SDI"


"CERT","DOCKET","RSSDHCR","FED_RSSD","HCTMULT","NAME","CITY","STALP","REPDTE","BKCLASS","INSTCNT","ASSET","FREPO","FREPP","IDOBRMTG","SUBND","EQPP","EQCS","EQSUR","EQUPTOT","SCHA","SCAF","LNLSGR","NTRSMMDA","NTRSOTH","TRN","NTRCDSM","NTRTMLG","UCLOC","UCCOMRES","UCCOMREU","UCSC","UCOTHER","LOCCOM","P9ASSET","NAASSET","NETINC"
"878","0","3244113","701736","0","The Brand Banking Company","Lawrenceville","GA","3/31/2012","SM","1","1278380","0","28400","62000","0","0","400","122450","16096","0","180257","996968","186454","170849","74096","438606","161760","14160","33094","0","0","20634","0","0","228715","-684"
"913","14033","1199611","210434","1","The Northern Trust Company","Chicago","IL","3/31/2012","SM","1","91340913","290906","1670997","3220018","1321573","0","3563","2656734","4378170","709722","28435665","29158753","19824945","306966","10719638","332493","2783304","2874250","238538","5001","0","30488642","31615","20970","262119","189735"
"916","0","3232688","215130","0","The National Republic Bank of Chicago","Chicago","IL","3/31/2012","N","1","1332612","9000","0","15000","15000","0","6695","18806","115111","0","100260","1101983","815","22198","42536","806664","286493","241","21938","0","0","685","0","0","62051","7609"
"953","11653","1201671","811046","1","Bankers Trust Company","Des Moines","IA","3/31/2012","NM","1","2703693","0","217891","274690","0","6000","38903","74275","113814","0","456716","1886556","1133008","55803","358840","217061","160651","30280","62553","0","0","595159","731","0","17107","4546"
"958","9909","1205183","738040","0","United Bank of Iowa","Ida Grove","IA","3/31/2012","NM","1","1173803","0","22712","82750","0","0","200","32491","86425","9723","48512","929287","67102","217695","100165","323198","235773","0","8340","0","0","222998","0","166","5953","4966"
"983","0","1199844","60143","1","Comerica Bank","Dallas","TX","3/31/2012","SM","1","62503279","10000","89904","2196311","2062671","0","58527","2774986","4241605","0","10038559","43043755","36372526","1515647","4574700","2199977","3907448","1314438","1495036","756746","0","18842155","129131","90003","829434","139199"
"986","13569","1205688","222147","0","Citizens Bank","Flint","MI","3/31/2012","SM","1","9327404","0","138186","658669","0","0","12498","1025956","-154652","1374449","1491646","5541690","2419914","2136274","974919","1451401","563163","334280","13033","0","0","756547","0","164","78638","27270"
"1003","0","1201934","542649","0","Chemical Bank","Midland","MI","3/31/2012","SM","1","5443345","0","340600","42120","0","0","5900","273963","288262","191297","676007","3868178","2168482","537907","273770","959544","521917","144863","110621","0","0","565145","0","2695","79208","12997"
"1005","10541","1401118","74140","0","Isabella Bank","Mount Pleasant","MI","3/31/2012","SM","1","1314070","0","72493","142000","0","0","6831","55794","43866","0","467525","749689","104369","348135","59634","244557","234007","27208","12046","0","0","97115","4493","360","6651","3583"
"1039","9892","2066868","219343","0","The Bank of Edwardsville","Edwardsville","IL","3/31/2012","NM","1","1599836","0","111452","30000","0","0","5400","16740","124707","1000","809618","669577","305349","334381","242457","194304","223393","61822","14900","6761","0","82886","0","4408","14119","2938"
"1040","15512","1491351","773247","0","Midland States Bank","Effingham","IL","3/31/2012","SM","1","1484621","400","56095","65956","0","0","400","95837","48279","112857","222934","947375","270007","370427","90094","356999","123966","22323","22250","153","0","153033","0","13693","22611","2749"
"1058","0","1094556","657459","0","Midwest BankCentre","Lemay","MO","3/31/2012","SM","1","1067181","0","38146","58000","0","0","12886","5477","100727","0","246924","724311","457479","60211","71727","172829","80704","42400","38051","0","0","69242","0","213","10938","1773"
"1105","11071","1123670","659855","0","First Interstate Bank","Billings","MT","3/31/2012","SM","1","7363108","304","621868","2212","15000","0","50000","395223","335306","158555","1955436","4155951","2401306","1336688","732794","653746","786556","123060","140414","5366","0","498886","7785","5282","180911","15064"
"1208","14416","1862036","112163","0","Guaranty Bond Bank","Mount Pleasant","TX","3/31/2012","NM","1","1125807","26755","11679","83667","0","0","3983","39017","60862","86279","329402","601944","215296","186659","163175","167351","190499","66","13292","0","0","42600","0","2257","2761","3974"
"1225","0","3649950","871769","0","Farmers and Merchants Bank of Long Beach","Long Beach","CA","3/31/2012","SM","1","4769413","0","502919","0","0","0","2619","12044","671118","1652217","537458","2032203","1929667","525281","168546","240373","669734","71171","11456","0","0","337959","0","569","91538","18523"
"1265","11548","3327025","574976","0","Cashmere Valley Bank","Cashmere","WA","3/31/2012","NM","1","1186461","7828","5240","3611","0","0","0","0","110195","1506","518498","588552","189190","447231","67962","196540","158493","29211","13642","540","0","54259","0","283","3898","3248"
"1281","10107","1029464","58971","0","Washington Trust Bank","Spokane","WA","3/31/2012","NM","1","4201563","0","193030","0","0","0","7535","117806","297214","47362","1068875","2678476","2393572","160680","355280","274571","370848","160927","159622","13528","0","814455","2734","1735","41799","4980"
"1331","13589","2781910","808260","0","Farmers & Merchants Bank of Central California","Lodi","CA","3/31/2012","NM","1","1945325","0","60000","514","0","0","1","43582","162409","66416","531407","1158282","802034","151596","177722","146879","366553","35571","9119","0","0","292611","0","0","3760","6414"
"1399","11453","1128358","751656","0","Frandsen Bank & Trust","Lonsdale","MN","3/31/2012","NM","1","1443136","849","25208","10890","0","0","290","170704","16635","0","455740","798968","275380","544675","66789","236674","85839","35189","14986","0","0","122178","1","876","19479","4291"
"1414","0","1123915","303550","0","KleinBank","Big Lake","MN","3/31/2012","NM","1","1504555","1066","19725","29011","0","0","200","115306","56693","0","645040","723064","752810","90108","53748","249957","116325","74640","24576","0","0","119847","0","1","19021","2734"
"1479","9404","1140659","126254","0","First State Bank","Union City","TN","3/31/2012","NM","1","1682974","13340","9056","48265","0","125","231","94211","77802","320","627042","928336","474769","179771","195944","271902","316720","31257","24954","0","0","94725","0","0","6355","4259"
"1487","11469","1083783","150035","0","First Farmers and Merchants Bank","Columbia","TN","3/31/2012","SM","1","1050484","16000","17290","10100","0","0","1750","27270","80891","33816","373799","507164","384955","79403","186553","132166","117361","43744","11033","0","0","62706","0","0","13226","2365"
"1528","12867","1248939","852544","0","Southern Bancorp Bank","Arkadelphia","AR","3/31/2012","SM","1","1130096","0","31859","19640","0","0","0","90523","29097","0","307642","600366","85238","63855","399119","178548","223774","4451","24811","0","0","102143","0","44","9288","2023"
"1536","16038","1399765","479268","0","Bank of Stockton","Stockton","CA","3/31/2012","NM","1","2036067","0","4147","6252","0","0","1454","89000","152445","5978","698869","967574","859641","225138","223143","144370","252630","39336","16263","4892","0","302627","0","296","37538","3893"
"1768","12587","0","936462","0","Mechanics Bank","Richmond","CA","3/31/2012","NM","1","3051374","0","48725","1382","0","0","969","13250","279001","43596","1035990","1687968","1547267","258766","95110","295048","378452","124386","33390","10022","0","199536","0","3824","73548","2777"
"2270","8926","1027004","276579","1","Zions First National Bank","Salt Lake City","UT","3/31/2012","N","1","17179085","52634","410856","0","0","480000","15000","726101","674081","500277","879696","12470257","4365529","6470294","1363477","335267","314688","1149229","217075","12967","0","1751572","1986","9453","274183","42482"
"2345","9271","1029893","593865","1","West Coast Bank","Lake Oswego","OR","3/31/2012","NM","1","2403930","1803","0","120000","0","0","900","241518","116040","0","667200","1472150","1216694","127115","404743","105563","50267","148109","36085","0","0","385595","0","0","44671","6064"
"2711","10648","1070420","786210","0","Traditional Bank, Inc.","Mount Sterling","KY","3/31/2012","NM","1","1084821","533","17745","65492","0","0","4000","9550","88798","5","284010","750269","438353","38086","38078","135008","244501","31186","28128","505","0","39203","0","832","12189","3126"
"2720","9685","1070644","509811","1","Community Trust Bank, Inc.","Pikeville","KY","3/31/2012","SM","1","3657367","3456","246054","1562","0","0","3150","159646","250332","1662","608701","2543810","560178","286619","661143","756448","695516","70496","81701","150","0","224129","0","12828","21769","12201"
"2993","10478","1027004","933957","1","Vectra Bank Colorado, National Association","Farmington","NM","3/31/2012","N","1","2413485","4049","49242","0","0","70000","5185","360332","-160342","61836","161779","1990900","564469","947275","255600","117249","180811","227872","153689","3985","0","326600","4174","2920","48675","3616"
"3066","0","1102312","470050","1","First Financial Bank, National Association","Abilene","TX","3/31/2012","N","1","1442769","12550","189886","0","0","0","5000","28616","95286","82","804107","475092","558812","142641","237291","79182","87824","0","10260","0","0","165957","0","0","897","5934"
"3076","0","3140288","122854","0","Independent Bank","Mckinney","TX","3/31/2012","NM","1","1290678","0","0","82244","0","0","986","87156","29411","0","91089","1005084","212815","516169","95668","119641","143699","101","45641","0","0","56653","0","22","3271","4544"
"3258","0","3390430","78858","0","Patriot Bank","Houston","TX","3/31/2012","NM","1","1222832","1136","0","97500","0","0","35827","86696","4785","7560","269504","827376","110181","173841","142344","348624","217575","2","40984","0","0","72088","0","2153","33539","1043"
"3276","16121","3035227","548351","1","Austin Bank, Texas National Association","Jacksonville","TX","3/31/2012","N","1","1344294","0","10525","4848","0","0","1000","38022","106912","0","185676","990717","151690","537560","135704","168815","171901","1597","25939","0","0","77022","0","5","5899","4421"
"3285","0","1108097","613950","1","First National Bank Texas","Killeen","TX","3/31/2012","N","1","1077395","0","19056","0","0","0","1464","2273","90046","0","699098","192021","30572","105652","670665","82745","60901","0","5434","0","0","1272","0","4","3826","2149"
"3363","0","3594890","774262","0","CommunityBank of Texas, N.A.","Beaumont","TX","3/31/2012","N","1","1512739","0","2260","0","0","0","250","174068","27100","1033","88791","1031690","371478","535429","186728","73798","135948","0","47415","0","0","184227","0","271","15509","2762"
"3430","0","1025541","697763","0","Westamerica Bank","San Rafael","CA","3/31/2012","SM","1","5011562","0","122326","25967","0","6000","408560","54397","70531","1038493","637225","2422444","2551314","517300","400834","255753","526389","75653","1250","0","0","271117","454","879","44029","21419"
"3510","0","1073757","480228","1","Bank of America, National Association","Charlotte","NC","3/31/2012","N","1","1448261695","15253172","51498025","45307189","25330524","0","3020043","144749268","28176409","34205133","289913827","733438081","426840379","266973332","172052774","60197745","49354210","65951181","7785420","3266021","0","255061851","3432424","39216443","23233165","3214136"
"3511","0","1120754","451965","1","Wells Fargo Bank, National Association","Sioux Falls","SD","3/31/2012","N","1","1181817000","25180000","22118000","38145000","18384000","0","519000","99458000","24742000","0","204705000","739350000","389685000","281706000","107571000","49145000","24879000","83627000","11451000","11277000","0","163049000","1702000","28272000","19151000","3768000"
"3514","13975","1231968","804963","1","Bank of the West","San Francisco","CA","3/31/2012","NM","1","62342865","0","507753","4678332","0","0","6","9731435","1584659","0","7577786","44000916","28702050","2868534","2574016","3514950","5812701","2278741","906247","1116","0","8546215","24059","30639","896188","128113"
"3603","14165","1206911","936136","0","Old Second National Bank","Aurora","IL","3/31/2012","N","1","1979400","0","1804","15000","0","0","2160","156769","22571","0","359371","1328753","675876","217469","288168","366265","216115","124687","14344","0","0","121397","51","1711","111321","-1337"
"3628","0","1090987","656733","0","MB Financial Bank, National Association","Chicago","IL","3/31/2012","N","1","9647902","0","273542","167605","50000","0","5200","1201028","148787","498767","1828860","5781190","1782545","2865424","744410","1374834","896847","274908","74236","0","0","692678","1093","338406","112844","21940"
"3657","11088","1199974","850036","0","First American Bank","Elk Grove Villag","IL","3/31/2012","NM","1","2826060","6000","42750","204479","0","0","7680","82794","170207","0","1240173","1405575","498109","809875","231469","411779","307902","203579","5473","128","0","305366","94","3885","74124","7181"
"3705","12332","1206760","762447","0","First Mid-Illinois Bank & Trust, National Association","Mattoon","IL","3/31/2012","N","1","1521792","80995","109043","9750","0","0","3750","46985","96210","51","482663","840835","623615","271145","125155","162654","67862","25209","51133","0","0","204106","605","0","12437","3582"
"3709","11987","1208184","1007846","0","First Midwest Bank","Itasca","IL","3/31/2012","SM","1","7855195","0","89655","112500","0","0","40000","677284","361881","56319","1182039","5350603","2737562","1030555","1161869","1089917","499353","254481","144430","0","0","873122","201","41541","197247","13937"
"3731","14330","1207600","669443","0","Citizens First National Bank","Princeton","IL","3/31/2012","N","1","1020988","0","57497","5000","0","0","9905","61083","-39818","7893","284282","572240","218918","200439","203750","180420","118350","22165","6799","0","0","53572","0","1207","94083","1189"
"3832","15401","1098303","208244","1","Old National Bank","Evansville","IN","3/31/2012","N","1","8440857","0","410224","212516","0","0","65070","538557","313183","469386","2229414","4668214","3196770","1599779","539008","971599","402656","342683","34501","8308","0","820950","0","78754","94300","21932"
"3864","10598","1491360","397540","1","The First National Bank of Fort Smith","Fort Smith","AR","3/31/2012","N","1","1069018","0","0","41316","0","0","20","44372","99853","84994","60785","756831","332791","53133","235476","131864","124836","3666","55036","0","0","121051","755","1686","8832","2920"
"3878","0","3101784","2967349","0","Liberty Bank of Arkansas","Jonesboro","AR","3/31/2012","SM","1","2789866","3775","87125","185584","0","0","4","257479","100112","252012","456676","1789295","823291","126003","237274","441483","526253","5456","43859","0","0","95262","0","1858","22709","5288"
"3890","11473","1094828","663245","1","Simmons First National Bank","Pine Bluff","AR","3/31/2012","N","1","1825431","750","82584","40192","0","0","35","71408","116858","198489","75329","875661","265748","382762","444731","241150","156613","16195","29005","0","0","152257","0","13334","13951","3812"
"3931","10999","2067007","933256","0","Alerus Financial, National Association","Grand Forks","ND","3/31/2012","N","1","1205313","238","10342","20000","2500","0","4100","32018","89552","70172","198925","735629","684993","19363","75223","137875","117210","28886","8183","0","0","211414","0","1221","12748","3283"
"4016","12075","1126354","326858","0","The First National Bank in Sioux Falls","Sioux Falls","SD","3/31/2012","N","1","1044922","0","158927","1000","0","0","32995","8700","96030","10665","327493","570350","0","476693","78336","113353","70816","17290","20034","0","0","171071","0","116","8450","2494"
"4048","11433","1062135","142955","0","SpiritBank","Tulsa","OK","3/31/2012","NM","1","1253067","98574","16092","80846","5750","0","1271","64191","37682","0","41809","966252","117103","268930","70862","216894","360559","97","8146","0","0","81349","0","326","62459","-1396"
"4063","14191","0","595270","0","MidFirst Bank","Oklahoma City","OK","3/31/2012","SA","1","9902245","0","0","2350267","0","0","1000","66779","1056172","290704","483361","7873563","1437804","1246492","834089","1893591","926865","86377","199893","0","0","356274","1280","1953555","164629","57046"
"4201","0","1062621","398350","1","The Stillwater National Bank and Trust Company","Stillwater","OK","3/31/2012","N","1","1936031","0","30139","20000","15000","0","15698","137597","143677","12981","270975","1455494","625415","17718","96568","385369","441681","8754","73699","0","0","119409","0","0","9253","5097"
"4214","9656","1883693","339858","0","BOKF, National Association","Tulsa","OK","3/31/2012","N","1","25733983","11179","2944456","209230","394760","0","82517","1034145","1258021","421462","10139417","11810939","13614985","259619","1320203","1304852","1863663","117394","131804","6983","0","5745416","7070","144971","183359","82255"
"4239","12231","1058398","509950","0","First United Bank and Trust Company","Durant","OK","3/31/2012","NM","1","2149686","0","75717","78977","0","0","1868","80216","125765","0","612907","1331654","699508","92610","283084","265602","433452","16038","46779","0","0","37695","0","2589","32544","6649"
"4255","9393","1130249","593007","1","The Camden National Bank","Camden","ME","3/31/2012","N","1","2306821","0","253052","222996","0","0","369","20226","221680","0","626488","1525325","745276","185042","155345","260566","225206","165629","37147","0","0","86301","0","183","23878","6870"
"4256","10325","1133932","439404","0","The First, N.A.","Damariscotta","ME","3/31/2012","N","1","1388931","0","89990","150161","0","12500","300","21750","88034","137606","315278","871076","75752","262443","47852","248582","382191","58708","9391","0","0","52864","0","1955","24438","2954"
"4297","11780","2277860","112837","1","Capital One, National Association","Mclean","VA","3/31/2012","N","1","133000029","0","770287","1066509","0","0","23627","24394832","1030143","0","28455200","78728014","44883115","31202583","12734957","6379995","3071791","1548133","1701162","495966","0","11576307","28456","602888","1023632","245223"
"4360","9216","1209136","130541","0","Horizon Bank, National Association","Michigan City","IN","3/31/2012","N","1","1548182","0","216514","94375","0","0","2618","74317","68760","7100","433501","998755","75823","593928","123316","135284","149590","72110","21627","0","0","48098","1442","275","17890","5006"
"4365","11365","1208559","17147","0","First Merchants Bank National Association","Muncie","IN","3/31/2012","N","1","4222251","0","150244","131638","0","125","10871","430844","173116","412724","545482","2815127","487483","1457914","346924","736908","269801","175267","22459","0","0","432803","162","253","74456","15706"
"4382","8814","1208595","693345","1","First Financial Bank, National Association","Terre Haute","IN","3/31/2012","N","1","2822409","108128","69169","138122","0","0","14400","47004","268389","0","658729","1785995","634752","738794","220462","419256","210805","58780","28117","4595","0","296770","7661","3237","52764","6728"
"4433","11448","1203509","186744","1","First Citizens National Bank","Mason City","IA","3/31/2012","N","1","1032414","40000","44748","75275","0","0","4000","18071","98551","0","423781","515564","320559","39853","118791","197548","110874","3017","9788","12380","0","125239","2528","139","2634","4354"
"4534","11325","1094314","506249","1","First National Bank of St. Louis","Clayton","MO","3/31/2012","N","1","1487514","8178","257559","0","0","0","1000","65488","101888","0","227629","1058473","688515","56028","94898","86996","118998","61762","82366","8322","0","109349","1068","100","25886","4881"
"4536","10511","1094314","299046","1","The Boone County National Bank of Columbia","Columbia","MO","3/31/2012","N","1","1338351","1245","94885","0","0","0","2100","17457","95509","79846","352727","774791","732899","60002","81387","168479","80297","37796","74274","1886","0","80692","0","24","4937","4518"
"4537","10195","1054514","103255","0","Landmark Bank,  National Association","Columbia","MO","3/31/2012","N","1","1711763","0","0","600","0","20000","11691","31890","90888","6712","361337","1160260","674025","93515","349301","190258","238356","30017","39294","0","0","128105","0","0","8063","5153"
"4666","10192","2107707","983457","1","Armed Forces Bank, National Association","Fort Leavenworth","KS","3/31/2012","N","1","1804850","0","0","115000","0","0","90000","237435","-32973","0","576789","636394","148061","486073","231168","304674","188766","11853","36406","0","0","18944","0","2596","190582","3405"
"4767","9366","1066713","474759","0","Sunflower Bank, National Association","Salina","KS","3/31/2012","N","1","1723008","0","122485","111978","0","0","8000","18500","152937","36954","703858","834796","533783","133794","253957","250243","130682","22352","28909","0","0","154270","0","38","8179","5119"
"4789","14120","1135824","65858","0","Emprise Bank","Wichita","KS","3/31/2012","NM","1","1467738","6","0","20250","0","0","20000","68999","51550","0","541460","769159","173437","677429","132255","175011","136232","37391","48630","35","0","185920","83","78","4457","5237"
"4799","0","1064278","557858","0","Intrust Bank, National Association","Wichita","KS","3/31/2012","N","1","4100031","50","348963","0","0","0","12000","67493","282100","2000","1466045","2185704","2089796","133555","676468","223558","243308","21468","65790","4166","0","1009951","609","643","16844","11635"
"4857","10579","1132672","61122","0","First United Bank & Trust","Oakland","MD","3/31/2012","NM","1","1380023","5022","35227","160049","0","0","3692","90474","44261","4040","226147","914348","378984","157871","60915","248764","189852","45031","3858","0","0","36913","0","547","33512","-2030"
"4865","10451","1248304","506922","0","Sandy Spring Bank","Olney","MD","3/31/2012","SM","1","3666146","1012","74588","405321","35000","0","31000","220002","178617","153544","878265","2289518","1727716","208646","184994","307459","259453","345708","161595","0","0","288974","0","296","63338","8626"
"4879","14400","0","591825","0","Communityone Bank, National Association","Asheboro","NC","3/31/2012","N","1","1638282","0","8338","58360","0","0","1500","410396","-299166","0","276435","896844","543944","50010","163200","439391","245134","109363","3327","0","0","47247","0","1197","104285","-12100"
"4972","10429","1098796","133850","0","First Citizens National Bank","Dyersburg","TN","3/31/2012","N","1","1073116","32260","33783","36912","0","0","2000","34334","77659","0","372743","536481","468259","52924","15126","148688","191214","15918","13606","0","0","52696","2184","2761","7524","3620"
"4977","10972","1094640","485559","0","First Tennessee Bank, National Association","Memphis","TN","3/31/2012","N","1","25439984","614705","1801234","707141","936880","294815","72457","1832501","1113638","0","3085737","16400512","10800050","268960","4050559","1001505","948333","2349039","403840","10672","0","3489569","14186","86908","411809","42735"
"4988","15770","1079562","342634","1","Trustmark National Bank","Jackson","MS","3/31/2012","N","1","9820162","0","345143","82023","49847","0","13390","705267","544192","52010","2595664","6085423","1165924","3311014","1408873","1156306","817497","326501","155721","0","0","917961","0","51086","105306","30290"
"4993","0","3186576","69333","0","The Citizens National Bank of Meridian","Meridian","MS","3/31/2012","N","1","1126230","134","13642","34300","0","0","1425","81068","33873","181759","78087","674057","297543","101896","117651","243957","199280","32368","7001","0","0","74519","0","416","15041","1304"
"4999","10349","4037349","4262534","0","Cadence Bank, N.A.","Birmingham","AL","3/31/2012","N","1","3758981","23621","26326","0","0","0","1200","605015","732","965","607141","2368073","1506616","349255","191350","590534","464747","85386","25859","153","0","331742","0","206997","18218","-4553"
"5146","0","1120754","2362458","1","Wells Fargo Bank South Central, National Association","Houston","TX","3/31/2012","N","1","35504000","8244000","0","1500000","0","0","2000","3165000","217000","0","0","27475000","8324000","21377000","122000","608000","1000","31000","0","0","0","0","0","417000","500000","188000"
"5296","0","1199563","917742","1","Associated Bank, National Association","Green Bay","WI","3/31/2012","N","1","21617331","7100","1252739","1202092","0","0","215","2326092","719983","0","4528447","14404577","6176981","5582678","1613534","1620029","727335","1080176","490798","0","0","2953887","48479","21823","326802","49118"
"5452","16015","1066209","527954","1","First National Bank of Omaha","Omaha","NE","3/31/2012","N","1","13365622","4135","455","726609","180000","0","8502","707238","624045","0","2187968","9044178","5633123","2235553","1103188","1088484","595280","332740","222617","1187","0","2205189","867","10418","176766","38538"
"5496","0","1050646","403151","0","Cornerstone Bank","York","NE","3/31/2012","SM","1","1112815","0","0","12450","0","0","3000","59000","28476","131959","165113","664684","217800","55374","361932","220983","150632","1559","7398","0","0","272434","0","2909","2064","4603"
"5510","15825","1102367","682563","0","The Frost National Bank","San Antonio","TX","3/31/2012","N","1","20472031","8052","821518","22","0","0","8500","948015","1379266","365603","8530206","8127481","13625141","401618","1824110","445830","727529","148420","561659","0","0","4606345","4518","20618","97870","61695"
"5551","0","1104923","537560","0","Extraco Banks, National Association","Temple","TX","3/31/2012","N","1","1216354","0","84693","99307","0","0","3750","27090","87639","164758","149200","629882","719752","32087","56531","70135","31890","277","30936","0","0","85008","0","378","3051","3102"
"5570","11570","3111082","488167","0","First Victoria National Bank","Victoria","TX","3/31/2012","N","1","1914369","6984","3400","0","0","0","5932","88696","106084","43721","241214","1346146","895334","81187","285136","221091","220078","0","41435","0","0","299994","0","1712","7951","4701"
"5633","10278","1096505","673440","0","First Security Bank","Searcy","AR","3/31/2012","NM","1","4073146","62950","157311","253310","0","0","600","79365","392792","0","2131951","1635430","1460438","148601","410152","495463","651423","20190","111225","0","0","139486","0","0","16970","24035"
"5649","0","3846375","30810","1","Discover Bank","Greenwood","DE","3/31/2012","NM","1","69489820","0","0","18096032","1195837","0","35","3972737","3289317","94895","7061713","56049522","5506345","8670010","162636","19777596","6442549","2014","0","0","0","307508","0","500919","197568","623206"
"5766","0","1209109","623445","0","MainSource Bank","Greensburg","IN","3/31/2012","NM","1","2738891","3437","29665","151354","0","0","16547","281765","77337","0","885203","1551264","962617","264502","422358","338229","178460","131619","40202","0","0","194350","14514","268","42854","7555"
"5903","9754","1097306","121642","0","BankPlus","Belzoni","MS","3/31/2012","NM","1","2274558","42903","72248","170354","0","0","900","178698","33548","195263","465075","1270673","1023156","125847","167220","213752","283922","19044","21642","0","0","188696","1558","5192","33649","5000"
